hu8_zoneid	hu8_baseflowindex_min	hu8_baseflowindex_max	hu8_baseflowindex_mean	hu8_baseflowindex_std	hu8_dep_no3_1985_min	hu8_dep_no3_1985_max	hu8_dep_no3_1985_mean	hu8_dep_no3_1985_std	hu8_dep_no3_1990_min	hu8_dep_no3_1990_max	hu8_dep_no3_1990_mean	hu8_dep_no3_1990_std	hu8_dep_no3_1995_min	hu8_dep_no3_1995_max	hu8_dep_no3_1995_mean	hu8_dep_no3_1995_std	hu8_dep_no3_2000_min	hu8_dep_no3_2000_max	hu8_dep_no3_2000_mean	hu8_dep_no3_2000_std	hu8_dep_no3_2005_min	hu8_dep_no3_2005_max	hu8_dep_no3_2005_mean	hu8_dep_no3_2005_std	hu8_dep_no3_2010_min	hu8_dep_no3_2010_max	hu8_dep_no3_2010_mean	hu8_dep_no3_2010_std	hu8_dep_so4_1985_min	hu8_dep_so4_1985_max	hu8_dep_so4_1985_mean	hu8_dep_so4_1985_std	hu8_dep_so4_1990_min	hu8_dep_so4_1990_max	hu8_dep_so4_1990_mean	hu8_dep_so4_1990_std	hu8_dep_so4_1995_min	hu8_dep_so4_1995_max	hu8_dep_so4_1995_mean	hu8_dep_so4_1995_std	hu8_dep_so4_2000_min	hu8_dep_so4_2000_max	hu8_dep_so4_2000_mean	hu8_dep_so4_2000_std	hu8_dep_so4_2005_min	hu8_dep_so4_2005_max	hu8_dep_so4_2005_mean	hu8_dep_so4_2005_std	hu8_dep_so4_2010_min	hu8_dep_so4_2010_max	hu8_dep_so4_2010_mean	hu8_dep_so4_2010_std	hu8_dep_totaln_1985_min	hu8_dep_totaln_1985_max	hu8_dep_totaln_1985_mean	hu8_dep_totaln_1985_std	hu8_dep_totaln_1990_min	hu8_dep_totaln_1990_max	hu8_dep_totaln_1990_mean	hu8_dep_totaln_1990_std	hu8_dep_totaln_1995_min	hu8_dep_totaln_1995_max	hu8_dep_totaln_1995_mean	hu8_dep_totaln_1995_std	hu8_dep_totaln_2000_min	hu8_dep_totaln_2000_max	hu8_dep_totaln_2000_mean	hu8_dep_totaln_2000_std	hu8_dep_totaln_2005_min	hu8_dep_totaln_2005_max	hu8_dep_totaln_2005_mean	hu8_dep_totaln_2005_std	hu8_dep_totaln_2010_min	hu8_dep_totaln_2010_max	hu8_dep_totaln_2010_mean	hu8_dep_totaln_2010_std	hu8_groundwaterrecharge_min	hu8_groundwaterrecharge_max	hu8_groundwaterrecharge_mean	hu8_groundwaterrecharge_std	hu8_prism_ppt_30yr_normal_800mm2_annual_min	hu8_prism_ppt_30yr_normal_800mm2_annual_max	hu8_prism_ppt_30yr_normal_800mm2_annual_mean	hu8_prism_ppt_30yr_normal_800mm2_annual_std	hu8_prism_tmax_30yr_normal_800mm2_annual_min	hu8_prism_tmax_30yr_normal_800mm2_annual_max	hu8_prism_tmax_30yr_normal_800mm2_annual_mean	hu8_prism_tmax_30yr_normal_800mm2_annual_std	hu8_prism_tmean_30yr_normal_800mm2_annual_min	hu8_prism_tmean_30yr_normal_800mm2_annual_max	hu8_prism_tmean_30yr_normal_800mm2_annual_mean	hu8_prism_tmean_30yr_normal_800mm2_annual_std	hu8_prism_tmin_30yr_normal_800mm2_annual_min	hu8_prism_tmin_30yr_normal_800mm2_annual_max	hu8_prism_tmin_30yr_normal_800mm2_annual_mean	hu8_prism_tmin_30yr_normal_800mm2_annual_std	hu8_runoff_min	hu8_runoff_max	hu8_runoff_mean	hu8_runoff_std	hu8_surficialgeology_alluv_ha	hu8_surficialgeology_alluv_pct	hu8_surficialgeology_beach_ha	hu8_surficialgeology_beach_pct	hu8_surficialgeology_colluv_ha	hu8_surficialgeology_colluv_pct	hu8_surficialgeology_dec_resid_ha	hu8_surficialgeology_dec_resid_pct	hu8_surficialgeology_eolian_ha	hu8_surficialgeology_eolian_pct	hu8_surficialgeology_gf_out_ha	hu8_surficialgeology_gf_out_pct	hu8_surficialgeology_grus_ha	hu8_surficialgeology_grus_pct	hu8_surficialgeology_ice_ha	hu8_surficialgeology_ice_pct	hu8_surficialgeology_lac_ha	hu8_surficialgeology_lac_pct	hu8_surficialgeology_lac_clay_ha	hu8_surficialgeology_lac_clay_pct	hu8_surficialgeology_marine_ha	hu8_surficialgeology_marine_pct	hu8_surficialgeology_open_water_ha	hu8_surficialgeology_open_water_pct	hu8_surficialgeology_other_ha	hu8_surficialgeology_other_pct	hu8_surficialgeology_peat_mrsh_ha	hu8_surficialgeology_peat_mrsh_pct	hu8_surficialgeology_saprol_ha	hu8_surficialgeology_saprol_pct	hu8_surficialgeology_solif_ha	hu8_surficialgeology_solif_pct	hu8_surficialgeology_solut_ha	hu8_surficialgeology_solut_pct	hu8_surficialgeology_till_clay_ha	hu8_surficialgeology_till_clay_pct	hu8_surficialgeology_till_loam_ha	hu8_surficialgeology_till_loam_pct	hu8_surficialgeology_till_oth_ha	hu8_surficialgeology_till_oth_pct	hu8_surficialgeology_till_sand_ha	hu8_surficialgeology_till_sand_pct
243	HU8_32	54	60	56.4272	1.7472	15.411	18.6778	16.8118	0.7507	14.1835	16.9342	15.3355	0.6735	11.8519	14.5482	13.1208	0.6012	13.6339	15.7158	14.843	0.4628	10.1229	11.1455	10.6097	0.2499	7.0861	7.6342	7.453	0.1064	23.4359	27.3037	25.0612	0.8613	20.0216	23.8981	21.5954	0.8813	12.7474	15.3219	13.9826	0.565	15.6245	17.6915	16.8843	0.4537	13.6066	14.8904	14.2149	0.3128	7.211	7.6745	7.4977	0.0887	4.9967	5.961	5.4163	0.218	4.8348	5.7917	5.2424	0.2377	4.1809	5.178	4.6465	0.2249	4.605	5.283	5.0101	0.1503	3.6935	4.0539	3.8733	0.0891	2.9186	3.1389	3.055	0.039	297	376	345.9016	17.7756	1179.6267	1237.9775	1215.1991	14.8325	14.4385	15.7336	15.3076	0.2031	8.9627	9.639	9.3624	0.1201	2.7332	4.0451	3.4122	0.1541	21.783	24.8844	24.3246	0.7387	0	0	0	0	0	0	0	0	0	0	18116.2318	17.4749	0	0	44540.2382	42.9634	0	0	4261.3141	4.1105	0	0	8.8543	0.0085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36743.6033	35.4428
244	HU8_320	18	39	31.3623	5.9742	9.3996	15.0864	11.4287	1.5741	11.7609	15.1627	13.4797	0.8021	10.6263	12.6812	11.4105	0.4142	9.0573	14.0459	10.911	1.3307	7.0424	10.9295	8.5116	0.9816	5.8459	7.9228	6.574	0.5588	16.5844	30.9208	21.4565	3.8535	18.408	26.023	22.0454	2.0922	12.5685	17.3241	14.02	1.1127	10.9147	17.4317	12.9189	1.9496	9.4028	16.0029	11.6707	1.7174	6.7466	9.753	7.6583	0.7843	3.5295	5.762	4.2923	0.5973	5.0162	6.3249	5.6106	0.3195	4.3327	5.3822	4.694	0.2256	3.6094	5.7106	4.3621	0.5812	3.026	4.8917	3.7272	0.4907	2.7853	3.9423	3.1513	0.3011	75	189	147.9745	30.2411	1212.7322	1343.2933	1282.6509	25.5765	20.0178	22.1254	21.0213	0.5734	14.2222	16.4757	15.3946	0.6353	8.2277	11.1596	9.763	0.7172	16.8096	20.4721	18.8481	0.7028	159189.111	56.0099	0	0	0	0	9757.1921	3.433	53545.5794	18.8398	170.4605	0.06	0	0	0	0	0	0	0	0	0	0	61553.5518	21.6573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	HU8_321	14	23	16.1175	1.9894	14.3167	16.9355	15.559	0.6033	12.2376	14.4617	13.679	0.4026	11.4558	14.4471	12.8036	0.5917	12.5025	13.8866	12.9703	0.3061	10.1243	11.8834	10.849	0.294	7.3624	9.7144	8.2646	0.4687	29.151	35.8136	32.4307	1.536	22.1837	28.7633	26.1808	1.2276	15.6864	20.3859	17.7368	1.0012	15.8283	17.8617	16.9381	0.4243	14.677	17.8363	16.0735	0.5314	9.077	12.2084	10.2707	0.6512	5.341	6.6465	5.9953	0.2883	5.1073	6.1958	5.6734	0.1795	4.8066	6.205	5.4532	0.2852	5.1978	5.6911	5.389	0.1109	4.5175	5.357	4.875	0.1433	3.6106	4.9074	4.1328	0.2606	50	102	65.9541	10.5124	1204.9014	1271.3851	1230.3345	12.7947	19.2702	20.4334	19.8554	0.2825	13.4197	14.5985	14.0699	0.2996	7.53	8.8817	8.2795	0.3373	14.2895	17.9089	16.3773	0.8525	36325.1956	15.179	0	0	63557.6939	26.5584	37776.2688	15.7853	20334.1653	8.4969	16563.8132	6.9214	0	0	0	0	30769.4671	12.8574	0	0	0	0	10583.1534	4.4223	0	0	0	0	0	0	0	0	23402.9993	9.7793	0	0	0	0	0	0	0	0
246	HU8_322	14	23	17.6966	2.8273	14.3445	16.4148	15.4054	0.4587	12.7071	14.0366	13.3739	0.3064	11.853	13.1779	12.5901	0.3231	11.9841	13.1905	12.564	0.1934	10.1974	11.2197	10.7525	0.2223	7.5509	8.477	8.0599	0.2382	28.4141	33.7131	31.3409	1.2028	22.7059	26.2307	24.5747	0.7934	15.7286	18.4319	17.2143	0.6603	14.739	16.9561	16.0409	0.4548	14.6302	16.6361	15.7704	0.4785	9.0849	10.5924	9.9079	0.3779	5.414	6.2104	5.8373	0.1791	5.3356	5.9731	5.6136	0.1457	5.0308	5.6444	5.369	0.1497	4.9034	5.4695	5.2011	0.0971	4.6032	5.0566	4.8565	0.0964	3.7332	4.2639	4.0212	0.1338	53	93	70.8414	12.3859	1215.011	1243.6692	1229.2823	7.6218	19.4512	20.158	19.8695	0.1605	13.6039	14.4499	14.1647	0.194	7.7306	8.7499	8.4552	0.2492	15.0423	16.7822	15.9322	0.3458	8015.6153	8.4703	0	0	33257.3368	35.1439	2501.6397	2.6436	9135.2541	9.6535	22111.543	23.3659	0	0	0	0	8824.7808	9.3254	0	0	0	0	1.8829	0.002	0	0	0	0	0	0	0	0	10783.7102	11.3954	0	0	0	0	0	0	0	0
247	HU8_323	11	18	13.8433	0.9912	14.9805	16.611	16.0114	0.2645	12.8629	14.9491	13.9615	0.3877	12.5792	16.3878	13.8389	0.7722	12.0301	13.7592	12.6921	0.3047	10.2251	13.0689	11.2247	0.6163	7.1468	11.5722	8.4374	1.1006	30.8195	35.6856	33.9293	1.0095	24.3647	30.7678	27.5396	1.3743	17.3245	23.1895	19.3838	1.1952	15.9247	17.9336	16.7701	0.3844	14.9871	19.6505	16.7561	1.0051	8.8535	14.5685	10.5451	1.4308	5.6304	6.6386	6.2667	0.2289	5.3409	6.1	5.7416	0.1412	5.2991	7.0488	5.9065	0.3575	5.0299	5.6532	5.2816	0.1192	4.5224	5.8952	5.0396	0.2961	3.5292	5.8559	4.2265	0.584	40	78	54.5398	5.8791	1138.0029	1235.0026	1202.3082	27.2962	19.0968	20.9274	19.7269	0.271	13.0365	15.1528	13.8591	0.3154	6.7611	9.3713	7.9864	0.3843	14.2569	17.461	15.7063	0.7871	12663.4494	4.6783	0	0	171822.5069	63.4774	3525.64	1.3025	14728.3697	5.4412	7074.2268	2.6135	0	0	0	0	22997.7345	8.4962	0	0	0	0	12022.6764	4.4416	0	0	0	0	0	0	0	0	25848.2941	9.5493	0	0	0	0	0	0	0	0
248	HU8_324	9	27	18.4741	3.9826	13.2971	16.323	14.7519	0.571	11.7674	14.3806	13.562	0.4682	10.8493	13.0601	12.2518	0.317	9.9508	13.2833	11.5453	0.8558	9.0936	10.8206	9.9103	0.3333	6.5631	8.3942	7.1914	0.426	25.9868	32.7618	29.0767	1.3291	20.7485	25.2406	23.5917	0.9116	14.2725	17.3248	16.1351	0.5876	11.5881	16.8639	13.8964	1.3186	12.9291	15.9305	14.2339	0.6083	7.976	10.3313	8.6896	0.5315	4.9547	6.1119	5.4906	0.1996	4.9234	6.1861	5.7778	0.2213	4.5827	5.5965	5.2744	0.1478	4.0797	5.4736	4.7502	0.3586	4.184	4.8974	4.5413	0.1391	3.2617	4.1946	3.5687	0.2113	22	114	62.0392	19.231	1070.9569	1261.8158	1150.4656	46.9258	18.5315	20.1899	19.6301	0.2738	12.7368	14.4741	13.6659	0.3663	6.6825	8.7812	7.6968	0.4925	9.8477	17.7948	13.1637	1.9817	119084.143	26.6232	0	0	31216.2131	6.9789	49905.639	11.1572	22395.3749	5.0069	0	0	0	0	3601.4167	0.8052	4753.3703	1.0627	0	0	0	0	19231.2225	4.2995	0	0	0	0	3185.2538	0.7121	0	0	132906.9504	29.7135	0	0	61014.7362	13.6408	0	0	0	0
249	HU8_325	42	72	61.4262	5.2768	6.4275	9.3222	7.9803	0.7144	4.8069	6.2433	5.6305	0.307	6.0061	8.3995	7.1641	0.5154	7.4771	9.6038	8.8099	0.5003	7.4767	9.9676	8.9778	0.4836	6.1542	7.1155	6.7528	0.1783	7.3895	11.2089	9.506	0.9591	3.9837	5.3649	4.81	0.2857	4.4722	6.177	5.3019	0.3565	5.4131	7.0646	6.4669	0.4005	6.1871	8.2374	7.4255	0.4057	4.2953	5.0008	4.7484	0.1231	3.2705	4.6266	3.9943	0.3136	2.8176	3.6487	3.2782	0.1839	3.134	4.2101	3.68	0.2456	4.1781	5.2422	4.8133	0.2358	4.4468	5.984	5.4402	0.3227	4.3151	4.8974	4.6619	0.1325	11	82	47.8998	16.9088	593.8334	673.7739	648.6177	14.958	9.8025	11.9	10.7489	0.3785	3.7223	6.0887	5.1223	0.4148	-2.4178	0.3092	-0.5095	0.4756	1.1792	4.5958	3.0953	0.8747	896.687	0.1814	0	0	0	0	0	0	0	0	149573.0989	30.2559	0	0	0	0	2464.3009	0.4985	15424.9017	3.1202	0	0	11666.3932	2.3599	0	0	0	0	0	0	0	0	0	0	0	0	314335.2688	63.5842	0	0	0	0
250	HU8_326	31	63	51.7071	6.731	5.5358	8.5662	7.2299	0.7182	3.9347	5.9308	4.7334	0.4043	5.2743	7.4121	6.2966	0.4355	7.6857	9.3094	8.7573	0.282	6.9661	7.9067	7.4277	0.1764	5.7712	6.6052	6.3385	0.1263	6.3908	10.4195	8.6241	0.972	3.317	5.1596	4.0816	0.3743	4.0098	5.5942	4.7605	0.328	5.4912	6.9118	6.416	0.2456	5.5351	6.5363	6.0818	0.1755	4.047	4.6885	4.5022	0.1077	2.9051	4.1716	3.6195	0.2914	2.3189	3.3406	2.726	0.2024	2.9365	3.7871	3.3331	0.1682	4.3991	5.165	4.818	0.1329	4.2474	4.7932	4.5219	0.1211	4.1001	4.4878	4.3424	0.0741	7	63	36.5792	15.9359	569.8102	666.9026	628.9026	20.4515	9.8373	11.439	10.6332	0.4346	3.7807	5.6	4.8252	0.4725	-2.4904	-0.2	-0.9877	0.5272	0.9528	4.3748	2.7511	0.9163	12429.0725	2.9347	0	0	0	0	0	0	0	0	51912.8901	12.2575	0	0	0	0	67681.432	15.9807	52150.3032	12.3136	0	0	0	0	0	0	4779.5436	1.1285	0	0	0	0	0	0	0	0	234566.3954	55.385	0	0	0	0
251	HU8_327	38	60	45.5891	6.5215	5.9476	7.1574	6.6092	0.2177	4.477	5.9783	5.094	0.3676	4.8337	7.1164	5.9365	0.5544	7.7112	9.8672	8.41	0.4503	6.4316	7.7076	7.1637	0.263	4.9849	6.0674	5.6415	0.2393	7.3289	8.7517	8.1184	0.2563	3.9392	5.2707	4.505	0.3281	3.7268	5.4242	4.5451	0.4205	5.7377	7.3581	6.2811	0.3262	5.3302	6.3953	5.9276	0.2182	3.6698	4.3838	4.1189	0.1568	2.8058	3.4488	3.1401	0.1166	2.4858	3.1264	2.7265	0.1475	2.5268	3.5137	2.9879	0.2312	3.9696	5.1062	4.3907	0.2415	3.7189	4.3745	4.1022	0.1201	3.0957	3.9668	3.5983	0.2125	47	91	61.9809	9.4746	600.7721	676.1035	631.7509	17.5642	9.6106	10.1499	9.8167	0.099	3.6192	4.2017	3.8467	0.1123	-2.6453	-1.6324	-2.1282	0.1934	4.8557	6.3299	5.4806	0.3589	2775.7112	0.5522	0	0	0	0	0	0	0	0	2344.2972	0.4664	0	0	0	0	62057.0418	12.3453	378.5517	0.0753	0	0	113969.5298	22.6724	0	0	136409.5521	27.1365	0	0	0	0	0	0	10613.9534	2.1115	174129.9865	34.6404	0	0	0	0
252	HU8_328	40	63	48.3506	6.1799	6.4191	8.1534	7.1322	0.4049	3.7811	5.2424	4.4377	0.2993	5.4853	7.2362	6.4805	0.396	7.1921	8.8549	8.042	0.4012	6.3689	7.423	6.815	0.2577	5.8895	6.3326	6.1056	0.0996	7.606	9.8414	8.6201	0.4828	3.3154	4.57	3.8806	0.26	4.232	5.561	4.9561	0.2927	5.1865	6.5761	5.9099	0.3446	5.1546	6.1463	5.5816	0.2497	4.2606	4.5366	4.393	0.0646	3.1521	4.0134	3.503	0.2105	2.1561	2.9748	2.5131	0.1534	2.956	3.8995	3.4355	0.2154	4.0163	4.728	4.3795	0.1556	3.8057	4.4507	4.0888	0.1273	3.8854	4.2944	4.1177	0.1047	27	76	49.725	10.6367	584.1548	646.3055	617.7456	11.9931	9.6562	10.199	9.9689	0.0883	3.8219	4.3967	4.0924	0.0903	-2.1679	-1.4056	-1.789	0.1282	2.7284	4.9373	4.1211	0.4967	3191.5506	0.9072	0	0	0	0	0	0	0	0	23824.5659	6.7724	0	0	0	0	51084.4699	14.5214	6769.9501	1.9244	0	0	0	0	0	0	37490.1256	10.657	0	0	0	0	0	0	11395.8908	3.2394	218031.9081	61.9781	0	0	0	0
253	HU8_329	42	59	55.3571	2.464	6.3125	7.5921	6.7456	0.3206	5.1581	6.3116	5.7069	0.2272	5.6543	7.4676	6.6219	0.2717	7.4407	9.2609	8.282	0.2938	7.0746	7.8343	7.3574	0.1051	4.5888	5.6383	5.1466	0.2125	7.7488	9.4185	8.3056	0.416	4.6351	5.446	5.0449	0.1436	4.3986	5.6322	5.0786	0.1836	5.6788	6.8824	6.1416	0.2581	5.875	6.3811	6.0507	0.0837	3.4085	4.1258	3.7907	0.145	2.9368	3.5467	3.1439	0.1523	2.6985	3.0744	2.8747	0.0706	2.7656	3.5166	3.179	0.114	3.7794	4.7308	4.154	0.1661	3.8973	4.3436	4.0498	0.0821	2.8259	3.4924	3.1322	0.1297	64	117	93.5517	10.3843	632.7587	721.7595	687.868	14.6608	9.2206	10.3139	9.9656	0.1509	3.2503	4.3277	3.804	0.1815	-2.8375	-1.6468	-2.3626	0.2922	5.6556	8.1899	6.7402	0.5758	10063.7111	1.8899	0	0	0	0	0	0	0	0	7382.344	1.3864	0	0	0	0	28694.1635	5.3886	104313.299	19.5893	0	0	5918.0287	1.1114	0	0	136964.1823	25.7209	0	0	0	0	0	0	0	0	236376.3758	44.3899	0	0	2788.4178	0.5236
254	HU8_33	45	51	48.5578	1.0312	16.949	20.88	18.1208	0.7842	15.1549	17.5344	15.7948	0.4796	13.8846	15.9962	14.8417	0.3989	15.5137	19.7871	17.3963	0.8665	9.8588	12.5328	11.2053	0.461	6.5895	7.414	6.9726	0.1956	24.3406	29.8852	26.0227	1.0917	20.8659	24.0272	21.713	0.6366	14.3625	16.6582	15.3264	0.4112	17.0644	21.8051	19.0519	0.9579	13.0524	16.5768	14.8092	0.6044	6.1483	7.2623	6.659	0.2509	5.3561	6.5619	5.7282	0.2311	5.2125	6.0466	5.4319	0.1679	4.9822	5.7162	5.3127	0.1419	5.1514	6.6208	5.7611	0.2972	3.5556	4.517	4.0619	0.1749	2.597	3.0014	2.7785	0.0922	251	308	281.6195	10.7246	1185.3802	1277.1466	1209.6794	15.6213	12.2589	14.8735	13.4838	0.4149	6.8064	8.6286	7.5282	0.237	1.1701	2.3778	1.5675	0.1856	21.0809	23.977	22.9737	0.6041	0	0	0	0	0	0	0	0	0	0	2672.2014	2.6512	0	0	27950.4478	27.731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70168.6539	69.6178
255	HU8_330	51	66	57.4458	3.2795	7.9819	9.6802	8.9178	0.3609	8.1323	11.6957	10.1298	0.5658	8.4863	10.9448	9.7775	0.4558	10.3725	12.7639	11.4882	0.5247	9.6371	11.6042	10.3186	0.5269	7.6771	8.8575	8.3191	0.2208	10.551	12.5432	11.7347	0.4468	9.0557	12.5049	10.8621	0.6646	7.6545	9.7302	8.7609	0.3946	7.9825	10.0495	8.997	0.4794	9.0919	10.8607	9.745	0.471	5.7251	7.017	6.3301	0.2679	3.6829	4.5984	4.193	0.1817	4.4276	6.4496	5.5774	0.3156	4.1922	5.4721	4.8433	0.2441	5.4678	6.6659	6.0092	0.2564	5.5989	6.9227	6.0358	0.3515	4.9138	5.6356	5.3799	0.1483	70	92	82.5924	4.9735	781.9156	871.1603	824.6047	19.3746	11.6492	13.4953	12.8385	0.3092	6.0615	7.9446	7.2018	0.3586	0.4573	2.6116	1.5601	0.4498	5.2654	6.4145	5.6185	0.1771	21115.0161	7.3306	0	0	46874.5758	16.2738	0	0	0	0	59736.4174	20.7391	0	0	0	0	0	0	0	0	0	0	9457.0524	3.2833	0	0	0	0	0	0	0	0	0	0	0	0	150854.5466	52.3732	0	0	0	0
256	HU8_331	53	69	59.4603	3.4571	6.277	8.9726	7.1469	0.6725	4.7637	7.13	5.731	0.4802	6.0599	7.7307	7.1482	0.2789	8.2656	9.9157	8.9432	0.3373	6.8812	8.3739	7.4286	0.288	5.0408	6.5069	5.7447	0.3734	7.7081	10.9522	8.7695	0.8042	4.1753	6.3326	5.0354	0.4239	4.6027	5.8184	5.4338	0.2125	5.9262	7.3926	6.6458	0.2785	5.7105	6.97	6.1648	0.2468	3.7072	4.6407	4.1634	0.2376	2.9221	4.3398	3.3834	0.359	2.5869	3.6087	3.0245	0.2135	3.0743	3.9166	3.5169	0.1486	4.0693	5.1251	4.6191	0.2482	3.9353	4.9055	4.2183	0.1987	3.0093	4.3473	3.6481	0.3507	61	100	79.2417	8.2413	637.0261	726.5211	673.027	21.0378	9.6863	10.6313	10.2226	0.172	3.6932	4.6308	4.2753	0.1654	-2.6788	-1.24	-1.6772	0.198	4.1264	7.5229	5.3765	0.7524	0	0	0	0	0	0	0	0	0	0	126131.0387	25.3511	0	0	0	0	54600.7112	10.9742	28616.5856	5.7517	0	0	30929.3284	6.2165	0	0	14936.2849	3.002	0	0	0	0	0	0	22603.2391	4.543	219719.0002	44.1614	0	0	0	0
257	HU8_332	57	72	64.1642	3.37	6.1508	8.8787	7.4954	0.6768	5.2089	6.6776	6.082	0.2086	7.0945	8.562	7.807	0.3573	8.6097	9.7653	9.1571	0.2837	7.2871	9.1836	8.1691	0.4699	5.2786	6.0942	5.7387	0.2015	7.573	10.9587	9.2286	0.8342	4.5929	5.917	5.3723	0.1988	5.4015	6.4535	5.918	0.2422	6.393	7.2967	6.8543	0.215	6.06	7.6447	6.8073	0.3933	3.854	4.3304	4.1175	0.1175	2.8846	4.2155	3.5451	0.3391	2.8309	3.7208	3.2817	0.1415	3.4737	4.1996	3.8307	0.1901	4.3468	5.1331	4.756	0.1928	4.1648	5.3492	4.6743	0.3103	3.2333	4.0625	3.6967	0.2001	78	103	87.9281	5.4639	645.775	725.3574	682.5424	14.6654	9.8435	10.6752	10.4394	0.1379	4.0759	4.713	4.5103	0.1088	-1.8257	-0.5784	-1.4239	0.1623	4.6678	6.3181	5.5254	0.3982	0	0	0	0	0	0	0	0	0	0	98543.4583	28.367	0	0	0	0	16534.0677	4.7596	0	0	0	0	43258.5663	12.4526	0	0	17158.0111	4.9392	0	0	0	0	0	0	768.535	0.2212	171124.4279	49.2604	0	0	0	0
258	HU8_333	46	69	58.0608	5.9467	7.373	9.1691	8.2853	0.3452	6.674	8.3954	7.2924	0.3925	7.1336	10.1883	8.2075	0.4868	7.8738	9.9036	8.7121	0.5782	9.0391	10.9659	10.096	0.4549	5.7968	6.9351	6.5328	0.2593	9.1049	11.3929	10.2882	0.4766	5.5842	7.8993	6.3913	0.5417	5.4594	7.3285	6.0657	0.2849	5.709	7.623	6.5686	0.6035	7.7644	9.1545	8.4205	0.2509	4.1643	4.7986	4.5409	0.1207	3.5705	4.3845	3.977	0.1365	3.9587	4.7105	4.2074	0.1877	3.5174	5.0097	4.0239	0.2333	4.2262	5.1838	4.609	0.2556	5.1452	6.4754	5.8669	0.3237	3.7035	4.8494	4.3972	0.2962	83	118	101.39	6.7448	686.4114	752.9989	711.1638	12.2796	10.3768	12.0003	11.1066	0.3953	4.5258	6.112	5.1583	0.4058	-1.421	0.587	-0.795	0.4345	5.2038	9.1211	7.0644	0.9585	16482.436	3.7818	0	0	0	0	0	0	0	0	130717.154	29.9924	0	0	0	0	22868.9295	5.2472	4635.5613	1.0636	0	0	0	0	0	0	42151.9694	9.6716	0	0	0	0	0	0	87922.0091	20.1733	131056.5415	30.0702	0	0	0	0
259	HU8_334	55	74	62.4403	4.904	7.5945	9.2997	8.693	0.3206	6.0811	7.246	6.7058	0.3394	7.9408	9.4639	8.6328	0.3509	8.6399	9.4671	8.9036	0.1817	8.5011	9.9228	9.3597	0.3463	5.7392	6.3596	6.037	0.1514	9.3863	11.5236	10.7508	0.3932	5.3334	6.5242	5.8956	0.3393	6.1077	7.0147	6.4386	0.2178	6.3981	7.1321	6.693	0.158	7.1598	8.1605	7.7799	0.2259	4.0961	4.4269	4.2487	0.0752	3.5785	4.424	4.1337	0.167	3.4163	4.0829	3.7893	0.1884	3.8761	4.6372	4.2327	0.1725	4.5372	4.992	4.6815	0.0979	4.848	5.8096	5.4245	0.2376	3.6748	4.3462	4.0069	0.158	89	113	101.2828	4.2034	667.5782	712.1707	690.5835	11.431	10.1603	11.2151	10.7693	0.2345	4.3453	5.1677	4.7612	0.1745	-1.6472	-0.8112	-1.252	0.1345	5.5828	7.3887	6.4658	0.3895	1.5459	8e-04	0	0	0	0	0	0	0	0	113976.4426	56.1957	0	0	0	0	0	0	0	0	0	0	3336.352	1.645	0	0	0.5234	3e-04	0	0	0	0	0	0	5450.3648	2.6873	80055.265	39.471	0	0	0	0
260	HU8_335	60	84	69.1553	3.5913	7.3972	9.8306	8.7948	0.504	5.4655	7.0639	6.1236	0.42	6.5179	9.2143	8.2027	0.63	7.9962	9.6981	8.6775	0.3461	7.3673	10.6658	9.5063	0.7426	5.9243	7.0826	6.3784	0.2216	9.1258	12.007	10.7787	0.5855	4.7221	5.9779	5.2498	0.3064	4.8646	6.6457	5.979	0.3619	5.7942	7.2431	6.4066	0.2969	6.0989	8.5672	7.7521	0.5108	4.2117	4.7782	4.4364	0.1038	3.5842	4.7681	4.2544	0.2519	3.1156	4.2273	3.5526	0.3024	3.3209	4.5359	4.0588	0.2627	4.2929	5.1018	4.6347	0.1739	4.374	6.2626	5.583	0.4258	3.9085	4.9537	4.3406	0.2133	59	112	94.1684	13.3593	654.6489	713.9731	673.5884	9.3267	9.8314	11.293	10.5131	0.2921	3.7202	5.3214	4.6553	0.2949	-2.6442	-0.3531	-1.2075	0.3251	3.8585	7.0038	5.4653	0.7823	680.6952	0.1325	0	0	0	0	0	0	0	0	239957.8488	46.7137	0	0	0	0	0	0	0	0	0	0	3419.4799	0.6657	0	0	14366.0669	2.7967	0	0	0	0	0	0	0	0	255253.9288	49.6914	0	0	0	0
