county_zoneid	county_baseflowindex_min	county_baseflowindex_max	county_baseflowindex_mean	county_baseflowindex_std	county_dep_no3_1985_min	county_dep_no3_1985_max	county_dep_no3_1985_mean	county_dep_no3_1985_std	county_dep_no3_1990_min	county_dep_no3_1990_max	county_dep_no3_1990_mean	county_dep_no3_1990_std	county_dep_no3_1995_min	county_dep_no3_1995_max	county_dep_no3_1995_mean	county_dep_no3_1995_std	county_dep_no3_2000_min	county_dep_no3_2000_max	county_dep_no3_2000_mean	county_dep_no3_2000_std	county_dep_no3_2005_min	county_dep_no3_2005_max	county_dep_no3_2005_mean	county_dep_no3_2005_std	county_dep_no3_2010_min	county_dep_no3_2010_max	county_dep_no3_2010_mean	county_dep_no3_2010_std	county_dep_so4_1985_min	county_dep_so4_1985_max	county_dep_so4_1985_mean	county_dep_so4_1985_std	county_dep_so4_1990_min	county_dep_so4_1990_max	county_dep_so4_1990_mean	county_dep_so4_1990_std	county_dep_so4_1995_min	county_dep_so4_1995_max	county_dep_so4_1995_mean	county_dep_so4_1995_std	county_dep_so4_2000_min	county_dep_so4_2000_max	county_dep_so4_2000_mean	county_dep_so4_2000_std	county_dep_so4_2005_min	county_dep_so4_2005_max	county_dep_so4_2005_mean	county_dep_so4_2005_std	county_dep_so4_2010_min	county_dep_so4_2010_max	county_dep_so4_2010_mean	county_dep_so4_2010_std	county_dep_totaln_1985_min	county_dep_totaln_1985_max	county_dep_totaln_1985_mean	county_dep_totaln_1985_std	county_dep_totaln_1990_min	county_dep_totaln_1990_max	county_dep_totaln_1990_mean	county_dep_totaln_1990_std	county_dep_totaln_1995_min	county_dep_totaln_1995_max	county_dep_totaln_1995_mean	county_dep_totaln_1995_std	county_dep_totaln_2000_min	county_dep_totaln_2000_max	county_dep_totaln_2000_mean	county_dep_totaln_2000_std	county_dep_totaln_2005_min	county_dep_totaln_2005_max	county_dep_totaln_2005_mean	county_dep_totaln_2005_std	county_dep_totaln_2010_min	county_dep_totaln_2010_max	county_dep_totaln_2010_mean	county_dep_totaln_2010_std	county_groundwaterrecharge_min	county_groundwaterrecharge_max	county_groundwaterrecharge_mean	county_groundwaterrecharge_std	county_prism_ppt_30yr_normal_800mm2_annual_min	county_prism_ppt_30yr_normal_800mm2_annual_max	county_prism_ppt_30yr_normal_800mm2_annual_mean	county_prism_ppt_30yr_normal_800mm2_annual_std	county_prism_tmax_30yr_normal_800mm2_annual_min	county_prism_tmax_30yr_normal_800mm2_annual_max	county_prism_tmax_30yr_normal_800mm2_annual_mean	county_prism_tmax_30yr_normal_800mm2_annual_std	county_prism_tmean_30yr_normal_800mm2_annual_min	county_prism_tmean_30yr_normal_800mm2_annual_max	county_prism_tmean_30yr_normal_800mm2_annual_mean	county_prism_tmean_30yr_normal_800mm2_annual_std	county_prism_tmin_30yr_normal_800mm2_annual_min	county_prism_tmin_30yr_normal_800mm2_annual_max	county_prism_tmin_30yr_normal_800mm2_annual_mean	county_prism_tmin_30yr_normal_800mm2_annual_std	county_runoff_min	county_runoff_max	county_runoff_mean	county_runoff_std	county_surficialgeology_alluv_ha	county_surficialgeology_alluv_pct	county_surficialgeology_beach_ha	county_surficialgeology_beach_pct	county_surficialgeology_colluv_ha	county_surficialgeology_colluv_pct	county_surficialgeology_dec_resid_ha	county_surficialgeology_dec_resid_pct	county_surficialgeology_eolian_ha	county_surficialgeology_eolian_pct	county_surficialgeology_gf_out_ha	county_surficialgeology_gf_out_pct	county_surficialgeology_grus_ha	county_surficialgeology_grus_pct	county_surficialgeology_ice_ha	county_surficialgeology_ice_pct	county_surficialgeology_lac_ha	county_surficialgeology_lac_pct	county_surficialgeology_lac_clay_ha	county_surficialgeology_lac_clay_pct	county_surficialgeology_marine_ha	county_surficialgeology_marine_pct	county_surficialgeology_open_water_ha	county_surficialgeology_open_water_pct	county_surficialgeology_other_ha	county_surficialgeology_other_pct	county_surficialgeology_peat_mrsh_ha	county_surficialgeology_peat_mrsh_pct	county_surficialgeology_saprol_ha	county_surficialgeology_saprol_pct	county_surficialgeology_solif_ha	county_surficialgeology_solif_pct	county_surficialgeology_solut_ha	county_surficialgeology_solut_pct	county_surficialgeology_till_clay_ha	county_surficialgeology_till_clay_pct	county_surficialgeology_till_loam_ha	county_surficialgeology_till_loam_pct	county_surficialgeology_till_oth_ha	county_surficialgeology_till_oth_pct	county_surficialgeology_till_sand_ha	county_surficialgeology_till_sand_pct
837	County_853	35	43	38.6138	1.3086	12.4196	19.8468	17.1854	1.2662	14.5873	22.5806	19.4256	1.5499	10.6357	16.398	14.2043	1.0116	14.4703	17.6252	16.1343	0.6222	8.9817	11.9227	10.8875	0.6262	7.1518	8.8606	8.0936	0.327	19.7635	31.3534	27.1303	1.9524	23.9665	36.427	31.329	2.3531	13.8562	19.8765	17.661	0.9841	18.0198	23.4245	20.8653	1.0234	11.7408	15.0093	13.7685	0.6205	9.2897	11.9776	10.7236	0.5054	4.3658	6.773	5.9372	0.3971	5.1681	7.8836	6.8314	0.5211	3.8898	5.795	5.0878	0.3226	4.938	6.2447	5.6406	0.2574	3.3933	4.4013	4.0335	0.198	3.2067	3.809	3.56	0.1171	135	237	203.5501	23.1663	958.0468	1143.6417	1068.0946	31.8869	11.754	14.7453	12.8245	0.45	6.5141	8.5017	7.0486	0.2412	0.8198	2.2644	1.2678	0.1832	15.4335	23.1031	20.8263	1.8419	3362.2702	1.2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212041.0418	75.7931	0	0	0	0	64359.7989	23.0051	0	0	0	0
838	County_854	48	57	52.4699	1.4894	16.325	20.0464	17.908	0.8039	18.9767	25.5385	21.5448	1.5181	13.9318	18.0259	15.6599	0.8515	18.0139	20.8876	19.2195	0.7064	11.9331	14.5621	13.189	0.5124	8.207	10.1001	9.2608	0.3859	24.8417	30.3446	27.2915	1.1141	28.4688	38.0012	32.3517	2.1076	16.4444	20.987	18.1985	0.8905	23.7477	26.7226	24.8953	0.6999	16.8845	20.7928	18.9666	0.746	9.842	11.9082	10.9626	0.4106	5.4879	6.7631	6.0296	0.2737	6.6012	8.854	7.5011	0.5099	4.9421	6.4089	5.5678	0.3014	6.4813	7.4184	6.8595	0.2253	4.9523	6.3902	5.651	0.2412	4.2897	5.6561	4.874	0.2108	267	393	330.1052	29.3874	1072.8273	1359.0303	1234.665	58.1623	13.0823	16.47	15.0143	0.7854	8.4615	10.864	9.3944	0.5179	2.3084	5.2634	3.7694	0.511	21.0911	28.6423	24.8457	2.091	0	0	0	0	0	0	202695.4196	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839	County_855	45	54	48.3581	1.9209	15.6379	23.1998	18.3243	2.0017	20.7969	27.7648	23.1686	1.5709	13.5244	18.7442	15.2621	1.3764	16.9108	20.9019	18.0971	0.7148	10.9998	13.9747	11.7309	0.5343	7.8337	9.35	8.5029	0.4464	24.1897	36.0991	28.4837	3.1518	31.9194	42.6418	35.5372	2.471	16.1475	22.5685	18.311	1.711	22.2158	27.6501	23.897	0.9645	15.0274	19.4547	16.313	0.7865	9.5933	11.5229	10.4925	0.5987	5.2573	7.7815	6.1544	0.6627	7.2564	9.6652	8.0723	0.5399	4.7673	6.5501	5.3515	0.4671	6.045	7.4916	6.4803	0.26	4.241	5.5369	4.669	0.2303	3.8332	4.4916	4.1047	0.1678	232	274	248.4863	7.6546	1045.5522	1306.1577	1133.9889	54.9719	13.8275	16.4441	15.5601	0.5745	7.6703	10.746	9.6264	0.6237	1.374	5.0456	3.6878	0.695	19.7417	21.1263	20.3611	0.324	0	0	0	0	16697.2828	19.0771	68734.2901	78.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908.7013	1.0382	0	0	0	0	0	0	0	0	0	0	1184.7918	1.3537	0	0	0	0	0	0
840	County_856	36	42	39.8364	0.9184	18.4925	23.7105	20.1379	0.9919	20.3734	25.193	21.9438	0.9791	13.3689	18.5074	15.7355	1.0755	16.0593	19.4244	17.5234	0.749	10.9783	11.9427	11.3816	0.2128	7.5567	9.3364	8.1004	0.439	29.2698	37.2845	31.8409	1.5289	32.5974	40.2773	35.3081	1.5358	16.234	22.0387	18.9913	1.2012	21.1913	26.478	23.3159	1.2124	13.805	15.4631	14.475	0.3143	10.3895	12.3221	10.9316	0.4779	6.3011	8.0139	6.833	0.3232	7.0909	8.7699	7.634	0.3372	4.6862	6.4655	5.5194	0.3716	5.6676	6.9367	6.205	0.2887	4.0183	4.4869	4.2185	0.091	3.2886	4.1089	3.5495	0.1973	214	248	234.9932	5.6639	1054.7341	1269.3279	1119.3959	31.2811	12.1948	15.3381	13.4614	0.6137	6.6751	9.0292	7.5425	0.475	0.8664	2.7525	1.6187	0.4738	22.6285	23.9817	23.2157	0.3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103237.9039	100	0	0	0	0	0	0	0	0	0	0
841	County_857	35	42	37.4386	1.6592	14.937	22.483	17.6484	1.5849	18.7896	26.1939	20.8545	1.7143	13.1724	16.4914	14.4802	0.8236	17.2606	24.5749	20.2228	2.0818	11.2005	14.3629	12.4038	0.6743	7.4678	9.4373	8.3483	0.4424	22.8245	34.0391	26.8242	2.3705	28.0329	39.111	31.4542	2.5183	15.4867	19.0828	16.9459	0.9439	22.08	31.3942	25.8291	2.6386	15.2949	19.6492	16.8876	0.9519	9.2689	11.4916	10.3125	0.4718	5.1076	7.668	6.0378	0.529	6.5844	9.1427	7.3014	0.5898	4.7065	5.8874	5.1794	0.2876	6.1446	8.7399	7.1947	0.7404	4.4432	5.6831	4.895	0.2717	3.5261	4.4785	3.9363	0.2233	168	228	201.1468	17.6766	1023.1356	1413.9147	1153.2346	94.5381	11.629	14.8875	12.798	0.6152	6.7581	8.9685	7.6107	0.3588	1.6591	3.2212	2.4183	0.2302	18.4611	23.7645	21.4669	1.8095	0	0	0	0	0	0	129.1875	0.1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5743.9894	4.9028	0	0	0	0	111283.7619	94.9869	0	0	0	0
842	County_858	36	44	40.3802	1.494	15.3379	21.1417	18.5878	1.156	17.7681	24.2498	19.6682	1.1255	12.9245	16.653	14.978	0.6454	17.0988	21.9865	19.9096	0.9334	9.1599	12.7911	10.9726	0.7311	6.8116	9.3937	7.7726	0.4862	22.5716	31.2743	27.5694	1.7537	25.6251	34.7858	28.585	1.5429	14.44	18.5091	16.8025	0.711	20.9198	26.7006	24.4077	1.0688	12.5982	17.3008	15.0537	0.992	7.695	10.1791	8.9204	0.5177	5.2436	7.1886	6.365	0.3886	6.1831	8.3313	6.8499	0.3764	4.6008	5.9546	5.3659	0.2319	6.0249	7.7551	7.0709	0.3336	3.5898	4.9498	4.3317	0.2769	3.0777	4.0967	3.5513	0.204	183	266	209.395	12.5736	996.1218	1261.7614	1115.4142	54.4158	11.4326	14.776	13.2146	0.6055	5.9339	8.9821	7.6838	0.463	0.4331	3.3909	2.1482	0.4235	18.9036	25.0841	20.4892	0.8418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5254.6229	2.4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210702.1879	97.5668	0	0	0	0
843	County_859	33	41	36.3213	1.7183	10.9409	18.0485	13.7924	1.4646	12.862	19.806	15.853	1.7234	9.2507	14.8172	11.85	1.2021	12.83	16.847	14.6497	0.8916	8.1516	12.3059	10.4272	0.8085	6.5388	8.3381	7.1704	0.3283	17.4889	28.2773	21.552	2.1922	20.6377	31.5232	25.1678	2.4934	12.1464	17.8703	14.783	1.3175	16.2246	21.5554	18.6543	1.2645	10.6832	16.0811	13.5808	1.0408	8.4378	11.0698	9.3075	0.4912	3.8588	6.207	4.8029	0.487	4.5475	6.9801	5.5994	0.6004	3.3969	5.3392	4.2941	0.4222	4.4829	5.976	5.1235	0.3346	3.0899	4.6872	3.9586	0.3072	2.9822	3.6416	3.2453	0.1262	121	218	155.2741	25.7751	859.3915	1194.7361	967.0425	58.3814	11.7608	14.6917	13.4056	0.6165	6.6971	8.4693	7.5587	0.329	1.0719	2.5535	1.7068	0.2433	14.3698	21.1398	16.9076	1.9877	15894.8001	5.3943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19063.4151	6.4696	0	0	0	0	259703.6025	88.1362	0	0	0	0
844	County_86	14	18	15.1276	0.6132	15.1501	16.0705	15.6552	0.2148	13.3751	14.159	13.839	0.1878	11.4683	14.4471	12.9692	0.5849	12.7911	13.2269	13.0527	0.0981	10.3528	11.8834	11.0096	0.3064	7.5557	9.7144	8.5029	0.4593	31.3936	34.6902	33.1803	0.727	25.8612	28.7633	27.2539	0.6414	15.6864	20.3859	18.1031	0.9371	16.8974	17.4912	17.2447	0.1545	15.1618	17.8363	16.3944	0.5422	9.3359	12.2084	10.6196	0.6122	5.686	6.4581	6.1363	0.1646	5.5367	5.8169	5.6942	0.0669	4.8066	6.205	5.5318	0.2784	5.3531	5.502	5.4434	0.0413	4.5921	5.357	4.943	0.1547	3.7241	4.9074	4.2635	0.2519	56	79	62.3158	3.2404	1218.6095	1234.8387	1228.7194	3.0738	19.5921	20.1504	19.8632	0.1401	13.719	14.3465	14.0833	0.1351	7.8437	8.6348	8.2983	0.149	15.9576	17.5556	16.6375	0.4011	5365.1127	8.5653	0	0	3720.4406	5.9396	4649.4454	7.4228	0	0	14200.7923	22.6713	0	0	0	0	15981.8495	25.5147	0	0	0	0	703.0776	1.1225	0	0	0	0	0	0	0	0	18017.0012	28.7638	0	0	0	0	0	0	0	0
845	County_860	40	56	46.142	2.9573	16.4509	22.1543	18.1099	1.5818	21.0268	26.6193	22.772	1.3912	13.774	17.487	14.8952	1.0215	16.5758	18.879	17.6398	0.5403	11.0749	12.506	11.5961	0.3619	7.6599	9.77	8.4044	0.5844	25.4649	34.491	28.1279	2.5062	32.31	41.0143	35.001	2.2074	16.446	21.1134	17.8688	1.2948	21.8854	24.9432	23.1565	0.7113	15.0992	16.7958	15.7364	0.4035	9.5576	12.3692	10.536	0.7723	5.5614	7.4636	6.102	0.5277	7.3493	9.2608	7.9383	0.4784	4.8682	6.1156	5.236	0.3463	5.9095	6.7366	6.2805	0.187	4.3604	4.7929	4.5146	0.1087	3.6273	4.5225	3.9548	0.2406	223	290	246.3483	11.4401	1074.7941	1292.2764	1143.8044	66.6397	13.6938	16.1557	15.2698	0.7479	7.4438	10.3119	9.293	0.8822	1.0734	4.4855	3.3108	1.0303	19.9987	22.1415	21.1693	0.512	1187.8938	1.4383	0	0	26215.5106	31.7419	49234.5155	59.6134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5951.7193	7.2064	0	0	0	0	0	0
846	County_861	39	44	40.9226	0.7645	22.0318	25.4517	23.0018	0.8241	20.1185	26.178	22.8937	1.2152	15.7423	18.1679	17.0104	0.6231	17.7398	20.4028	19.2171	0.5515	11.0913	12.308	11.615	0.2405	7.4732	8.2231	7.8614	0.1837	35.8337	41.049	37.3869	1.2028	33.6745	42.8188	37.7281	1.8585	19.541	22.1287	20.9214	0.6352	23.8881	27.1445	25.7594	0.6775	14.9424	17.0251	15.667	0.4591	10.0232	11.2423	10.596	0.2824	7.6571	8.8998	8.0211	0.2951	7.2131	9.3146	8.1439	0.4276	5.6531	6.4477	6.0652	0.1996	6.4849	7.4137	6.9815	0.1882	4.3447	4.7939	4.5393	0.103	3.447	3.7826	3.5988	0.082	198	277	240.8497	20.0579	1069.5735	1167.4774	1139.0358	22.2022	13.2634	15.8289	14.2392	0.4368	7.8583	9.7235	8.6472	0.3044	2.163	3.8991	3.0503	0.3368	19.2729	25.9711	23.2212	1.7444	0	0	0	0	0	0	0	0	0	0	7022.1051	3.9697	0	0	2879.9523	1.6281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108594.3169	61.3892	0	0	0	0	58398.3326	33.013	0	0	0	0
847	County_862	39	46	42.2471	1.4753	16.03	24.2912	19.2812	1.903	17.6038	27.1048	20.2955	2.4197	11.445	17.1483	13.7441	1.265	15.1265	21.0151	18.0268	1.2109	8.7869	12.8472	10.3273	1.0054	6.5784	9.0432	7.3161	0.5662	24.0543	36.5697	28.9162	2.9247	26.0448	40.3502	29.7968	3.6934	12.8592	19.6333	15.5939	1.5193	18.7181	26.6322	22.484	1.6453	12.0658	17.6002	14.1392	1.3778	7.6204	10.901	8.5769	0.7729	5.4942	8.2864	6.5737	0.6448	6.1488	9.4513	7.0495	0.8485	4.0644	6.1176	4.9013	0.4537	5.3298	7.4631	6.3884	0.4408	3.4736	5.1165	4.0889	0.4114	3.0395	4.294	3.3997	0.2949	180	219	197.9418	7.4586	973.6091	1395.0687	1102.7758	94.7365	12.074	15.3552	14.0299	0.836	7.0015	9.7495	8.4107	0.5693	1.9196	4.137	2.7866	0.3423	18.4145	20.752	18.9531	0.3163	7799.1138	7.4391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97040.098	92.5609	0	0	0	0
848	County_863	54	56	54.4262	0.5266	15.9255	16.3551	16.0945	0.1412	14.1588	14.4026	14.306	0.0884	13.1833	13.2868	13.2286	0.034	14.3323	14.5952	14.4534	0.1063	9.8507	10.1446	10.0129	0.1206	7.4923	7.5885	7.547	0.0343	24.9335	25.8928	25.3493	0.3625	20.6928	20.945	20.8597	0.0759	14.4947	14.7159	14.5918	0.0826	16.8278	17.1921	16.9974	0.1451	13.6398	13.996	13.8391	0.1402	7.7657	7.8869	7.8293	0.0308	5.2139	5.3694	5.2773	0.0527	4.8097	4.9001	4.862	0.0332	4.6178	4.6448	4.6298	0.0084	4.9084	4.9824	4.9437	0.0275	3.5657	3.6718	3.6237	0.0434	3.1385	3.1733	3.1593	0.0152	361	383	369.9123	6.1424	1223.6121	1237.4608	1233.7595	3.0955	15.2729	15.5368	15.4452	0.0591	10.6532	10.8889	10.8031	0.0551	5.9209	6.3644	6.156	0.1227	26.4162	27.6036	26.9024	0.3118	0	0	0	0	0	0	0	0	0	0	185.7049	3.1964	0	0	1924.0196	33.1163	0	0	1315.1505	22.6364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2385.0125	41.0509
849	County_864	55	64	60.8274	2.4847	16.0285	20.1886	18.403	1.1955	14.2531	17.8585	16.0285	1.1234	13.1284	15.2425	14.244	0.6049	14.0315	17.152	15.0948	0.6705	9.6222	10.7466	10.1025	0.2598	7.2439	7.7603	7.4851	0.0906	24.8053	30.1729	27.8801	1.5469	20.6195	25.3591	22.9358	1.4933	14.3878	16.5502	15.465	0.5975	16.4597	20.1419	17.7367	0.7956	13.0561	14.9283	13.888	0.4126	7.5308	8.066	7.7692	0.0968	5.234	6.5615	5.9914	0.3794	4.8518	6.1069	5.4714	0.3899	4.6048	5.3742	5.0195	0.2224	4.8275	5.9527	5.2412	0.2495	3.4728	3.8699	3.6453	0.0919	3.0543	3.2742	3.1491	0.0408	375	459	427.6459	21.7569	1207.3467	1267.3677	1233.5494	15.0628	14.6965	15.5366	15.1217	0.2038	9.2886	10.9007	10.0371	0.4335	3.8757	6.3699	4.9474	0.7065	26.8628	28.2845	27.7474	0.3204	0	0	0	0	0	0	0	0	0	0	6017.1069	13.3595	645.5707	1.4333	18551.0937	41.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19826.2976	44.0192
850	County_865	51	65	58.4038	3.5255	16.6543	17.4181	17.0358	0.2153	13.4811	14.5262	13.992	0.3616	12.8351	13.605	13.2467	0.2473	14.403	14.7896	14.5302	0.0929	8.7804	9.7911	9.1907	0.237	5.9209	7.5849	6.7865	0.5379	26.6367	27.3997	27.1617	0.1927	19.6572	21.4048	20.5467	0.5911	14.2036	15.2187	14.7387	0.3124	16.9851	17.4985	17.16	0.1337	12.3772	13.6456	12.9387	0.2874	6.1798	7.908	7.0839	0.5572	5.482	5.7235	5.6108	0.0648	4.5821	4.9284	4.749	0.1195	4.4853	4.739	4.623	0.0825	4.8947	5.023	4.9465	0.0258	3.1671	3.5447	3.3185	0.0899	2.4808	3.1729	2.8409	0.2237	346	432	386.5	20.7501	1205.4124	1249.8719	1230.4174	12.4491	14.0003	15.4703	14.8305	0.3754	10.0422	11.0646	10.5504	0.2034	5.6833	6.884	6.2654	0.24	26.3563	28.7336	27.9697	0.6329	0	0	214.9502	0.7957	0	0	0	0	0	0	0	0	0	0	556.1149	2.0587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26241.6914	97.1456
851	County_866	50	60	54.9856	1.7181	15.6369	19.527	17.4986	1.1523	14.6451	19.2796	17.067	1.1137	13.1824	14.7413	14.1193	0.417	14.0462	15.5986	14.8006	0.3066	9.5205	10.3915	9.9032	0.1686	7.2143	8.3353	7.7792	0.2215	23.9257	29.0532	26.3615	1.4435	21.0601	27.3689	24.3021	1.4466	14.4488	15.8798	15.2326	0.385	16.4737	18.1317	17.3442	0.325	12.9177	14.0575	13.3748	0.2427	7.44	8.6717	8.0383	0.2371	5.0775	6.3072	5.6681	0.3574	4.9925	6.5915	5.8302	0.3884	4.6236	5.2132	4.9854	0.1582	4.8495	5.3612	5.134	0.1012	3.4467	3.7701	3.5849	0.0627	3.0295	3.5232	3.2649	0.097	327	414	361.7241	16.9021	1214.2043	1330.2994	1272.5386	23.5116	14.2396	15.7149	15.1144	0.3221	8.8295	10.8491	9.7697	0.4669	3.3764	6.1576	4.42	0.6634	25.2035	27.3026	26.0089	0.5008	0	0	0	0	0	0	0	0	0	0	13313.7709	12.0089	0	0	28568.445	25.7684	0	0	0	0	0	0	1847.804	1.6667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67136.2175	60.5561
852	County_867	61	71	66.1933	1.4101	16.1337	20.4615	18.9868	0.9753	13.4794	16.9935	15.1395	0.7536	13.0214	15.2532	14.2793	0.4613	14.6894	17.5296	15.9757	0.669	8.0546	10.9303	9.8554	0.6673	6.2683	8.2754	7.5044	0.4541	24.3663	30.6241	28.7916	1.4446	19.3262	24.1987	21.7295	1.0247	14.1939	16.5769	15.5654	0.4746	17.212	20.5717	18.7433	0.7912	12.0677	15.4472	14.1489	0.7177	6.541	8.6036	7.8063	0.4656	5.2809	6.6674	6.2033	0.313	4.6017	5.8087	5.1667	0.2598	4.5874	5.3774	5.0307	0.1645	5.0595	6.0675	5.5183	0.2333	2.8638	3.9248	3.5297	0.2506	2.6656	3.4772	3.1614	0.1806	433	519	480.252	13.7818	1062.1353	1312.5974	1224.4679	60.3204	13.6043	15.5082	14.9915	0.2961	9.4522	10.7163	10.1542	0.2439	4.1156	7.4924	5.312	0.6039	27.1758	28.7552	28.4222	0.2224	0	0	926.352	1.0642	0	0	0	0	0	0	4986.4775	5.7286	2131.2008	2.4484	51263.642	58.8935	0	0	0	0	0	0	326.6966	0.3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27410.273	31.4899
853	County_868	44	50	47.3369	0.8721	12.7139	28.0497	16.9779	3.3829	14.6333	28.7868	18.5192	3.12	11.1151	25.5419	14.8668	3.3153	12.1955	28.8264	16.8773	3.7049	9.2105	18.4592	11.5054	2.0218	5.3021	11.7875	7.2344	1.3746	17.0151	37.0071	22.572	4.4534	19.6199	38.5587	24.8076	4.1753	12.4336	29.3599	16.8518	3.8134	12.5416	29.351	17.2578	3.76	11.0337	21.1205	13.6426	2.3636	5.9877	13.5113	8.1513	1.5882	4.2443	9.344	5.663	1.1268	5.1995	10.4033	6.6362	1.1344	4.07	9.4843	5.4818	1.2315	4.3421	10.4162	6.0553	1.3452	3.6172	7.3496	4.5306	0.7997	2.7347	6.2552	3.7123	0.7464	252	386	326.9233	31.9629	995.9869	2006.2025	1236.7275	175.399	7.2355	12.4045	10.8669	0.8714	2.8894	6.7998	5.4712	0.6162	-1.5945	1.2812	0.0705	0.4924	21.4347	30.8645	27.3587	2.4424	2477.9607	2.0644	0	0	0	0	0	0	0	0	0	0	0	0	12093.2918	10.0751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9325.7531	7.7694	0	0	96134.6005	80.0911
854	County_869	46	51	48.9872	1.0899	11.3282	17.7499	13.9849	1.1237	11.9457	19.8738	15.5452	1.3504	10.1624	15.242	12.7355	0.75	11.0918	16.8902	13.3656	0.8097	8.3293	11.669	9.673	0.5273	5.2455	7.5357	6.4899	0.4554	15.8224	24.3369	19.3493	1.461	16.1561	26.686	20.9577	1.7881	10.5155	16.1964	13.4336	0.8666	11.8507	17.6994	14.1303	0.8085	10.9242	14.4236	12.2395	0.5681	5.6026	8.1619	6.9768	0.5067	3.7862	5.9329	4.6715	0.3768	3.9939	6.8563	5.2975	0.5054	3.5675	5.4295	4.5201	0.2796	3.7955	5.8854	4.6256	0.2968	3.1932	4.5074	3.7304	0.2113	2.2585	3.4549	2.8967	0.2603	218	307	243.3315	10.5026	915.3365	1371.0734	1075.2318	63.9373	9.101	13.6064	11.4037	0.7997	3.4814	7.0391	5.5867	0.4944	-2.1382	0.5604	-0.2353	0.2815	18.2739	25.8287	19.6678	0.7304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7111.0912	3.9631	0	0	3780.8615	2.1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168541.6339	93.9298
855	County_87	33	39	37.1159	1.1574	9.1366	11.4904	10.0756	0.5373	13.8008	16.4009	14.9255	0.549	13.0392	14.998	13.9187	0.3543	11.9117	13.4145	12.6915	0.3199	7.0454	7.9486	7.5414	0.2543	10.4821	10.9877	10.7426	0.1195	15.6051	19.4172	17.1657	0.8977	20.1888	23.9419	21.7783	0.8236	15.2088	17.6308	16.2786	0.4561	11.844	13.3568	12.6115	0.3037	8.2435	9.3177	8.8466	0.3025	11.3647	12.1123	11.7453	0.1906	3.7877	4.7338	4.1763	0.2199	6.874	8.0718	7.4099	0.2555	6.2938	7.2213	6.7064	0.1668	5.5092	6.2236	5.8683	0.1485	3.6841	4.1556	3.9375	0.1329	6.0237	6.3864	6.2229	0.0792	75	88	84.0501	2.3311	913.9689	947.2548	930.7933	7.5292	15.2358	16.1814	15.7569	0.2008	9.8614	10.8	10.3315	0.2316	4.4607	5.5	4.901	0.2701	8.9774	9.0655	9.0252	0.0219	19233.1883	13.0522	0	0	0	0	0	0	31408.0511	21.3144	11755.2694	7.9775	0	0	0	0	0	0	0	0	0	0	1607.2065	1.0907	0	0	0	0	0	0	0	0	0	0	0	0	83352.3662	56.5653	0	0	0	0
