buffer100m_nhdid	lagoslakeid	buffer100m_ha
{EA51485B-9C92-400D-8D6F-1102FC462DEA}	1105	20.6567
116542403	1106	179.7729
155411080	1107	55.8493
81632389	1108	18.2879
155417505	1109	389.7399
116542223	1110	74.4352
155352385	1111	38.7874
143249149	1112	19.7392
90771561	1113	53.8908
{D87A7C21-887C-45A0-8543-7F90B243702E}	1114	21.7281
{F6D61841-25E9-43B4-851A-52F75DB97F4E}	1115	18.3323
90769031	1116	14.8865
{F3805D73-899D-4D7A-869D-7136123DB841}	1117	19.7082
70330719	1118	17.1602
80998911	1121	178.3879
152372256	1122	12.2691
120020245	1123	45.5535
60458689	1124	27.2926
61762185	1125	12.4638
155636076	1126	27.1277
120017986	1127	49.1269
76155937	1128	16.745
151949071	1129	26.1727
53447663	1130	68.3745
129225360	1131	19.0764
70333379	1132	31.0054
35039197	1133	25.2673
{6111A614-3147-4610-B10B-38CED34626B7}	1134	46.6254
147104198	1135	81.8838
70332021	1136	28.3003
81004161	1137	122.6542
70331909	1138	37.1854
34130988	1139	40.5911
118045549	1140	83.1299
129226201	1141	271.3006
120019749	1142	326.739
{E7E928FD-5D66-4B1E-8276-87C708CA2842}	1143	55.1436
72863917	1144	72.2532
155351363	1145	20.9188
76155493	1146	77.7423
120019681	1147	61.0405
{5EA39164-C234-4AD3-BB72-66FCA02E8672}	1148	16.2155
61790831	1149	25.8646
70332249	1150	27.3027
152372399	1151	34.631
{512318D5-873E-4607-992F-9A8F95627C02}	1152	17.7321
122383070	1153	399.4291
120019016	1154	343.0052
120020778	1155	24.9797
70332663	1156	20.3762
74923671	1157	17.0422
76243176	1158	13.7337
70333669	1159	32.0794
109943412	1160	62.9966
152512528	1161	82.3721
70337337	1162	12.0971
70334317	1163	18.8833
155444053	1165	20.7798
45363451	1166	31.5847
120019110	1167	116.3367
91595755	1168	20.7035
102063260	1170	25.3803
120019768	1171	63.8153
69548283	1172	14.482
123165974	1173	18.8314
120020573	1174	51.8862
{AA0C14A9-AFFA-4EF0-BC84-34F217C119F7}	1175	17.1575
120019776	1176	45.6246
123166758	1177	22.3838
152274880	1178	25.2581
d17d9a4e-7908-4b28-b726-ade70d02e1a4	1179	39.4932
59746923	1180	144.9633
155351512	1182	49.3054
90770709	1183	147.2117
155390188	1184	39.3574
148710177	1185	74.3366
82984631	1186	16.2906
59723351	1187	35.2573
113471001	1188	383.898
120020928	1189	316.7922
155444775	1190	49.0282
155356468	1191	45.3478
155640792	1192	20.7068
111861351	1193	45.3897
47715095	1194	21.8723
155352320	1195	39.0396
70336975	1196	25.1259
111861623	1197	21.5797
120018003	1198	81.084
70332705	1199	39.7868
74720355	1200	34.7754
155351429	1201	11.425
143250251	1202	47.4352
106374444	1203	14.2675
75473809	1204	63.1628
76244498	1205	26.9265
155642511	1206	28.1954
146646930	1207	212.9666
123395554	1208	28.5501
82958273	1209	67.5982
155642904	1210	21.8971
155636693	1211	25.8567
120020798	1212	84.0462
155635929	1213	22.7222
106352083	1214	147.2242
{AFDA7B5D-4D88-4F2E-9425-A3439D738282}	1215	19.481
70330587	1217	24.0923
76156081	1218	40.4781
122382916	1219	464.94
120020868	1221	50.2815
121861263	1222	464.593
69884616	1223	47.3482
73886824	1224	84.7969
155637425	1225	43.4551
118044907	1226	46.5539
120018387	1227	172.2717
75653759	1228	17.1983
{777A9198-6288-484F-B40F-5749CF7FBADB}	1229	28.6815
59745501	1230	61.9125
75656877	1231	13.5261
123147889	1232	60.7514
120021839	1233	50.5038
118253503	1234	147.4617
120018509	1235	95.0866
121864972	1236	113.1935
157360255	1237	61.4224
{9FA2C9AA-0F7C-474A-8E26-166925114B18}	1238	21.7816
73027507	1239	25.7953
120019108	1240	331.6946
145334075	1241	40.9117
83976953	1242	174.3564
70332483	1243	159.6163
121859009	1244	25.9199
155472709	1245	27.7286
114540687	1247	27.1595
69883702	1249	19.4623
114336521	1250	39.5354
74928573	1251	18.4253
120019169	1252	182.99
120018752	1253	35.2097
121207842	1254	127.6507
69883836	1255	16.9327
47487218	1256	17.9448
86445115	1257	17.0649
45729818	1258	40.7529
149759180	1259	60.9158
152372727	1260	19.137
120021835	1261	26.9281
69885512	1262	27.8787
152512179	1263	32.9542
123055103	1264	52.9567
145330572	1265	134.2164
120020845	1266	56.5203
47487116	1267	23.3803
70334103	1268	26.0679
123110970	1269	137.0397
155468385	1270	38.3921
120018889	1271	44.358
152373183	1272	16.8447
155638503	1273	26.9805
75652125	1274	24.0036
152707436	1275	104.6947
155918313	1276	144.9039
90771055	1277	72.2813
83977587	1278	119.178
47482965	1279	15.2172
80003979	1280	102.8023
155471158	1281	47.9137
141286566	1282	18.5137
157362985	1283	1018.8434
62682699	1284	119.1765
120018871	1285	318.462
152707332	1286	36.8699
106374138	1287	62.9146
70332435	1288	64.096
90d291fb-87d5-4e04-9b09-ab4985044911	1289	31.2137
{19B7673D-A751-420F-84BC-AFA8F4151A54}	1290	21.2842
69884216	1291	22.2366
151948324	1292	26.9232
155636452	1293	55.7831
{B2D70E33-2930-4213-990C-B279FA799854}	1294	31.437
58125937	1295	135.5777
120022696	1296	39.7546
91681325	1297	303.6886
155291260	1298	73.2777
86444931	1299	21.1955
70333969	1300	44.5601
130030263	1301	891.565
167740471	1302	53.7978
102044422	1304	12.8023
135695158	1305	31.1665
123165505	1306	102.5955
155417412	1307	235.8491
59746565	1308	50.2497
120020952	1309	96.1644
135697598	1310	35.3636
155351615	1311	27.5604
157068641	1312	74.7133
120020593	1314	550.987
68840157	1315	73.6289
121859989	1316	39.7581
75473555	1317	20.2792
80001549	1318	42.2173
155356469	1319	68.6743
155351411	1320	19.7874
34130157	1321	28.874
129224966	1322	138.1894
147104898	1323	31.9933
100511554	1324	57.3694
123148277	1325	22.1742
120020095	1326	78.4842
146646383	1327	83.4682
70330557	1328	17.8154
111725575	1329	74.1584
45381712	1330	50.3922
111726319	1331	37.5821
120018645	1332	104.4285
120018495	1333	97.4144
34243820	1334	30.3135
120018055	1335	39.9382
69886104	1336	37.0057
120019680	1337	104.1747
155417344	1338	68.8806
167667261	1339	87.0233
120020580	1340	100.1088
69547035	1341	18.009
106351063	1342	49.6944
75473021	1343	22.7827
80999699	1344	34.1842
110735659	1345	92.43
76245850	1346	33.5636
70332989	1347	50.5203
155351270	1348	16.5641
70331479	1349	22.4014
107071276	1350	87.3252
123165712	1351	28.0023
69545813	1352	21.5091
91683093	1353	23.5919
155636890	1354	29.5666
44364574	1355	33.7146
155352027	1356	27.9295
118252887	1357	73.5085
155417287	1358	55.0383
34129610	1359	17.7342
145331204	1360	81.3624
120018084	1361	26.2361
121857622	1362	336.0947
114539809	1363	110.7121
86274109	1364	28.2309
70332357	1365	22.7005
155635997	1366	70.4291
60447081	1367	15.6613
59720925	1368	17.5446
82816184	1370	106.2172
120020115	1371	59.4443
70331879	1372	16.8239
75652453	1373	20.7925
{37BA76BB-BDF4-4B35-970C-0418AA732A61}	1375	14.7393
155639323	1376	26.8651
77358136	1377	72.7538
45365117	1378	57.1675
74924715	1379	19.262
136693198	1380	69.5808
70331605	1381	15.0222
91678681	1382	15.3088
80997551	1383	208.9216
69885252	1384	36.579
120019483	1385	150.1456
152343199	1386	33.8903
75651783	1387	29.3591
145334041	1388	47.0831
123396104	1389	42.6162
120019221	1390	185.6232
37647943	1392	14.9799
81632554	1393	32.0881
111860663	1395	36.1
121623395	1396	73.1433
105954683	1397	64.2378
75474293	1398	29.7905
155637285	1400	22.4981
120020691	1401	72.7174
106351723	1402	42.3981
120019761	1403	43.1449
91690679	1404	18.4398
75651475	1405	15.7884
157068198	1406	22.3003
64654762	1407	22.589
121858908	1408	73.1006
90385450	1409	58.7542
135697727	1410	13.497
120018605	1411	29.1065
120019319	1413	31.1656
117627403	1414	112.2325
152517994	1415	16.58
155636169	1416	34.7253
120019757	1417	46.5919
58366901	1418	19.5687
90354080	1419	65.5802
25603281	1420	37.5572
155637966	1421	32.1484
32672590	1422	181.6185
86282087	1423	48.3181
114542943	1424	15.7116
80996157	1425	263.6508
155454476	1426	33.9073
76243212	1427	12.2225
90769395	1428	76.9061
75474273	1429	23.1828
151717847	1430	24.0171
34242640	1431	68.4333
45338081	1432	50.2622
155637911	1433	113.6005
{77A966CF-B140-4AF7-9108-2EED69A67E96}	1434	20.3751
86280405	1435	114.5917
91679975	1436	32.0637
155642603	1437	42.5078
{36B3DE9F-A764-400C-8B2F-6A203BBB2D46}	1438	167.7375
34127966	1439	22.4383
120020676	1440	48.0611
120020779	1441	278.8296
152274814	1442	252.3092
111861361	1443	39.9469
157067815	1444	92.5568
166868606	1445	21.1171
94391822	1446	12.9105
152707171	1447	84.2983
86366883	1448	47.6545
69883670	1449	59.8701
155642807	1450	46.2337
58123651	1451	68.9749
114541677	1452	112.1934
59747077	1453	46.74
152377783	1454	68.3684
47719667	1455	248.1496
155637024	1456	60.4974
82816484	1457	21.9423
75474157	1458	47.466
136692147	1459	18.5847
86445259	1460	77.3332
60443281	1461	14.1466
70331397	1462	25.9153
91686283	1463	18.5978
152518388	1464	158.3652
45386210	1465	46.9864
120020342	1466	40.2462
118044311	1467	119.3601
114542489	1468	21.4882
120020613	1469	132.5565
120019315	1470	76.7488
59747569	1471	95.4509
34242642	1472	82.6931
145144827	1473	751.8085
70336851	1474	14.3401
{8774E694-C5E0-4E9B-94A2-819C8DC7D289}	1475	21.5178
123398145	1476	24.9458
49062188	1477	15.6173
45338767	1478	61.5341
125574120	1479	123.5455
{9219AF8B-9272-4D18-A5EA-56ECAA5C03ED}	1480	45.5439
152512577	1481	27.3466
146646317	1482	116.3652
155642866	1483	29.0461
146646951	1484	106.1594
68838893	1485	25.958
eec6bb9d-30cb-4c7d-bfc1-88e675b7d41b	1486	214.9586
143249428	1488	66.6792
59748093	1489	80.5816
56133418	1490	17.1225
152512532	1491	74.4
74928675	1492	16.0225
70335573	1493	49.1642
114542061	1494	142.3628
75661539	1495	24.7592
70332817	1496	36.2703
120019835	1497	75.5321
04549854-A785-4DB7-9FC1-A3DEEBB23C49	1498	25.0433
155637595	1499	49.8694
155152904	1500	156.1445
74926451	1501	21.7424
129225172	1502	49.828
70334697	1503	17.2685
69885826	1504	36.9292
155417371	1505	141.4794
114545925	1506	15.2061
68839833	1507	15.7609
155636695	1509	73.3507
90347514	1510	32.4952
86671829	1511	37.2645
69548409	1512	14.1682
60087990	1513	156.0596
129224852	1514	72.7229
120020163	1515	507.5131
120019160	1516	162.1168
152518646	1517	35.1824
120019141	1518	321.491
58372731	1519	40.4698
106350567	1520	38.7756
155635897	1521	30.753
80005887	1522	20.2217
26139676	1523	15.5147
155640257	1524	63.1412
152094516	1525	64.3437
129735721	1526	21.6953
82818192	1527	88.6683
120019446	1528	327.793
87820005	1529	15.9964
111727379	1530	12.0077
91677671	1531	22.427
151948309	1532	38.4438
70333133	1533	28.1105
45364487	1534	74.9251
155638790	1536	38.3957
155639576	1537	40.3689
157361001	1538	60.7573
120020362	1539	31.5535
86444249	1540	49.8843
123167523	1541	138.0076
152373145	1542	15.821
69884744	1543	38.4595
87820049	1544	14.7788
151718024	1545	77.2607
68838077	1546	24.442
34133599	1547	39.8413
120020199	1548	53.7503
70335629	1549	20.3264
152707244	1550	18.5998
120018623	1551	71.4343
70330685	1552	34.8317
{A57B3FBB-2336-46D9-9089-0295A1E6EB87}	1554	268.1408
123166307	1555	78.3643
120018012	1556	42.5195
70331049	1557	13.7566
117627737	1558	111.4145
151950431	1559	37.2341
74928551	1560	19.4686
155638770	1561	17.2502
139268688	1562	17.004
120019056	1563	113.7927
166867866	1564	275.1408
76156345	1565	26.6256
155638969	1566	28.5248
121206810	1567	18.7239
120018832	1568	145.3261
83975891	1570	100.586
58125277	1572	147.3238
72862521	1573	103.8666
152112855	1574	21.3049
75657573	1575	22.2521
120020641	1576	30.3602
56129140	1577	77.1339
67D4D2A5-E1F0-4879-A3DD-A3A71B2F536C	1578	21.2803
136693188	1579	61.9499
70332761	1580	16.3661
86443989	1581	52.628
45380691	1582	137.0706
123390259	1583	37.2333
45715748	1584	36.1614
70334165	1585	30.7074
146646749	1586	98.1272
70331573	1587	13.8177
123111245	1588	90.2545
151948195	1589	14.4886
58369827	1590	256.5808
34127844	1591	29.5229
68838837	1592	12.643
167256796	1593	105.8623
{9F40F3F8-0A93-4FD6-B7BA-91A842602791}	1594	20.8789
81000789	1595	75.5416
{2DDDCF11-200A-428E-A979-5A2AFCCC7871}	1596	24.0645
106373442	1597	66.185
150994099	1598	40.1322
105954187	1599	87.1121
155639036	1600	14.1706
37648997	1601	70.3314
155641547	1602	33.7865
80995795	1603	86.5165
107514008	1604	64.949
80992975	1605	39.6785
166867897	1606	95.7281
120020600	1607	87.28
90769275	1608	26.4573
167256825	1610	40.8489
151949823	1611	14.605
114544757	1612	43.7113
145222228	1613	31.1617
151870608	1614	28.7984
132542795	1615	45.8992
120019969	1616	61.1026
120018014	1617	63.2725
86274959	1618	250.4564
75651833	1619	50.9227
113471457	1620	348.7319
75473335	1621	27.981
83947166	1622	65.3096
120020160	1623	25.4859
90768081	1624	23.5778
150994181	1625	102.387
69884740	1626	13.9855
129223861	1627	150.2403
143250490	1629	46.3276
155635976	1630	45.8827
114540877	1631	18.0133
155352315	1632	31.7777
75475963	1634	52.9897
120018310	1635	78.0824
120018078	1636	36.6722
80604319	1637	103.7113
152012549	1638	63.7323
105953711	1639	28.9658
135913044	1640	65.3015
143249864	1641	24.2252
151063667	1642	49.8746
123167025	1643	99.194
45361573	1644	36.8161
87820029	1645	13.8348
47706807	1646	123.9571
75653667	1647	32.0553
167296947	1648	12.8279
120018021	1649	38.4825
70336261	1650	26.9742
120018249	1651	30.6947
129733554	1652	32.1726
155351530	1654	32.3809
152707507	1655	59.7542
74928947	1656	32.906
155635979	1657	15.2089
136666909	1658	25.456
167296357	1659	25.3224
70331565	1660	25.2113
120018405	1661	516.1914
120018831	1662	23.1076
87818211	1663	61.4869
120018394	1664	61.6669
152518003	1665	74.1805
155444017	1666	38.2834
123148239	1667	238.4661
120018165	1668	192.6087
110736531	1669	983.5894
47717763	1670	109.3624
107074156	1671	78.5134
151717641	1672	18.424
120019258	1673	139.6566
150994582	1674	136.4586
155411213	1675	32.4096
107073596	1676	60.852
143249366	1677	45.699
70330289	1678	18.5663
75659695	1679	20.7651
155411186	1680	23.0237
68838557	1681	33.8876
120020438	1682	62.3293
75473539	1683	24.1004
83976219	1684	22.2577
120018608	1685	72.6873
{BCAD09CD-4DA6-4F38-98E9-494E423ECB44}	1686	16.5508
80994947	1687	81.7252
120020945	1688	219.4942
157068669	1689	65.2575
69548581	1690	36.8465
118045531	1691	123.8215
136676600	1692	31.7297
59746769	1693	30.3857
120020671	1694	113.9377
155642181	1695	24.526
120018100	1696	52.8387
82817752	1697	48.0906
151949493	1698	19.0046
120018146	1699	172.4048
155351236	1700	21.5782
143250629	1701	51.7498
74721639	1702	23.2577
120019727	1703	40.132
121860996	1705	25.8435
70331123	1706	19.9851
129226235	1707	162.7145
76155481	1708	47.7169
90148089	1709	476.4256
143250674	1710	23.4819
151061864	1711	40.9058
155642427	1712	34.003
75652255	1713	21.1861
143250706	1714	28.1151
29861595	1715	16.9169
80993725	1716	50.4478
80997655	1717	35.4874
70331831	1719	58.132
69885032	1720	50.3078
151950365	1721	14.4294
129225367	1722	21.2255
105954673	1723	41.8203
70336287	1724	21.4606
45386304	1725	49.0528
143249879	1726	71.3031
120020479	1727	38.1184
57934122	1728	48.1471
74924207	1729	13.7875
136018015	1730	30.115
114540785	1731	45.8219
135695065	1732	14.4283
58365063	1733	23.4369
120020044	1734	24.453
155640066	1735	63.8524
122550580	1736	225.8744
76244746	1737	138.5765
70330397	1738	16.1698
114543573	1739	23.7924
82957503	1740	77.0263
75474227	1741	27.4371
72862177	1742	17.8971
123147980	1743	89.1262
141290138	1744	41.6823
74925719	1745	21.5053
120018584	1746	230.7812
87817949	1747	36.871
155638845	1748	14.9669
58366579	1749	23.4401
120018017	1750	79.8998
120020363	1751	22.5967
151870743	1752	79.2488
75657251	1753	16.066
70332045	1754	21.1325
120018224	1755	225.3302
151949435	1756	19.3238
80996097	1758	90.5503
152707027	1759	50.902
120020595	1760	40.8287
155638929	1761	35.0805
120019850	1762	121.5343
56130074	1763	58.3619
120018106	1764	45.8958
120019942	1765	26.5041
155352290	1766	26.8454
35033311	1767	16.8094
83975907	1768	81.0367
76156683	1769	40.6699
69886918	1770	35.9123
120019259	1771	66.476
70335857	1772	87.6393
123166138	1773	18.179
74929037	1774	10.9326
157361743	1775	31.3674
155352119	1776	144.2158
143248962	1777	75.3678
86671873	1778	24.6178
58365005	1779	135.604
155642301	1780	17.5094
152517598	1782	349.9344
80998757	1783	17.6277
123058069	1784	31.8137
44364212	1785	39.0053
84623682	1786	42.3385
151870593	1787	32.4019
87819123	1788	38.75
152518014	1789	30.1646
123166911	1791	55.7907
129226206	1792	336.8265
59747471	1793	69.6087
107514024	1794	30.9241
120018798	1795	28.1085
145331021	1796	42.624
75652847	1797	19.9409
69884676	1798	59.6589
120020929	1799	198.2901
123147707	1800	26.1551
75473665	1801	84.1223
76243228	1802	22.1969
121860858	1803	79.9728
86444729	1804	30.4917
152094769	1805	53.4732
91685587	1806	21.3131
152094993	1807	45.1804
155637449	1808	65.0586
139260738	1809	13.7063
123147813	1810	29.7021
135697428	1811	27.8368
70337833	1812	28.6897
141290623	1813	30.1732
120018362	1814	148.3839
155636602	1815	52.6824
120018071	1816	20.8422
70335061	1817	26.1834
69886858	1818	51.9253
45340367	1819	73.6561
149759306	1820	54.8003
80607545	1821	527.4616
120018220	1822	91.8537
155417627	1823	160.7662
152373055	1824	17.2768
167667136	1825	32.6041
120020836	1826	309.429
120020632	1827	78.634
155408580	1828	35.4821
167740945	1829	14.2421
120019234	1830	102.1683
121858912	1831	32.0216
149729908	1832	70.1837
150436722	1833	122.0322
120019656	1834	129.6275
75474239	1835	17.0268
{06CF3BAC-ECB6-42C7-A54E-1E0AC018C8B7}	1836	32.3815
155641399	1837	78.393
60088422	1838	63.513
72863809	1839	174.7067
155468327	1840	18.6278
114540239	1841	21.1028
34133487	1842	30.8343
136676598	1843	16.5322
152378876	1844	26.2962
45339335	1845	70.7831
148710132	1846	199.7743
120018898	1847	24.5165
120019313	1848	80.127
155636121	1849	47.1394
123166148	1850	31.1607
{397E407A-B6AF-45F2-9AA5-00B914E20445}	1851	19.5675
47723649	1852	60.4963
120020835	1853	105.3757
129225924	1854	28.2073
69887294	1855	21.4066
167740878	1856	19.6195
152274778	1857	53.2609
120019132	1858	258.7909
70332153	1859	21.9269
90771545	1860	31.3262
120019192	1861	56.6219
53461331	1862	430.3963
114543929	1863	19.5894
120020627	1864	45.324
70336971	1865	17.5961
114540185	1866	100.5035
82815984	1867	589.289
75473511	1868	25.9027
70331689	1870	27.0595
90768809	1871	21.7451
82819488	1872	32.9873
75652829	1873	40.564
68840349	1874	25.8529
74720575	1875	40.7295
45729426	1876	45.2433
29778595	1877	20.5766
155417348	1878	42.0345
120020990	1879	68.0831
81001009	1880	64.9779
34124239	1881	67.485
123272097	1882	90.8565
70337207	1883	21.1118
120019508	1884	164.3778
75651633	1885	34.2253
60090770	1886	18.4165
68838631	1887	77.8113
155351311	1888	15.7854
75659651	1889	53.4266
120020917	1890	51.4358
155417550	1891	78.0987
120018559	1892	99.5937
157362582	1893	42.1452
152517912	1894	43.3055
120019943	1895	52.4223
120019838	1897	66.7479
155408540	1898	29.7442
143249522	1901	60.1234
106374184	1902	50.3821
120018770	1903	74.5181
155642213	1904	19.084
44364740	1905	61.3739
75661647	1906	488.5868
123398210	1907	16.7794
