county_zoneid	county_canopy2001_min	county_canopy2001_max	county_canopy2001_mean	county_canopy2001_std	county_damdensity_pointcount	county_damdensity_pointsperha	county_damdensity_pointspersqkm	county_nlcd1992_ha_0	county_nlcd1992_pct_0	county_nlcd1992_ha_11	county_nlcd1992_pct_11	county_nlcd1992_ha_21	county_nlcd1992_pct_21	county_nlcd1992_ha_22	county_nlcd1992_pct_22	county_nlcd1992_ha_23	county_nlcd1992_pct_23	county_nlcd1992_ha_31	county_nlcd1992_pct_31	county_nlcd1992_ha_32	county_nlcd1992_pct_32	county_nlcd1992_ha_33	county_nlcd1992_pct_33	county_nlcd1992_ha_41	county_nlcd1992_pct_41	county_nlcd1992_ha_42	county_nlcd1992_pct_42	county_nlcd1992_ha_43	county_nlcd1992_pct_43	county_nlcd1992_ha_51	county_nlcd1992_pct_51	county_nlcd1992_ha_61	county_nlcd1992_pct_61	county_nlcd1992_ha_71	county_nlcd1992_pct_71	county_nlcd1992_ha_81	county_nlcd1992_pct_81	county_nlcd1992_ha_82	county_nlcd1992_pct_82	county_nlcd1992_ha_83	county_nlcd1992_pct_83	county_nlcd1992_ha_85	county_nlcd1992_pct_85	county_nlcd1992_ha_91	county_nlcd1992_pct_91	county_nlcd1992_ha_92	county_nlcd1992_pct_92	county_nlcd2001_ha_0	county_nlcd2001_pct_0	county_nlcd2001_ha_11	county_nlcd2001_pct_11	county_nlcd2001_ha_21	county_nlcd2001_pct_21	county_nlcd2001_ha_22	county_nlcd2001_pct_22	county_nlcd2001_ha_23	county_nlcd2001_pct_23	county_nlcd2001_ha_24	county_nlcd2001_pct_24	county_nlcd2001_ha_31	county_nlcd2001_pct_31	county_nlcd2001_ha_41	county_nlcd2001_pct_41	county_nlcd2001_ha_42	county_nlcd2001_pct_42	county_nlcd2001_ha_43	county_nlcd2001_pct_43	county_nlcd2001_ha_52	county_nlcd2001_pct_52	county_nlcd2001_ha_71	county_nlcd2001_pct_71	county_nlcd2001_ha_81	county_nlcd2001_pct_81	county_nlcd2001_ha_82	county_nlcd2001_pct_82	county_nlcd2001_ha_90	county_nlcd2001_pct_90	county_nlcd2001_ha_95	county_nlcd2001_pct_95	county_nlcd2006_ha_0	county_nlcd2006_pct_0	county_nlcd2006_ha_11	county_nlcd2006_pct_11	county_nlcd2006_ha_21	county_nlcd2006_pct_21	county_nlcd2006_ha_22	county_nlcd2006_pct_22	county_nlcd2006_ha_23	county_nlcd2006_pct_23	county_nlcd2006_ha_24	county_nlcd2006_pct_24	county_nlcd2006_ha_31	county_nlcd2006_pct_31	county_nlcd2006_ha_41	county_nlcd2006_pct_41	county_nlcd2006_ha_42	county_nlcd2006_pct_42	county_nlcd2006_ha_43	county_nlcd2006_pct_43	county_nlcd2006_ha_52	county_nlcd2006_pct_52	county_nlcd2006_ha_71	county_nlcd2006_pct_71	county_nlcd2006_ha_81	county_nlcd2006_pct_81	county_nlcd2006_ha_82	county_nlcd2006_pct_82	county_nlcd2006_ha_90	county_nlcd2006_pct_90	county_nlcd2006_ha_95	county_nlcd2006_pct_95	county_nlcd2011_ha_0	county_nlcd2011_pct_0	county_nlcd2011_ha_11	county_nlcd2011_pct_11	county_nlcd2011_ha_21	county_nlcd2011_pct_21	county_nlcd2011_ha_22	county_nlcd2011_pct_22	county_nlcd2011_ha_23	county_nlcd2011_pct_23	county_nlcd2011_ha_24	county_nlcd2011_pct_24	county_nlcd2011_ha_31	county_nlcd2011_pct_31	county_nlcd2011_ha_41	county_nlcd2011_pct_41	county_nlcd2011_ha_42	county_nlcd2011_pct_42	county_nlcd2011_ha_43	county_nlcd2011_pct_43	county_nlcd2011_ha_52	county_nlcd2011_pct_52	county_nlcd2011_ha_71	county_nlcd2011_pct_71	county_nlcd2011_ha_81	county_nlcd2011_pct_81	county_nlcd2011_ha_82	county_nlcd2011_pct_82	county_nlcd2011_ha_90	county_nlcd2011_pct_90	county_nlcd2011_ha_95	county_nlcd2011_pct_95	county_roaddensity_sum_lengthm	county_roaddensity_density_mperha	county_slope_min	county_slope_max	county_slope_mean	county_slope_std	county_tri_min	county_tri_max	county_tri_mean	county_tri_std
11	County_108	0	97	31.2287	38.9001	18	2e-04	0.0156	0	0	6090.75	5.2924	2822.85	2.4528	586.35	0.5095	767.97	0.6673	13.5	0.0117	313.65	0.2725	0	0	35332.83	30.7013	3287.61	2.8567	2573.46	2.2361	0	0	102.33	0.0889	1031.67	0.8964	36622.35	31.8218	16108.29	13.9968	1070.64	0.9303	1255.59	1.091	6229.98	5.4133	875.79	0.761	0	0	6244.56	5.426	8335.53	7.2429	5487.75	4.7684	1198.35	1.0413	192.33	0.1671	15.57	0.0135	44100.81	38.32	1137.15	0.9881	10.71	0.0093	0	0	1251.54	1.0875	32321.7	28.0849	13005.36	11.3006	1337.4	1.1621	446.85	0.3883	0	0	6266.7	5.4453	8460.63	7.3516	5572.26	4.8418	1234.53	1.0727	208.71	0.1814	23.04	0.02	44013.96	38.2445	1113.84	0.9678	10.71	0.0093	3.6	0.0031	1356.57	1.1787	32190.48	27.9709	12865.95	11.1795	1337.4	1.1621	427.23	0.3712	0	0	6322.68	5.4939	7323.12	6.3632	5678.28	4.934	1439.28	1.2506	300.6	0.2612	118.89	0.1033	43937.37	38.178	1099.53	0.9554	10.71	0.0093	3.6	0.0031	1341.45	1.1656	32667.57	28.3855	13035.78	11.327	1378.53	1.1978	428.22	0.3721	2825336.312	24.5499	0	49.3387	2.7363	3.0993	0	9.0902	0.3836	0.4347
12	County_109	0	100	9.9148	25.0729	12	0	0.0089	0	0	1835.55	1.3646	6788.16	5.0467	5118.57	3.8054	3845.79	2.8592	1.71	0.0013	40.41	0.03	0	0	13135.77	9.7658	457.2	0.3399	250.65	0.1863	0	0	0	0	656.1	0.4878	29819.79	22.1696	65661.12	48.8159	29.61	0.022	3343.77	2.4859	3213.54	2.3891	309.96	0.2304	0	0	1615.05	1.2007	10031.4	7.4579	14828.13	11.024	5530.32	4.1115	2256.12	1.6773	178.2	0.1325	13509.9	10.044	191.88	0.1427	240.75	0.179	326.88	0.243	2256.57	1.6777	11281.77	8.3875	68472.45	50.906	2416.59	1.7966	1371.69	1.0198	0	0	1666.98	1.2393	10560.96	7.8516	15351.75	11.4133	5773.32	4.2922	2342.52	1.7416	193.32	0.1437	13369.41	9.9395	189.99	0.1412	243.81	0.1813	313.56	0.2331	2158.38	1.6047	11133.81	8.2775	67458.15	50.1519	2411.01	1.7925	1340.73	0.9968	0	0	1668.15	1.2402	10829.25	8.051	16061.76	11.9411	6186.78	4.5996	2488.41	1.85	246.69	0.1834	13048.29	9.7008	255.96	0.1903	241.11	0.1793	707.94	0.5263	1625.22	1.2083	10824.39	8.0474	66484.53	49.428	2413.89	1.7946	1425.33	1.0597	5165423.897	38.4027	1e-04	75.029	2.1581	2.0916	3e-04	32.1046	0.312	0.3055
13	County_11	0	96	16.6037	30.8027	13	1e-04	0.0116	0	0	5981.31	5.3522	2056.14	1.8399	415.26	0.3716	452.88	0.4052	12.87	0.0115	65.07	0.0582	0	0	18775.17	16.8003	953.19	0.8529	490.5	0.4389	0	0	0	0	456.66	0.4086	42250.32	37.8063	27764.01	24.8437	1639.8	1.4673	1061.82	0.9501	8408.07	7.5237	971.73	0.8695	0	0	5890.41	5.2708	7053.93	6.312	4137.12	3.702	647.19	0.5791	99.27	0.0888	2.16	0.0019	24163.47	21.6219	90.81	0.0813	1.62	0.0014	0	0	2167.74	1.9397	25878.6	23.1566	38251.98	34.2285	2744.46	2.4558	626.04	0.5602	0	0	5913.09	5.2911	7059.33	6.3168	4140.99	3.7054	649.35	0.581	102.78	0.092	6.84	0.0061	24120.81	21.5837	90.81	0.0813	1.62	0.0014	0	0	2202.75	1.9711	25872.66	23.1513	38235.42	34.2137	2740.5	2.4522	617.85	0.5529	0	0	5904.99	5.2839	6450.12	5.7717	4189.23	3.7486	719.01	0.6434	126.81	0.1135	24.39	0.0218	24117.03	21.5803	76.77	0.0687	1.62	0.0014	0	0	2242.62	2.0067	26073.63	23.3311	38413.62	34.3731	2794.41	2.5005	620.55	0.5553	2738764.962	24.5066	0	39.4089	1.4479	1.6557	0	6.5755	0.2002	0.228
14	County_110	0	97	7.587	22.9265	6	7e-04	0.0043	0	0	3768.57	2.6906	1028.88	0.7346	257.4	0.1838	311.22	0.2222	18	0.0129	0.18	1e-04	0	0	13173.57	9.4054	172.8	0.1234	117.36	0.0838	0	0	0	0	134.01	0.0957	15349.95	10.9592	103341.87	73.7819	224.37	0.1602	338.67	0.2418	1474.11	1.0525	352.98	0.252	0	0	3726.36	2.6605	5010.21	3.5771	6092.28	4.3496	780.3	0.5571	162.36	0.1159	44.37	0.0317	13988.43	9.9872	2.61	0.0019	0	0	0	0	476.1	0.3399	7132.41	5.0923	101700.18	72.6098	791.46	0.5651	156.87	0.112	0	0	3732.57	2.6649	5057.91	3.6111	6160.5	4.3983	807.57	0.5766	162.81	0.1162	51.39	0.0367	13967.19	9.972	2.61	0.0019	0	0	0	0	460.62	0.3289	7124.04	5.0863	101588.4	72.53	791.46	0.5651	156.87	0.112	0	0	3754.26	2.6804	4831.2	3.4493	6333.21	4.5217	1007.01	0.719	203.22	0.1451	41.94	0.0299	13951.26	9.9606	2.61	0.0019	0	0	0	0	476.37	0.3401	7065.09	5.0442	101428.2	72.4157	797.04	0.5691	172.53	0.1232	3596877.731	25.6802	0	47.9694	2.0725	3.5919	0	9.0815	0.2912	0.5131
15	County_111	0	100	46.1307	33.4395	1	0.3277	0.0012	0	0	843.21	1.0537	208.44	0.2605	10.26	0.0128	120.42	0.1505	0	0	322.56	0.4031	35.64	0.0445	49488.75	61.8411	2834.46	3.5419	151.65	0.1895	0	0	0	0	0	0	13218.84	16.5183	12684.69	15.8508	0	0	37.98	0.0475	60.3	0.0754	8.46	0.0106	0	0	757.17	0.9462	3157.02	3.945	262.35	0.3278	46.17	0.0577	18.63	0.0233	363.33	0.454	53928.72	67.3893	1654.83	2.0679	144.36	0.1804	252.99	0.3161	3703.5	4.6279	13197.51	16.4916	2281.68	2.8512	214.56	0.2681	42.84	0.0535	0	0	784.35	0.9801	3234.96	4.0424	270.99	0.3386	62.46	0.078	22.23	0.0278	396.27	0.4952	53849.88	67.2908	1651.23	2.0634	143.91	0.1798	252.36	0.3153	3706.02	4.631	13104.63	16.3755	2272.95	2.8403	214.56	0.2681	58.86	0.0736	0	0	783.9	0.9796	3276.99	4.0949	354.6	0.4431	108.72	0.1359	26.1	0.0326	409.5	0.5117	53766.81	67.187	1628.64	2.0351	144	0.1799	254.07	0.3175	3764.25	4.7038	13022.64	16.2731	2208.24	2.7594	218.34	0.2728	58.86	0.0736	1995246.479	24.9329	0	59.1752	8.3137	5.3315	0	14.2997	1.1643	0.7556
16	County_112	0	100	37.8981	37.7194	5	1e-04	0.0063	0	0	693.72	0.8714	1668.42	2.0958	110.88	0.1393	508.59	0.6389	0	0	16.38	0.0206	22.32	0.028	34652.43	43.5284	1154.88	1.4507	184.05	0.2312	0	0	0	0	0	0	29001.69	36.4303	11133.54	13.9853	0	0	66.87	0.084	359.1	0.4511	35.91	0.0451	0	0	715.95	0.8993	4553.19	5.7195	869.04	1.0916	639	0.8027	197.1	0.2476	22.86	0.0287	40705.83	51.1323	2383.92	2.9945	234.54	0.2946	709.47	0.8912	2027.16	2.5464	19753.11	24.8127	6586.38	8.2734	144.9	0.182	66.33	0.0833	0	0	721.44	0.9062	4563.63	5.7326	894.6	1.1237	654.66	0.8223	203.67	0.2558	22.5	0.0283	40681.44	51.1017	2383.92	2.9945	234.54	0.2946	709.47	0.8912	2024.64	2.5432	19738.98	24.795	6564.69	8.2462	144.27	0.1812	66.33	0.0833	0	0	713.61	0.8964	5019.39	6.3051	1154.16	1.4498	700.38	0.8798	249.93	0.3139	38.43	0.0483	40524.66	50.9048	2380.59	2.9904	234.9	0.2951	720	0.9044	2029.68	2.5496	18949.23	23.8029	6659.37	8.3651	163.08	0.2049	71.37	0.0897	2319616.074	29.1369	0	58.8027	7.5388	6.0924	0	13.262	1.0606	0.8504
17	County_113	0	96	11.9335	26.6888	8	0	0.0083	0	0	262.08	0.271	803.97	0.8313	73.98	0.0765	403.38	0.4171	0	0	0	0	0	0	10618.56	10.98	115.38	0.1193	4.95	0.0051	0	0	0	0	0	0	24911.55	25.7595	58895.37	60.9	0	0	275.04	0.2844	338.94	0.3505	5.13	0.0053	0	0	308.25	0.3187	4978.62	5.1481	1461.15	1.5109	422.91	0.4373	161.19	0.1667	44.1	0.0456	17136.27	17.7195	52.29	0.0541	1.98	0.002	1.53	0.0016	279	0.2885	5268.78	5.4481	66555.63	68.821	25.11	0.026	11.52	0.0119	0	0	318.33	0.3292	4992.21	5.1621	1469.61	1.5196	435.42	0.4502	163.98	0.1696	46.08	0.0476	17103.87	17.686	51.39	0.0531	1.98	0.002	1.53	0.0016	279	0.2885	5267.16	5.4464	66541.14	68.806	25.11	0.026	11.52	0.0119	0	0	343.08	0.3548	5131.08	5.3057	1626.75	1.6821	538.92	0.5573	239.67	0.2478	51.57	0.0533	17035.92	17.6158	50.94	0.0527	1.98	0.002	5.04	0.0052	289.26	0.2991	5276.16	5.4557	66075.93	68.325	30.96	0.032	11.07	0.0114	2128535.05	22.0097	0	47.9133	2.002	2.7389	0	9.4135	0.2904	0.3969
18	County_114	0	97	8.2289	23.6415	1	0	0.001	0	0	889.92	0.8679	4643.01	4.528	635.85	0.6201	1737.9	1.6949	0	0	3.87	0.0038	0	0	6057.72	5.9077	43.29	0.0422	4.59	0.0045	0	0	0	0	0	0	13531.5	13.1964	72276.57	70.4867	0	0	1703.7	1.6615	941.49	0.9182	69.84	0.0681	0	0	943.02	0.9197	8839.35	8.6205	4885.65	4.7647	1271.52	1.24	590.22	0.5756	0	0	7225.56	7.0466	37.17	0.0362	0	0	172.89	0.1686	1572.75	1.5338	3824.01	3.7293	72534.51	70.7383	292.5	0.2853	350.1	0.3414	0	0	948.15	0.9247	8887.41	8.6673	4940.73	4.8184	1303.56	1.2713	602.37	0.5875	0	0	7215.12	7.0364	37.17	0.0362	0	0	172.89	0.1686	1571.94	1.533	3820.41	3.7258	72398.34	70.6055	291.69	0.2845	349.47	0.3408	0	0	950.49	0.927	8606.52	8.3934	5090.04	4.964	1490.58	1.4537	656.55	0.6403	0	0	7215.66	7.037	37.17	0.0362	0	0	172.89	0.1686	1543.68	1.5055	3795.03	3.701	72342.36	70.5509	293.4	0.2861	344.88	0.3363	3830899.886	37.3609	0	68.604	1.0213	1.373	0	21.7458	0.1465	0.2011
19	County_115	0	100	24.4215	33.6095	12	1e-04	0.0106	0	0	1429.38	1.268	1145.79	1.0165	151.47	0.1344	436.41	0.3871	0	0	175.23	0.1555	0	0	30410.82	26.9781	1112.94	0.9873	45.63	0.0405	0	0	0	0	0	0	41693.13	36.9869	35287.65	31.3045	0	0	76.32	0.0677	671.94	0.5961	87.21	0.0774	0	0	1493.46	1.3249	6604.92	5.8594	1124.37	0.9975	474.66	0.4211	273.87	0.243	19.98	0.0177	40822.83	36.2149	585.36	0.5193	27.45	0.0244	139.14	0.1234	1168.47	1.0366	17584.65	15.5998	42283.8	37.5109	73.8	0.0655	47.16	0.0418	0	0	1588.32	1.409	6752.43	5.9902	1230.93	1.092	502.38	0.4457	283.32	0.2513	38.97	0.0346	40754.07	36.1539	582.57	0.5168	27.45	0.0244	138.69	0.123	1172.61	1.0402	17536.32	15.5569	41948.01	37.2131	73.8	0.0655	94.05	0.0834	0	0	1597.32	1.417	6799.59	6.0321	1372.77	1.2178	650.97	0.5775	336.87	0.2988	94.77	0.0841	40660.47	36.0709	575.91	0.5109	27.45	0.0244	136.17	0.1208	1196.1	1.0611	17422.92	15.4563	41680.62	36.9758	84.15	0.0747	87.84	0.0779	2587102.244	22.9509	0	50.4013	5.2102	4.4876	0	10.3124	0.7424	0.6325
20	County_116	0	100	11.5698	27.1147	4	0.0026	0.0033	0	0	1364.4	1.1257	5213.25	4.3014	756	0.6238	3382.29	2.7907	0	0	0	0	90.45	0.0746	11123.55	9.1779	342.63	0.2827	39.06	0.0322	0	0	0	0	0	0	27369.9	22.5826	66628.35	54.9742	0	0	1368	1.1287	2849.67	2.3512	671.76	0.5543	0	0	1049.31	0.8658	14358.42	11.8469	11497.41	9.4864	3767.67	3.1087	2673.99	2.2063	131.22	0.1083	5086.8	4.1971	549.72	0.4536	43.38	0.0358	554.31	0.4574	633.06	0.5223	18925.65	15.6153	51875.64	42.8019	9901.8	8.1698	150.93	0.1245	0	0	1064.43	0.8782	14662.17	12.0976	11805.57	9.7406	3986.01	3.2888	2855.34	2.3559	125.82	0.1038	5042.25	4.1603	544.5	0.4493	43.38	0.0358	553.23	0.4565	623.07	0.5141	18794.88	15.5074	51118.38	42.1771	9828.45	8.1093	151.83	0.1253	0	0	1082.07	0.8928	12323.16	10.1677	11273.49	9.3016	4622.13	3.8137	3084.66	2.5451	356.58	0.2942	5282.19	4.3583	566.73	0.4676	41.76	0.0345	533.61	0.4403	618.3	0.5102	19780.74	16.3208	51368.58	42.3836	10110.96	8.3424	154.35	0.1274	4415746.812	36.4339	0	52.7411	1.3111	1.556	0	10.0661	0.184	0.215
21	County_117	0	100	20.2316	33.4004	2	0.0017	0.0036	0	0	88.47	0.1588	760.14	1.3644	142.74	0.2562	280.89	0.5042	0	0	6.03	0.0108	0	0	10969.56	19.6897	126	0.2262	11.43	0.0205	0	0	0	0	0	0	12470.04	22.3829	30377.79	54.5262	0	0	184.5	0.3312	291.69	0.5236	2.97	0.0053	0	0	171.27	0.3074	3017.07	5.4155	809.28	1.4526	280.08	0.5027	116.82	0.2097	6.12	0.011	15371.37	27.5906	52.47	0.0942	0.63	0.0011	17.91	0.0321	983.43	1.7652	4931.91	8.8525	29883.15	53.6384	11.52	0.0207	59.22	0.1063	0	0	179.91	0.3229	3016.98	5.4153	809.28	1.4526	280.71	0.5039	116.82	0.2097	7.65	0.0137	15362.37	27.5745	53.64	0.0963	0.63	0.0011	17.91	0.0321	983.43	1.7652	4931.64	8.852	29880.54	53.6337	11.52	0.0207	59.22	0.1063	0	0	185.76	0.3334	3046.32	5.468	858.6	1.5411	302.76	0.5434	124.11	0.2228	11.7	0.021	15238.71	27.3525	53.91	0.0968	0.63	0.0011	31.5	0.0565	924.57	1.6595	4841.19	8.6896	30019.86	53.8838	13.41	0.0241	59.22	0.1063	1315112.147	23.6056	0	48.481	3.0024	3.2796	3e-04	9.1188	0.4203	0.4645
22	County_118	0	99	32.8133	34.7158	5	1e-04	0.013	0	0	216.72	0.563	3043.62	7.9072	349.65	0.9084	808.56	2.1006	0	0	7.83	0.0203	16.38	0.0426	14287.86	37.1191	611.91	1.5897	76.68	0.1992	0	0	0	0	0	0	12903.84	33.5235	5783.67	15.0257	0	0	298.35	0.7751	77.85	0.2023	9	0.0234	0	0	207.18	0.5382	2788.02	7.2431	1461.06	3.7958	767.25	1.9933	254.34	0.6608	6.21	0.0161	19130.4	49.6998	425.7	1.1059	34.83	0.0905	22.41	0.0582	960.48	2.4953	10273.5	26.69	1852.11	4.8117	257.76	0.6696	50.67	0.1316	0	0	198.18	0.5149	2972.52	7.7225	1587.15	4.1233	827.28	2.1492	286.2	0.7435	5.76	0.015	18927	49.1714	406.17	1.0552	34.83	0.0905	22.41	0.0582	954.18	2.4789	10156.95	26.3872	1805.13	4.6896	256.41	0.6661	51.75	0.1344	0	0	209.61	0.5446	3180.69	8.2633	1707.3	4.4355	948.51	2.4642	333.36	0.8661	16.47	0.0428	18817.56	48.887	405.27	1.0529	34.83	0.0905	22.41	0.0582	934.65	2.4282	9781.83	25.4127	1782.81	4.6316	255.51	0.6638	61.11	0.1588	1289718.753	33.5075	0	60.4529	6.6813	6.5925	0	13.3017	0.9399	0.9633
23	County_119	0	98	15.1057	30.8467	9	0	0.0087	0	0	513.99	0.4986	417.96	0.4054	198.18	0.1922	232.74	0.2258	1.17	0.0011	0	0	0	0	13271.67	12.8741	1514.52	1.4691	23.94	0.0232	15.75	0.0153	0	0	1110.69	1.0774	14054.76	13.6337	67011.39	65.0039	43.74	0.0424	258.12	0.2504	4154.4	4.0299	265.14	0.2572	0	0	762.03	0.7392	5808.96	5.6349	1016.73	0.9863	138.33	0.1342	66.51	0.0645	20.25	0.0196	17164.17	16.65	51.57	0.05	0	0	0.45	4e-04	1673.37	1.6232	5744.79	5.5727	69810.12	67.7188	820.35	0.7958	10.53	0.0102	0	0	777.69	0.7544	5811.12	5.637	1017.18	0.9867	138.78	0.1346	67.05	0.065	24.03	0.0233	17110.8	16.5982	51.57	0.05	3.87	0.0038	15.39	0.0149	1669.32	1.6193	5743.26	5.5712	69827.31	67.7355	816.93	0.7925	13.86	0.0134	0	0	770.31	0.7472	5911.65	5.7346	954.18	0.9256	191.07	0.1853	73.17	0.071	24.21	0.0235	17023.86	16.5139	51.57	0.05	3.87	0.0038	15.39	0.0149	1673.28	1.6232	5749.56	5.5773	69815.25	67.7238	816.93	0.7925	13.86	0.0134	2546936.596	24.7067	0	66.5934	1.7754	3.0389	0	23.6608	0.2543	0.4553
24	County_12	0	99	23.1401	35.3271	17	0	0.0074	0	0	6859.98	3.0011	1051.47	0.46	447.3	0.1957	433.08	0.1895	183.78	0.0804	246.87	0.108	0	0	54218.79	23.7194	497.79	0.2178	85.23	0.0373	0	0	0	0	1083.42	0.474	46012.68	20.1294	110369.7	48.284	1052.1	0.4603	1724.22	0.7543	3298.23	1.4429	1019.7	0.4461	0	0	6740.55	2.9488	6894.99	3.0164	7773.75	3.4008	945.27	0.4135	151.11	0.0661	19.98	0.0087	72190.8	31.5817	6.57	0.0029	0	0	0	0	582.39	0.2548	20413.08	8.9302	108517.59	47.4738	3048.12	1.3335	1300.14	0.5688	0	0	6789.15	2.9701	6894.99	3.0164	7773.75	3.4008	945.27	0.4135	151.11	0.0661	31.59	0.0138	72155.16	31.5661	6.57	0.0029	0	0	28.98	0.0127	574.29	0.2512	20401.11	8.925	108275.13	47.3677	3052.26	1.3353	1504.98	0.6584	0	0	8086.68	3.5377	6245.91	2.7324	7880.4	3.4475	1082.34	0.4735	188.01	0.0822	28.8	0.0126	72081.18	31.5337	6.57	0.0029	0	0	78.3	0.0343	653.94	0.2861	19864.89	8.6904	107828.55	47.1723	3041.19	1.3304	1517.58	0.6639	3769390.835	16.4902	0	53.329	3.8158	4.8212	0	10.914	0.5391	0.6782
25	County_120	0	100	37.5788	38.6754	3	0.0044	0.003	0	0	1424.43	1.4065	447.21	0.4416	26.28	0.0259	125.91	0.1243	0	0	0.27	3e-04	0	0	36326.43	35.8683	521.01	0.5144	35.46	0.035	0	0	0	0	0	0	26868.51	26.5296	35089.92	34.6474	0	0	37.17	0.0367	363.69	0.3591	10.98	0.0108	0	0	1702.89	1.6814	4162.77	4.1103	479.07	0.473	203.49	0.2009	72.99	0.0721	22.32	0.022	51558.12	50.9079	591.21	0.5838	253.26	0.2501	77.04	0.0761	2547.27	2.5151	10744.29	10.6088	28811.97	28.4486	14.94	0.0148	35.64	0.0352	0	0	1707.12	1.6856	4160.25	4.1078	479.07	0.473	207.9	0.2053	74.97	0.074	23.49	0.0232	51552.36	50.9022	591.21	0.5838	253.26	0.2501	77.04	0.0761	2542.86	2.5108	10739.34	10.6039	28817.82	28.4544	14.94	0.0148	35.64	0.0352	0	0	1720.8	1.6991	4324.05	4.2695	562.23	0.5551	185.76	0.1834	45.54	0.045	89.91	0.0888	51245.64	50.5993	589.77	0.5823	252.18	0.249	96.21	0.095	2474.19	2.443	10485.54	10.3533	29134.08	28.7666	37.44	0.037	33.93	0.0335	1968716.401	19.4388	0	56.5107	5.6977	5.6547	0	11.9994	0.8006	0.7903
26	County_121	0	97	8.0252	24.0931	4	0.0014	0.0037	0	0	486.81	0.453	3201.57	2.979	392.49	0.3652	956.34	0.8899	0	0	93.6	0.0871	0	0	6447.69	5.9996	24.03	0.0224	2.61	0.0024	0	0	0	0	0	0	12345.57	11.4875	82105.29	76.3987	0	0	681.93	0.6345	653.13	0.6077	78.48	0.073	0	0	531	0.4941	8143.83	7.5778	3356.82	3.1235	746.01	0.6942	445.95	0.415	0	0	7456.5	6.9382	40.86	0.038	0.72	7e-04	490.95	0.4568	926.1	0.8617	2114.28	1.9673	82831.14	77.0741	151.83	0.1413	233.55	0.2173	0	0	546.57	0.5086	8171.37	7.6034	3373.38	3.1389	768.6	0.7152	478.89	0.4456	2.34	0.0022	7446.87	6.9293	40.86	0.038	0.72	7e-04	489.06	0.4551	925.47	0.8611	2114.19	1.9672	82726.83	76.977	151.83	0.1413	232.56	0.2164	0	0	540.27	0.5027	7829.55	7.2854	3571.65	3.3234	974.88	0.9071	543.15	0.5054	0	0	7451.01	6.9331	41.4	0.0385	0.72	7e-04	488.43	0.4545	914.85	0.8513	2098.8	1.9529	82629	76.886	153	0.1424	232.83	0.2166	4107603.604	38.2211	0	75.9913	1.0531	1.6547	0	35.8681	0.1512	0.2503
27	County_122	0	92	30.2483	34.7725	7	3e-04	0.005	0	0	1683.18	1.1905	1404.9	0.9936	96.12	0.068	244.44	0.1729	0	0	159.93	0.1131	593.64	0.4199	44931.69	31.7786	1835.64	1.2983	46.35	0.0328	0	0	0	0	0	0	29510.82	20.872	60170.58	42.5566	0	0	297.72	0.2106	394.92	0.2793	19.62	0.0139	0	0	1544.94	1.0927	6373.17	4.5075	690.39	0.4883	223.65	0.1582	105.84	0.0749	192.51	0.1362	63387.54	44.8318	1484.91	1.0502	9.99	0.0071	86.94	0.0615	5684.22	4.0203	15442.74	10.9221	45901.35	32.4644	24.84	0.0176	236.52	0.1673	0	0	1565.28	1.1071	6374.07	4.5082	691.2	0.4889	225.18	0.1593	105.84	0.0749	158.76	0.1123	63324.99	44.7876	1484.1	1.0497	14.13	0.01	86.67	0.0613	5703.75	4.0341	15441.39	10.9212	45941.13	32.4926	24.84	0.0176	248.22	0.1756	0	0	1717.56	1.2148	6228.27	4.405	806.4	0.5703	301.05	0.2129	120.51	0.0852	155.79	0.1102	63179.91	44.685	1476.18	1.0441	14.13	0.01	85.32	0.0603	5822.55	4.1181	15425.28	10.9098	45782.82	32.3806	26.01	0.0184	247.77	0.1752	3149811.622	22.2777	0	52.8624	4.2488	4.4882	0	12.5665	0.6067	0.6427
28	County_123	0	96	7.5861	22.5213	2	0.0383	0.0019	0	0	1473.03	1.4132	4873.32	4.6755	329.4	0.316	1281.6	1.2296	0	0	252	0.2418	0	0	4289.94	4.1158	22.32	0.0214	4.14	0.004	0	0	0	0	0	0	19328.67	18.5441	68540.13	65.7579	0	0	2637.9	2.5308	1103.31	1.0585	95.22	0.0914	0	0	1708.74	1.6394	13477.41	12.9303	9285.3	8.9084	2570.22	2.4659	947.07	0.9086	0.9	9e-04	5009.22	4.8059	25.47	0.0244	0	0	366.12	0.3513	1767.69	1.6959	4525.2	4.3415	63955.44	61.3593	245.25	0.2353	346.95	0.3329	0	0	1683.54	1.6152	14889.87	14.2855	10322.64	9.9036	3498.12	3.3561	1115.46	1.0702	9.54	0.0092	4858.29	4.6611	24.57	0.0236	0	0	349.11	0.3349	1698.93	1.63	4277.88	4.1042	60922.71	58.4497	233.55	0.2241	346.77	0.3327	0	0	1672.11	1.6042	13759.29	13.2008	11623.68	11.1518	5133.51	4.9251	1392.39	1.3359	6.03	0.0058	4788.09	4.5937	24.12	0.0231	0	0	346.95	0.3329	1619.64	1.5539	3951.9	3.7915	59328.54	56.9202	235.98	0.2264	348.75	0.3346	4988415.557	47.8593	0	73.8779	1.0864	1.618	0	33.1535	0.1572	0.2485
