hu8_zoneid	hu8_canopy2001_min	hu8_canopy2001_max	hu8_canopy2001_mean	hu8_canopy2001_std	hu8_damdensity_pointcount	hu8_damdensity_pointsperha	hu8_damdensity_pointspersqkm	hu8_nlcd1992_ha_0	hu8_nlcd1992_pct_0	hu8_nlcd1992_ha_11	hu8_nlcd1992_pct_11	hu8_nlcd1992_ha_21	hu8_nlcd1992_pct_21	hu8_nlcd1992_ha_22	hu8_nlcd1992_pct_22	hu8_nlcd1992_ha_23	hu8_nlcd1992_pct_23	hu8_nlcd1992_ha_31	hu8_nlcd1992_pct_31	hu8_nlcd1992_ha_32	hu8_nlcd1992_pct_32	hu8_nlcd1992_ha_33	hu8_nlcd1992_pct_33	hu8_nlcd1992_ha_41	hu8_nlcd1992_pct_41	hu8_nlcd1992_ha_42	hu8_nlcd1992_pct_42	hu8_nlcd1992_ha_43	hu8_nlcd1992_pct_43	hu8_nlcd1992_ha_51	hu8_nlcd1992_pct_51	hu8_nlcd1992_ha_61	hu8_nlcd1992_pct_61	hu8_nlcd1992_ha_71	hu8_nlcd1992_pct_71	hu8_nlcd1992_ha_81	hu8_nlcd1992_pct_81	hu8_nlcd1992_ha_82	hu8_nlcd1992_pct_82	hu8_nlcd1992_ha_83	hu8_nlcd1992_pct_83	hu8_nlcd1992_ha_85	hu8_nlcd1992_pct_85	hu8_nlcd1992_ha_91	hu8_nlcd1992_pct_91	hu8_nlcd1992_ha_92	hu8_nlcd1992_pct_92	hu8_nlcd2001_ha_0	hu8_nlcd2001_pct_0	hu8_nlcd2001_ha_11	hu8_nlcd2001_pct_11	hu8_nlcd2001_ha_21	hu8_nlcd2001_pct_21	hu8_nlcd2001_ha_22	hu8_nlcd2001_pct_22	hu8_nlcd2001_ha_23	hu8_nlcd2001_pct_23	hu8_nlcd2001_ha_24	hu8_nlcd2001_pct_24	hu8_nlcd2001_ha_31	hu8_nlcd2001_pct_31	hu8_nlcd2001_ha_41	hu8_nlcd2001_pct_41	hu8_nlcd2001_ha_42	hu8_nlcd2001_pct_42	hu8_nlcd2001_ha_43	hu8_nlcd2001_pct_43	hu8_nlcd2001_ha_52	hu8_nlcd2001_pct_52	hu8_nlcd2001_ha_71	hu8_nlcd2001_pct_71	hu8_nlcd2001_ha_81	hu8_nlcd2001_pct_81	hu8_nlcd2001_ha_82	hu8_nlcd2001_pct_82	hu8_nlcd2001_ha_90	hu8_nlcd2001_pct_90	hu8_nlcd2001_ha_95	hu8_nlcd2001_pct_95	hu8_nlcd2006_ha_0	hu8_nlcd2006_pct_0	hu8_nlcd2006_ha_11	hu8_nlcd2006_pct_11	hu8_nlcd2006_ha_21	hu8_nlcd2006_pct_21	hu8_nlcd2006_ha_22	hu8_nlcd2006_pct_22	hu8_nlcd2006_ha_23	hu8_nlcd2006_pct_23	hu8_nlcd2006_ha_24	hu8_nlcd2006_pct_24	hu8_nlcd2006_ha_31	hu8_nlcd2006_pct_31	hu8_nlcd2006_ha_41	hu8_nlcd2006_pct_41	hu8_nlcd2006_ha_42	hu8_nlcd2006_pct_42	hu8_nlcd2006_ha_43	hu8_nlcd2006_pct_43	hu8_nlcd2006_ha_52	hu8_nlcd2006_pct_52	hu8_nlcd2006_ha_71	hu8_nlcd2006_pct_71	hu8_nlcd2006_ha_81	hu8_nlcd2006_pct_81	hu8_nlcd2006_ha_82	hu8_nlcd2006_pct_82	hu8_nlcd2006_ha_90	hu8_nlcd2006_pct_90	hu8_nlcd2006_ha_95	hu8_nlcd2006_pct_95	hu8_nlcd2011_ha_0	hu8_nlcd2011_pct_0	hu8_nlcd2011_ha_11	hu8_nlcd2011_pct_11	hu8_nlcd2011_ha_21	hu8_nlcd2011_pct_21	hu8_nlcd2011_ha_22	hu8_nlcd2011_pct_22	hu8_nlcd2011_ha_23	hu8_nlcd2011_pct_23	hu8_nlcd2011_ha_24	hu8_nlcd2011_pct_24	hu8_nlcd2011_ha_31	hu8_nlcd2011_pct_31	hu8_nlcd2011_ha_41	hu8_nlcd2011_pct_41	hu8_nlcd2011_ha_42	hu8_nlcd2011_pct_42	hu8_nlcd2011_ha_43	hu8_nlcd2011_pct_43	hu8_nlcd2011_ha_52	hu8_nlcd2011_pct_52	hu8_nlcd2011_ha_71	hu8_nlcd2011_pct_71	hu8_nlcd2011_ha_81	hu8_nlcd2011_pct_81	hu8_nlcd2011_ha_82	hu8_nlcd2011_pct_82	hu8_nlcd2011_ha_90	hu8_nlcd2011_pct_90	hu8_nlcd2011_ha_95	hu8_nlcd2011_pct_95	hu8_roaddensity_sum_lengthm	hu8_roaddensity_density_mperha	hu8_slope_min	hu8_slope_max	hu8_slope_mean	hu8_slope_std	hu8_tri_min	hu8_tri_max	hu8_tri_mean	hu8_tri_std
HU8_485	0	100	12.5112	28.0719	135	0.0002	0.0157	0.0000	0.0000	4944.9600	0.5740	4405.7700	0.5115	465.1200	0.0540	9264.6900	1.0755	63.0000	0.0073	288.4500	0.0335	300.8700	0.0349	100357.2000	11.6502	6.1200	0.0007	2913.9300	0.3383	131.8500	0.0153	0.0000	0.0000	51474.2400	5.9755	385852.4100	44.7927	241836.7500	28.0742	24030.5400	2.7896	1219.2300	0.1415	30831.3900	3.5791	3031.8300	0.3520	0.0000	0.0000	6214.8600	0.7215	33773.8500	3.9207	10812.4200	1.2552	1050.3900	0.1219	215.6400	0.0250	367.3800	0.0426	131415.1200	15.2557	287.2800	0.0333	844.1100	0.0980	5411.8800	0.6283	14822.1900	1.7207	399158.5500	46.3374	246126.4200	28.5722	10470.9600	1.2155	447.3000	0.0519	0.0000	0.0000	6821.6400	0.7919	33824.7900	3.9266	10855.9800	1.2602	1077.2100	0.1251	232.5600	0.0270	355.6800	0.0413	131160.0600	15.2261	274.7700	0.0319	856.8900	0.0995	5339.8800	0.6199	14647.3200	1.7004	398934.2700	46.3113	245588.6700	28.5098	10521.0000	1.2214	927.6300	0.1077	0.0000	0.0000	6966.5400	0.8087	33626.7000	3.9036	10914.7500	1.2671	1243.8000	0.1444	289.8900	0.0337	389.9700	0.0453	130393.4400	15.1371	270.4500	0.0314	849.8700	0.0987	5230.8000	0.6072	14844.6900	1.7233	391621.2300	45.4624	253263.2400	29.4007	10570.7700	1.2271	942.2100	0.1094	15939149.3421	18.5034	0.0000	42.6839	3.7621	2.6376	0.0000	7.2234	0.5187	0.3613
HU8_486	0	100	19.9312	33.8625	71	0.0003	0.0263	0.0000	0.0000	6450.6600	2.3895	8501.6700	3.1492	5346.1800	1.9803	7032.6900	2.6051	54.1800	0.0201	275.5800	0.1021	8.1000	0.0030	42477.2100	15.7345	144.0000	0.0533	3389.1300	1.2554	563.4900	0.2087	0.0000	0.0000	10454.9400	3.8727	64751.4000	23.9853	99959.7600	37.0272	7833.4200	2.9017	3552.2100	1.3158	5445.2700	2.0170	3723.2100	1.3792	0.0000	0.0000	6417.9000	2.3773	20466.4500	7.5812	13887.9000	5.1444	4229.1000	1.5665	1826.4600	0.6766	216.7200	0.0803	53002.5300	19.6332	26.1000	0.0097	569.0700	0.2108	1085.4000	0.4021	9921.6900	3.6752	55147.3200	20.4277	98400.6900	36.4497	3540.6000	1.3115	1225.1700	0.4538	0.0000	0.0000	7893.1800	2.9238	20703.5100	7.6690	14349.3300	5.3153	4556.5200	1.6878	1923.5700	0.7125	249.6600	0.0925	51555.6900	19.0973	25.6500	0.0095	530.9100	0.1967	946.6200	0.3506	9808.9200	3.6334	54617.5800	20.2315	96500.1600	35.7457	3553.0200	1.3161	2748.7800	1.0182	0.0000	0.0000	7832.7000	2.9014	19921.0500	7.3792	14252.5800	5.2795	5734.4400	2.1242	2209.8600	0.8186	257.5800	0.0954	51137.7300	18.9425	24.6600	0.0091	524.4300	0.1943	931.4100	0.3450	10003.5900	3.7055	54330.0300	20.1250	96298.4700	35.6710	3535.8300	1.3097	2968.7400	1.0997	9528864.3375	35.2970	0.0000	69.2961	5.2259	4.5685	0.0000	20.9543	0.7421	0.6439
HU8_487	0	100	13.0467	28.1348	92	0.0002	0.0225	0.0000	0.0000	8607.0600	2.1083	1217.3400	0.2982	724.5900	0.1775	1618.0200	0.3963	140.9400	0.0345	257.4000	0.0631	0.0900	0.0192	56916.6300	13.9419	849.1500	0.2080	7298.5500	1.7878	1195.0200	0.2927	0.0000	0.0000	17682.0300	4.3313	188977.5900	46.2906	102913.0200	25.2088	3535.8300	0.8661	590.0400	0.1445	10329.3000	2.5302	5389.5600	1.3202	0.0000	0.0000	7789.8600	1.9081	18290.5200	4.4803	7078.5900	1.7339	912.9600	0.2236	209.7900	0.0514	470.2500	0.1152	55554.3900	13.6082	209.6100	0.0513	1914.3900	0.4689	997.3800	0.2443	7932.8700	1.9432	194928.0300	47.7481	99175.7700	24.2934	11861.8200	2.9056	915.9300	0.2244	0.0000	0.0000	7924.1400	1.9410	18356.2200	4.4964	7246.6200	1.7751	974.0700	0.2386	216.7200	0.0531	484.3800	0.1187	55442.1600	13.5807	209.6100	0.0513	1914.3900	0.4689	993.2400	0.2433	7983.4500	1.9556	194800.1400	47.7168	98979.7500	24.2453	11839.2300	2.9001	878.0400	0.2151	0.0000	0.0000	7857.5400	1.9247	18655.3800	4.5697	7198.2900	1.7632	1383.7500	0.3390	328.8600	0.0806	674.7300	0.1653	55099.8000	13.4968	205.2000	0.0503	1893.5100	0.4638	1004.3100	0.2460	8168.7600	2.0010	193899.4200	47.4962	98998.4700	24.2499	11867.5800	2.9070	1006.5600	0.2466	8129804.9610	19.9143	0.0000	47.2875	2.4605	2.5960	0.0000	8.6058	0.3422	0.3610
HU8_488	0	100	14.8266	30.5345	143	0.0002	0.0234	0.0000	0.0000	6092.5500	0.9964	1870.6500	0.3059	157.3200	0.0257	4588.9200	0.7505	48.4200	0.0079	95.4000	0.0156	0.0000	0.0000	76622.4900	12.5313	34.1100	0.0056	1970.3700	0.3222	117.6300	0.0192	0.0000	0.0000	34447.7700	5.6338	268506.4500	43.9132	147875.5800	24.1845	25528.3200	4.1751	471.3300	0.0771	36001.9800	5.8880	7018.2900	1.1478	0.0000	0.0000	6347.1600	1.0381	21270.2400	3.4787	5642.0100	0.9227	317.6100	0.0519	78.8400	0.0129	424.1700	0.0694	80911.8000	13.2328	384.4800	0.0629	4706.8200	0.7698	3960.4500	0.6477	7945.8300	1.2995	298762.3800	48.8615	154430.6400	25.2566	23529.6000	3.8482	2735.5500	0.4474	0.0000	0.0000	6707.2500	1.0969	21272.0400	3.4790	5649.4800	0.9240	317.6100	0.0519	78.8400	0.0129	401.7600	0.0657	80635.6800	13.1877	381.4200	0.0624	4676.7600	0.7649	3881.7000	0.6348	7918.1100	1.2950	298850.6700	48.8759	154459.0800	25.2612	23460.3000	3.8368	2756.8800	0.4509	0.0000	0.0000	6950.5200	1.1367	20925.2700	3.4223	5783.8500	0.9459	595.8900	0.0975	136.5300	0.0223	376.2900	0.0615	80534.9700	13.1712	380.4300	0.0622	4671.6300	0.7640	3879.9000	0.6345	7913.2500	1.2942	298122.1200	48.7568	154785.2400	25.3146	23530.4100	3.8483	2861.2800	0.4680	9179824.3673	15.0133	0.0000	50.1357	3.7174	3.0227	0.0000	12.0062	0.5281	0.4204
HU8_489	0	100	55.1431	38.9492	15	0.0032	0.0032	0.0000	0.0000	11168.2800	2.3544	489.6000	0.1032	150.6600	0.0318	305.6400	0.0644	54.4500	0.0115	57.0600	0.0120	491.4900	0.1036	246245.4900	51.9124	36656.8200	7.7278	40844.2500	8.6106	993.2400	0.2094	0.0000	0.0000	1717.9200	0.3622	131189.8500	27.6569	2272.5000	0.4791	56.3400	0.0119	169.8300	0.0358	1319.2200	0.2781	165.6900	0.0349	0.0000	0.0000	8704.8900	1.8351	17266.9500	3.6401	1550.2500	0.3268	128.9700	0.0272	19.0800	0.0040	320.7600	0.0676	279863.2800	58.9995	16042.3200	3.3820	15824.1600	3.3360	601.3800	0.1268	7449.7500	1.5705	124733.9700	26.2959	808.2900	0.1704	1034.2800	0.2180	0.0000	0.0000	0.0000	0.0000	8702.8200	1.8347	17268.3900	3.6404	1558.5300	0.3286	133.7400	0.0282	29.4300	0.0062	588.4200	0.1240	278035.1100	58.6141	15947.7300	3.3620	15726.0600	3.3153	608.4900	0.1283	9313.4700	1.9634	124602.6600	26.2682	800.7300	0.1688	1032.7500	0.2177	0.0000	0.0000	0.0000	0.0000	8835.8400	1.8627	17216.5500	3.6295	1566.3600	0.3302	187.1100	0.0394	37.0800	0.0078	652.0500	0.1375	276238.6200	58.2354	15857.1900	3.3429	15630.5700	3.2952	977.2200	0.2060	9798.5700	2.0657	125519.3100	26.4614	799.1100	0.1685	1032.7500	0.2177	0.0000	0.0000	10599162.2940	22.3449	0.0000	65.0946	7.2413	5.3949	0.0000	17.5076	1.0010	0.7639
HU8_49	0	100	62.0370	43.1135	60	0.0001	0.0122	0.0000	0.0000	8454.8700	1.7128	14138.5500	2.8642	5869.3500	1.1890	8134.1100	1.6478	198.0900	0.0401	209.0700	0.0424	309.8700	0.0628	199400.2200	40.3954	59799.3300	12.1144	66773.8800	13.5273	148.4100	0.0301	121.6800	0.0247	0.0000	0.0000	75173.2200	15.2289	39516.3000	8.0054	0.0000	0.0000	3737.7900	0.7572	9002.7000	1.8238	2634.0300	0.5336	0.0000	0.0000	7520.4900	1.5235	24221.1600	4.9068	12435.3900	2.5192	4957.8300	1.0044	1386.8100	0.2809	425.7000	0.0862	190373.1300	38.5666	47117.1600	9.5452	33598.2600	6.8065	12348.2700	2.5016	1136.4300	0.2302	76035.5100	15.4036	28931.7600	5.8611	51878.5200	10.5098	1255.0500	0.2543	0.0000	0.0000	7548.1200	1.5291	24505.3800	4.9644	12813.0300	2.5957	5158.0800	1.0449	1421.7300	0.2880	521.8200	0.1057	190024.0200	38.4959	47025.1800	9.5266	33484.5900	6.7835	12310.2000	2.4939	1337.8500	0.2710	75922.6500	15.3807	28612.8000	5.7965	51569.1900	10.4471	1366.8300	0.2769	0.0000	0.0000	7553.4300	1.5302	25425.1800	5.1507	13712.2200	2.7779	6558.4800	1.3286	1696.5000	0.3437	782.2800	0.1585	196686.4500	39.8456	51395.4900	10.4119	34825.3200	7.0551	11035.3500	2.2356	1294.6500	0.2623	73448.5500	14.8795	27182.5200	5.5068	37687.3200	7.6349	4337.7300	0.8788	11019430.0526	22.3238	0.0000	69.7883	7.6673	7.1512	0.0000	21.8381	1.0712	1.0346
HU8_490	0	100	15.6378	30.9826	20	0.0042	0.0030	0.0000	0.0000	6415.4700	0.9564	8576.7300	1.2786	6303.7800	0.9398	5398.4700	0.8048	1823.6700	0.2719	830.7900	0.1239	700.8300	0.1045	99204.6600	14.7892	1832.8500	0.2732	9830.6100	1.4655	2022.5700	0.3015	0.0000	0.0000	19056.1500	2.8408	393764.4900	58.7016	86334.4800	12.8706	9885.4200	1.4737	3022.2000	0.4505	13100.6700	1.9530	2686.5900	0.4005	0.0000	0.0000	3655.8000	0.5450	34536.1500	5.1486	15377.3100	2.2924	3425.2200	0.5106	1830.6000	0.2729	1935.6300	0.2886	120848.5800	18.0158	749.7900	0.1118	197.1900	0.0294	2515.0500	0.3749	4908.0600	0.7317	335530.9800	50.0202	132102.3600	19.6935	12899.7000	1.9231	278.0100	0.0414	0.0000	0.0000	3725.1900	0.5553	34848.0000	5.1951	15699.4200	2.3404	3621.9600	0.5400	1886.2200	0.2812	2002.5000	0.2985	120155.4900	17.9125	738.9900	0.1102	192.8700	0.0288	2459.3400	0.3666	5376.6900	0.8015	334823.1300	49.9147	132092.3700	19.6920	12890.8800	1.9217	277.3800	0.0414	0.0000	0.0000	3776.1300	0.5629	35434.2600	5.2825	16390.7100	2.4435	4876.1100	0.7269	2162.6100	0.3224	2151.8100	0.3208	118644.3000	17.6872	731.9700	0.1091	190.3500	0.0284	2401.2000	0.3580	5575.7700	0.8312	332840.7900	49.6192	132452.9100	19.7458	12867.4800	1.9183	294.0300	0.0438	18280736.0098	27.2526	0.0000	57.7351	1.9251	2.3256	0.0000	12.3981	0.2678	0.3256
HU8_491	0	100	30.9808	38.6888	14	0.0005	0.0045	0.0000	0.0000	12825.3600	4.1143	709.6500	0.2277	306.5400	0.0983	503.6400	0.1616	13.5900	0.0044	85.5900	0.0275	869.4000	0.2789	96080.4000	30.8224	3394.4400	1.0889	6031.8000	1.9350	878.3100	0.2818	0.0000	0.0000	7386.0300	2.3694	125473.8600	40.2517	36646.3800	11.7561	1970.9100	0.6323	282.8700	0.0907	13887.6300	4.4551	4376.4300	1.4039	0.0000	0.0000	12083.7600	3.8764	11606.0400	3.7232	1465.5600	0.4701	175.8600	0.0564	56.7000	0.0182	216.9000	0.0696	105311.3400	33.7837	5022.6300	1.6112	630.8100	0.2024	1679.4000	0.5387	5796.9000	1.8596	113330.8800	36.3563	43262.1000	13.8784	8245.8900	2.6453	2838.0600	0.9104	0.0000	0.0000	12125.7000	3.8899	11621.2500	3.7281	1469.2500	0.4713	179.1000	0.0575	57.6900	0.0185	269.7300	0.0865	105108.0300	33.7184	5005.7100	1.6058	627.6600	0.2014	1669.2300	0.5355	5806.4400	1.8627	113283.0000	36.3409	43233.9300	13.8694	8252.9100	2.6475	3013.2000	0.9666	0.0000	0.0000	12131.5500	3.8918	12095.6400	3.8803	1523.7900	0.4888	298.8000	0.0959	79.3800	0.0255	213.9300	0.0686	104547.0600	33.5385	4945.3200	1.5864	616.5000	0.1978	1673.8200	0.5370	5744.7900	1.8429	112759.3800	36.1730	43673.9400	14.0105	8319.6000	2.6689	3099.3300	0.9943	5925648.0102	19.0094	0.0000	48.4615	3.1083	3.1818	0.0000	8.8130	0.4245	0.4365
HU8_492	0	100	28.7643	37.8383	17	0.0024	0.0033	0.0000	0.0000	13812.9300	2.7063	3084.5700	0.6043	917.2800	0.1797	1107.7200	0.2170	29.5200	0.0058	255.9600	0.0501	354.4200	0.0694	128110.5000	25.0999	7110.1800	1.3931	17955.0900	3.5178	955.1700	0.1871	0.0000	0.0000	4904.0100	0.9608	303360.5700	59.4355	20057.1300	3.9297	1648.5300	0.3230	939.0600	0.1840	5149.0800	1.0088	651.6900	0.1277	0.0000	0.0000	11481.2100	2.2494	20493.4500	4.0151	5926.8600	1.1612	1353.1500	0.2651	529.2900	0.1037	921.0600	0.1805	173813.0400	34.0541	6612.9300	1.2956	2543.1300	0.4983	4811.8500	0.9428	4267.8000	0.8362	249936.5700	48.9684	24006.8700	4.7035	3591.7200	0.7037	114.4800	0.0224	0.0000	0.0000	11006.7300	2.1565	20583.7200	4.0328	6003.0000	1.1761	1409.7600	0.2762	541.8900	0.1062	1316.9700	0.2580	173165.8500	33.9273	6566.3100	1.2865	2518.9200	0.4935	4619.9700	0.9052	4999.6800	0.9796	249563.7900	48.8954	24223.2300	4.7459	3769.9200	0.7386	113.6700	0.0223	0.0000	0.0000	11082.8700	2.1714	20554.0200	4.0270	6309.9000	1.2363	1917.1800	0.3756	726.3000	0.1423	1233.7200	0.2417	172499.2200	33.7966	6520.1400	1.2774	2499.2100	0.4897	4667.7600	0.9145	5043.0600	0.9881	249245.8200	48.8331	24212.0700	4.7437	3760.2900	0.7367	131.8500	0.0258	12864364.0076	25.2043	0.0000	51.2120	3.4434	2.8610	0.0000	10.0689	0.4697	0.3907
HU8_493	0	100	33.8623	38.1285	6	0.0065	0.0027	0.0000	0.0000	6958.8900	3.1767	1387.7100	0.6335	255.3300	0.1166	587.2500	0.2681	25.5600	0.0117	34.8300	0.0159	933.3000	0.4260	73122.9300	33.3801	12533.5800	5.7215	9260.3700	4.2273	203.0400	0.0927	0.0000	0.0000	3189.6000	1.4560	105515.3700	48.1670	2849.2200	1.3006	195.4800	0.0892	386.0100	0.1762	1344.1500	0.6136	278.8200	0.1273	0.0000	0.0000	5834.7000	2.6635	8079.6600	3.6883	3223.8000	1.4716	541.2600	0.2471	145.0800	0.0662	336.8700	0.1538	83687.2200	38.2026	11265.4800	5.1426	4428.0900	2.0214	2927.3400	1.3363	2104.3800	0.9606	92993.3100	42.4508	1641.6000	0.7494	1758.1500	0.8026	94.5000	0.0431	0.0000	0.0000	5735.6100	2.6183	8079.3000	3.6881	3228.7500	1.4739	546.7500	0.2496	146.5200	0.0669	446.1300	0.2037	83212.0200	37.9857	11247.1200	5.1342	4393.4400	2.0056	2718.7200	1.2411	2624.6700	1.1981	92970.3600	42.4403	1746.2700	0.7972	1800.9900	0.8221	164.7900	0.0752	0.0000	0.0000	5757.6600	2.6283	8128.8000	3.7107	3375.2700	1.5408	765.4500	0.3494	186.9300	0.0853	453.8700	0.2072	82771.8300	37.7847	11146.3200	5.0882	4357.2600	1.9891	2742.9300	1.2521	2669.5800	1.2186	93020.1300	42.4630	1706.7600	0.7791	1799.7300	0.8216	178.9200	0.0817	4644035.8905	21.1994	0.0000	48.8989	4.0783	3.3584	0.0000	8.9650	0.5565	0.4616
HU8_494	0	100	14.1115	29.9784	68	0.0001	0.0128	0.0000	0.0000	14914.7100	2.8129	2791.0800	0.5264	964.8900	0.1820	1677.5100	0.3164	37.5300	0.0071	498.5100	0.0940	138.1500	0.0261	69623.7300	13.1311	725.0400	0.1367	3102.3900	0.5851	1061.2800	0.2002	0.0000	0.0000	32405.2200	6.1116	238798.9800	45.0376	130454.0100	24.6037	3389.0400	0.6392	680.7600	0.1284	20090.8800	3.7892	8867.3400	1.6724	0.0000	0.0000	14321.8800	2.7011	26141.4000	4.9303	9958.7700	1.8782	1382.7600	0.2608	359.6400	0.0678	754.6500	0.1423	71572.5000	13.4986	741.7800	0.1399	543.5100	0.1025	1879.6500	0.3545	6199.2000	1.1692	228881.1600	43.1671	143944.6500	27.1480	19188.0900	3.6189	4351.4100	0.8207	0.0000	0.0000	14391.9000	2.7143	26306.7300	4.9615	10321.1100	1.9466	1588.8600	0.2997	396.0900	0.0747	783.6300	0.1478	71425.1700	13.4708	740.0700	0.1396	542.1600	0.1023	1857.7800	0.3504	6194.8800	1.1684	228439.5300	43.0838	143684.7300	27.0990	19184.0400	3.6181	4364.3700	0.8231	0.0000	0.0000	14376.0600	2.7113	26596.0800	5.0160	10283.0400	1.9394	1949.3100	0.3676	546.4800	0.1031	814.3200	0.1536	71167.2300	13.4222	739.9800	0.1396	541.4400	0.1021	1851.3000	0.3492	6225.4800	1.1741	227620.6200	42.9294	143464.0500	27.0574	19479.7800	3.6739	4565.8800	0.8611	10594667.5343	19.9815	0.0000	51.2707	2.3917	2.2388	0.0000	9.5044	0.3322	0.3095
HU8_495	0	100	51.1949	40.1068	25	0.0001	0.0070	0.0000	0.0000	19387.9800	5.3984	2298.8700	0.6401	480.4200	0.1338	1268.1900	0.3531	204.2100	0.0569	59.7600	0.0166	2784.7800	0.7754	226809.0900	63.1527	6934.6800	1.9309	6531.2100	1.8185	981.1800	0.2732	0.0000	0.0000	5346.0900	1.4886	77584.1400	21.6025	5103.2700	1.4210	111.6900	0.0311	678.2400	0.1888	2191.6800	0.6103	388.5300	0.1082	0.0000	0.0000	19399.4100	5.4016	20501.9100	5.7085	3929.3100	1.0941	1112.9400	0.3099	438.3900	0.1221	376.0200	0.1047	216336.8700	60.2368	3572.1000	0.9946	3567.9600	0.9935	3344.6700	0.9313	4683.7800	1.3042	75893.2200	21.1317	3570.1200	0.9941	2370.6900	0.6601	46.6200	0.0130	0.0000	0.0000	19219.8600	5.3516	20541.4200	5.7195	3977.7300	1.1076	1163.9700	0.3241	457.9200	0.1275	964.6200	0.2686	215491.5900	60.0014	3554.1900	0.9896	3529.2600	0.9827	3288.6000	0.9157	5164.5600	1.4380	75683.0700	21.0732	3568.4100	0.9936	2372.4000	0.6606	166.4100	0.0463	0.0000	0.0000	19354.5000	5.3891	19384.5600	5.3974	4811.4900	1.3397	2084.6700	0.5805	596.5200	0.1661	838.1700	0.2334	214612.2900	59.7566	3525.2100	0.9816	3499.5600	0.9744	3273.1200	0.9114	5297.0400	1.4749	75785.0400	21.1016	3548.1600	0.9879	2367.0900	0.6591	166.5900	0.0464	9982345.6719	27.7946	0.0000	57.0338	6.2660	4.8509	0.0000	12.9569	0.8615	0.6728
HU8_496	0	100	49.8165	40.1719	8	0.0041	0.0030	0.0000	0.0000	3709.3500	1.3913	900.8100	0.3379	152.9100	0.0574	459.6300	0.1724	36.9900	0.0139	8.4600	0.0032	2358.1800	0.8845	152948.1600	57.3676	7226.9100	2.7107	4498.3800	1.6872	266.9400	0.1001	0.0000	0.0000	2018.2500	0.7570	87531.2100	32.8311	2292.4800	0.8599	202.3200	0.0759	285.3900	0.1070	1585.2600	0.5946	129.1500	0.0484	0.0000	0.0000	2658.9600	0.9973	11045.7900	4.1430	2023.4700	0.7590	306.4500	0.1149	62.2800	0.0234	81.5400	0.0306	157343.8500	59.0163	2721.1500	1.0206	3519.8100	1.3202	3022.7400	1.1338	2769.7500	1.0389	78606.7200	29.4837	609.0300	0.2284	1833.7500	0.6878	5.4900	0.0021	0.0000	0.0000	2659.8600	0.9977	11046.3300	4.1432	2027.8800	0.7606	307.5300	0.1153	62.2800	0.0234	419.2200	0.1572	156460.2300	58.6849	2705.3100	1.0147	3489.3000	1.3088	2858.1300	1.0720	3567.8700	1.3382	78587.8200	29.4766	596.3400	0.2237	1806.5700	0.6776	16.1100	0.0060	0.0000	0.0000	2674.7100	1.0032	10978.6500	4.1179	2178.9900	0.8173	464.4000	0.1742	105.4800	0.0396	393.4800	0.1476	155939.4000	58.4895	2684.9700	1.0071	3461.5800	1.2984	2863.6200	1.0741	3641.3100	1.3658	78836.6700	29.5699	569.0700	0.2134	1804.0500	0.6767	14.4000	0.0054	6377842.5826	23.9224	0.0000	56.3344	6.2079	5.2582	0.0000	12.1875	0.8565	0.7371
HU8_497	0	100	45.3450	40.2883	16	0.0002	0.0057	0.0000	0.0000	4249.9800	1.5225	655.4700	0.2348	78.3900	0.0281	299.7000	0.1074	27.9900	0.0100	13.1400	0.0047	2942.2800	1.0541	127320.0300	45.6117	8681.4000	3.1101	23458.6800	8.4039	458.9100	0.1644	0.0000	0.0000	4142.6100	1.4841	93837.6900	33.6168	9756.9900	3.4954	434.2500	0.1556	238.0500	0.0853	2339.2800	0.8380	204.3900	0.0732	0.0000	0.0000	2633.6700	0.9435	10303.5600	3.6912	1547.3700	0.5543	266.4000	0.0954	58.9500	0.0211	228.7800	0.0820	145260.0900	52.0386	8416.6200	3.0152	5616.3600	2.0120	1082.1600	0.3877	5086.3500	1.8222	90983.7900	32.5944	6350.2200	2.2749	1253.9700	0.4492	50.9400	0.0182	0.0000	0.0000	2667.2400	0.9555	10306.8900	3.6924	1554.0300	0.5567	274.9500	0.0985	66.6000	0.0239	317.7900	0.1138	144869.1300	51.8985	8382.3300	3.0029	5587.2900	2.0016	1079.2800	0.3866	5424.2100	1.9432	90853.3800	32.5477	6318.4500	2.2635	1286.7300	0.4610	150.9300	0.0541	0.0000	0.0000	2691.5400	0.9642	10263.9600	3.6770	1613.8800	0.5782	443.7000	0.1590	123.3000	0.0442	335.2500	0.1201	144688.5000	51.8338	8367.8400	2.9977	5576.7600	1.9978	1082.7000	0.3879	5431.2300	1.9457	90745.2900	32.5090	6326.5500	2.2664	1293.3900	0.4633	155.3400	0.0556	5612432.5196	20.1061	0.0000	67.9580	6.6435	4.5931	0.0000	19.2284	0.9178	0.6424
