edu_zoneid	edu_canopy2001_min	edu_canopy2001_max	edu_canopy2001_mean	edu_canopy2001_std	edu_damdensity_pointcount	edu_damdensity_pointsperha	edu_damdensity_pointspersqkm	edu_nlcd1992_ha_0	edu_nlcd1992_pct_0	edu_nlcd1992_ha_11	edu_nlcd1992_pct_11	edu_nlcd1992_ha_21	edu_nlcd1992_pct_21	edu_nlcd1992_ha_22	edu_nlcd1992_pct_22	edu_nlcd1992_ha_23	edu_nlcd1992_pct_23	edu_nlcd1992_ha_31	edu_nlcd1992_pct_31	edu_nlcd1992_ha_32	edu_nlcd1992_pct_32	edu_nlcd1992_ha_33	edu_nlcd1992_pct_33	edu_nlcd1992_ha_41	edu_nlcd1992_pct_41	edu_nlcd1992_ha_42	edu_nlcd1992_pct_42	edu_nlcd1992_ha_43	edu_nlcd1992_pct_43	edu_nlcd1992_ha_51	edu_nlcd1992_pct_51	edu_nlcd1992_ha_61	edu_nlcd1992_pct_61	edu_nlcd1992_ha_71	edu_nlcd1992_pct_71	edu_nlcd1992_ha_81	edu_nlcd1992_pct_81	edu_nlcd1992_ha_82	edu_nlcd1992_pct_82	edu_nlcd1992_ha_83	edu_nlcd1992_pct_83	edu_nlcd1992_ha_85	edu_nlcd1992_pct_85	edu_nlcd1992_ha_91	edu_nlcd1992_pct_91	edu_nlcd1992_ha_92	edu_nlcd1992_pct_92	edu_nlcd2001_ha_0	edu_nlcd2001_pct_0	edu_nlcd2001_ha_11	edu_nlcd2001_pct_11	edu_nlcd2001_ha_21	edu_nlcd2001_pct_21	edu_nlcd2001_ha_22	edu_nlcd2001_pct_22	edu_nlcd2001_ha_23	edu_nlcd2001_pct_23	edu_nlcd2001_ha_24	edu_nlcd2001_pct_24	edu_nlcd2001_ha_31	edu_nlcd2001_pct_31	edu_nlcd2001_ha_41	edu_nlcd2001_pct_41	edu_nlcd2001_ha_42	edu_nlcd2001_pct_42	edu_nlcd2001_ha_43	edu_nlcd2001_pct_43	edu_nlcd2001_ha_52	edu_nlcd2001_pct_52	edu_nlcd2001_ha_71	edu_nlcd2001_pct_71	edu_nlcd2001_ha_81	edu_nlcd2001_pct_81	edu_nlcd2001_ha_82	edu_nlcd2001_pct_82	edu_nlcd2001_ha_90	edu_nlcd2001_pct_90	edu_nlcd2001_ha_95	edu_nlcd2001_pct_95	edu_nlcd2006_ha_0	edu_nlcd2006_pct_0	edu_nlcd2006_ha_11	edu_nlcd2006_pct_11	edu_nlcd2006_ha_21	edu_nlcd2006_pct_21	edu_nlcd2006_ha_22	edu_nlcd2006_pct_22	edu_nlcd2006_ha_23	edu_nlcd2006_pct_23	edu_nlcd2006_ha_24	edu_nlcd2006_pct_24	edu_nlcd2006_ha_31	edu_nlcd2006_pct_31	edu_nlcd2006_ha_41	edu_nlcd2006_pct_41	edu_nlcd2006_ha_42	edu_nlcd2006_pct_42	edu_nlcd2006_ha_43	edu_nlcd2006_pct_43	edu_nlcd2006_ha_52	edu_nlcd2006_pct_52	edu_nlcd2006_ha_71	edu_nlcd2006_pct_71	edu_nlcd2006_ha_81	edu_nlcd2006_pct_81	edu_nlcd2006_ha_82	edu_nlcd2006_pct_82	edu_nlcd2006_ha_90	edu_nlcd2006_pct_90	edu_nlcd2006_ha_95	edu_nlcd2006_pct_95	edu_nlcd2011_ha_0	edu_nlcd2011_pct_0	edu_nlcd2011_ha_11	edu_nlcd2011_pct_11	edu_nlcd2011_ha_21	edu_nlcd2011_pct_21	edu_nlcd2011_ha_22	edu_nlcd2011_pct_22	edu_nlcd2011_ha_23	edu_nlcd2011_pct_23	edu_nlcd2011_ha_24	edu_nlcd2011_pct_24	edu_nlcd2011_ha_31	edu_nlcd2011_pct_31	edu_nlcd2011_ha_41	edu_nlcd2011_pct_41	edu_nlcd2011_ha_42	edu_nlcd2011_pct_42	edu_nlcd2011_ha_43	edu_nlcd2011_pct_43	edu_nlcd2011_ha_52	edu_nlcd2011_pct_52	edu_nlcd2011_ha_71	edu_nlcd2011_pct_71	edu_nlcd2011_ha_81	edu_nlcd2011_pct_81	edu_nlcd2011_ha_82	edu_nlcd2011_pct_82	edu_nlcd2011_ha_90	edu_nlcd2011_pct_90	edu_nlcd2011_ha_95	edu_nlcd2011_pct_95	edu_roaddensity_sum_lengthm	edu_roaddensity_density_mperha	edu_slope_min	edu_slope_max	edu_slope_mean	edu_slope_std	edu_tri_min	edu_tri_max	edu_tri_mean	edu_tri_std
EDU_72	0	100	73.6830	31.0562	123	0.0000	0.0098	0.0000	0.0000	15466.5000	1.2378	7822.6200	0.6261	749.2500	0.0600	8224.9200	0.6582	2981.9700	0.2387	773.2800	0.0619	11988.7200	0.9595	473480.1000	37.8931	212686.6500	17.0215	363999.3300	29.1313	4055.3100	0.3246	95.3100	0.0076	0.0000	0.0000	19328.1300	1.5469	82085.5800	6.5694	0.1800	0.1612	1112.2200	0.0890	27333.5400	2.1875	17330.4000	1.3870	60.9300	0.0049	13309.0200	1.0651	36102.1500	2.8893	13521.8700	1.0822	4589.4600	0.3673	774.0900	0.0620	1852.0200	0.1482	457552.5300	36.6184	241836.4800	19.3544	346895.6400	27.7624	27579.3300	2.2072	2568.6000	0.2056	47700.7200	3.8175	29276.3700	2.3430	23939.4600	1.9159	1955.3400	0.1565	60.9300	0.0049	13335.2100	1.0672	36110.1600	2.8899	13544.2800	1.0840	4623.0300	0.3700	782.8200	0.0626	2431.5300	0.1946	453906.4500	36.3266	240285.9600	19.2304	344788.8300	27.5938	30858.6600	2.4697	5842.1700	0.4676	48110.5800	3.8503	28794.1500	2.3044	23789.3400	1.9039	2249.9100	0.1801	60.9300	0.0049	13837.5000	1.1074	35588.4300	2.8482	13793.7600	1.1039	5316.5700	0.4255	942.5700	0.0754	2008.6200	0.1608	449333.6400	35.9607	225406.0800	18.0395	336416.5800	26.9238	39177.8100	3.1354	6936.9300	0.5552	46869.7500	3.7510	29121.2100	2.3306	42040.5300	3.3646	2663.1000	0.2131	19209157.5347	15.3733	0.0000	72.9108	9.3135	6.4726	0.0000	82.0443	1.2956	0.9333
EDU_73	0	100	74.9612	35.7666	352	0.0003	0.0327	0.0000	0.0000	26495.2800	2.4599	9477.4500	0.8799	903.2400	0.0839	5456.5200	0.5066	0.0000	0.0000	332.2800	0.0309	491.7600	0.0457	558604.8000	51.8632	63949.1400	5.9373	289474.2000	26.8760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	79875.9000	7.4160	18090.6300	1.6796	0.0000	0.0000	2128.7700	0.1976	17965.4400	1.6680	3827.8800	0.3554	0.0000	0.0000	23821.8300	2.2117	53119.6200	4.9318	7685.6400	0.7136	2288.4300	0.2125	713.7900	0.0663	2167.7400	0.2013	668189.4300	62.0375	53783.9100	4.9935	121346.4600	11.2663	5923.5300	0.5500	4983.9300	0.4627	84938.5800	7.8861	14032.1700	1.3028	31224.7800	2.8990	2853.4500	0.2649	0.0000	0.0000	23534.5500	2.1850	53197.2000	4.9391	7799.6700	0.7242	2374.4700	0.2205	733.4100	0.0681	2568.6900	0.2385	667462.3200	61.9700	53637.2100	4.9799	121166.8200	11.2496	5887.8000	0.5466	5067.1800	0.4705	85262.7600	7.9162	14062.9500	1.3057	31140.9000	2.8913	3177.3600	0.2950	0.0000	0.0000	23870.0700	2.2162	53838.2700	4.9986	8148.8700	0.7566	3126.9600	0.2903	872.2800	0.0810	2224.9800	0.2066	664207.4700	61.6678	54048.3300	5.0181	112343.1300	10.4304	8257.2300	0.7666	4911.7500	0.4560	84052.8000	7.8038	13668.4800	1.2690	39841.2000	3.6990	3661.4700	0.3399	26028393.7189	24.1658	0.0000	75.3468	8.2642	6.5578	0.0000	78.7061	1.1511	0.9401
EDU_74	0	100	3.3500	15.4712	137	0.0002	0.0054	0.0000	0.0000	26100.4500	1.0209	19741.0500	0.7721	7357.9500	0.2878	36825.5700	1.4404	230.9400	0.0090	1038.5100	0.0406	2.8800	0.0001	77145.5700	3.0174	105.9300	0.0041	1145.0700	0.0448	6.1200	0.0002	0.0000	0.0000	68578.3800	2.6823	219962.8800	8.6034	2036561.4000	79.6559	10884.0600	0.4257	7583.2200	0.2966	17305.9200	0.6769	26124.1200	1.0218	0.0000	0.0000	27045.4500	1.0578	146655.7200	5.7361	31689.7200	1.2395	8576.3700	0.3354	2808.8100	0.1099	1234.5300	0.0483	65502.3600	2.5620	195.6600	0.0077	3611.2500	0.1412	994.5900	0.0389	59103.2700	2.3117	103286.1600	4.0398	2067273.1800	80.8571	19866.9600	0.7771	18855.9900	0.7375	0.0000	0.0000	31368.1500	1.2269	148119.3900	5.7934	33277.6800	1.3016	9866.4300	0.3859	3007.7100	0.1176	1100.8800	0.0431	64749.0600	2.5325	187.6500	0.0073	3605.2200	0.1410	1002.3300	0.0392	57508.4700	2.2493	99686.4300	3.8990	2057497.7400	80.4747	20025.9900	0.7833	25696.8900	1.0051	0.0000	0.0000	28718.6400	1.1233	142945.4700	5.5910	36482.5800	1.4269	14588.7300	0.5706	3585.1500	0.1402	1316.4300	0.0515	64547.1000	2.5246	184.0500	0.0072	3588.1200	0.1403	1032.9300	0.0404	58953.0600	2.3058	95876.0100	3.7500	2057809.8600	80.4870	20299.5900	0.7940	26772.3000	1.0471	52786384.0518	20.6463	0.0000	54.6284	1.6616	2.5388	0.0000	14.5274	0.2370	0.3636
EDU_75	0	100	67.7151	41.9713	318	0.0001	0.0117	0.0000	0.0000	70146.7200	2.5715	68714.0100	2.5189	23275.4400	0.8532	33332.9400	1.2219	275.5800	0.0101	2327.4000	0.0853	910.8000	0.0334	1203128.5500	44.1048	327038.8500	11.9887	445562.4600	16.3336	154.6200	0.0057	127.1700	0.0047	0.0000	0.0000	361342.5300	13.2463	109680.3000	4.0207	0.0000	0.0000	16251.1200	0.5957	57837.9600	2.1202	7778.9700	0.2852	0.0000	0.0000	71809.1100	2.6324	114657.3000	4.2032	49576.8600	1.8174	20307.9600	0.7445	6803.0100	0.2494	4274.4600	0.1567	1066952.2500	39.1128	327846.3300	12.0183	278538.8400	10.2108	69069.2400	2.5320	18625.5900	0.6828	304406.3700	11.1591	131988.0600	4.8385	250051.1400	9.1665	12978.9000	0.4758	0.0000	0.0000	71723.0700	2.6293	115696.6200	4.2413	51081.1200	1.8726	21066.8400	0.7723	7048.4400	0.2584	4129.9200	0.1514	1066117.5000	39.0822	327198.6000	11.9946	278127.5400	10.1957	68394.3300	2.5072	18850.1400	0.6910	303972.6600	11.1432	131173.1100	4.8086	249714.6300	9.1541	13590.9000	0.4982	0.0000	0.0000	71551.1700	2.6230	116193.1500	4.2595	51969.9600	1.9051	25160.5800	0.9223	8144.1900	0.2986	5331.3300	0.1954	1109057.4900	40.6563	372861.4500	13.6685	287585.6400	10.5424	64882.1700	2.3785	18356.8500	0.6729	298342.2600	10.9368	129296.3400	4.7398	150907.9500	5.5320	18244.8900	0.6688	53955068.0351	19.7791	0.0000	87.5634	7.4472	6.9552	0.0000	335.4517	1.0385	1.0102
EDU_76	0	100	8.4498	23.3568	188	0.0003	0.0051	0.0000	0.0000	67624.7400	1.8357	114024.7800	3.0953	143825.1300	3.9042	76421.8800	2.0745	769.8600	0.0209	4780.1700	0.1298	62.8200	0.0017	302540.4000	8.2126	26368.4700	0.7158	3105.9900	0.0843	807.1200	0.0219	547.8300	0.0149	48649.2300	1.3206	381982.7700	10.3691	2367400.5900	64.2642	3408.2100	0.0925	64098.2700	1.7400	58780.4400	1.5956	18655.2900	0.5064	0.0000	0.0000	62553.3300	1.6980	200091.7800	5.4316	343698.3000	9.3299	127528.0200	3.4618	57071.8800	1.5492	3651.9300	0.0991	273377.8800	7.4210	3173.2200	0.0861	13661.8200	0.3709	11327.9400	0.3075	64429.7400	1.7490	135696.3300	3.6835	2295715.5000	62.3183	76522.1400	2.0772	15354.1800	0.4168	0.0000	0.0000	63553.5000	1.7252	217717.0200	5.9100	354505.1400	9.6232	135005.7600	3.6648	60613.6500	1.6454	7208.4600	0.1957	268579.1700	7.2907	3200.4900	0.0869	12955.5900	0.3517	11627.4600	0.3156	61360.7400	1.6657	129988.0800	3.5286	2266729.4700	61.5315	74958.9300	2.0348	15850.5300	0.4303	0.0000	0.0000	63840.6000	1.7330	210608.3700	5.7171	362129.3100	9.8302	146667.4200	3.9814	64284.4800	1.7450	9044.0100	0.2455	268220.0700	7.2810	3240.4500	0.0880	12459.4200	0.3382	9743.9400	0.2645	59744.4300	1.6218	127704.0600	3.4666	2255517.2700	61.2271	74391.8400	2.0194	16258.3200	0.4413	147400293.3340	40.0125	0.0000	76.0304	1.2455	2.1752	0.0000	31.1568	0.1748	0.3092
EDU_77	0	100	2.3591	12.3610	88	0.0009	0.0041	0.0000	0.0000	73261.9800	3.4241	5501.0700	0.2571	974.6100	0.0456	6939.1800	0.3243	0.0000	0.0000	869.6700	0.0406	99.5400	0.0047	72113.6700	3.3704	1532.4300	0.0716	2529.0000	0.1182	538.1100	0.0251	0.0000	0.0000	6367.8600	0.2976	435151.8900	20.3378	1371750.1200	64.1119	33579.1800	1.5694	3991.4100	0.1865	14279.7600	0.6674	110137.1400	5.1475	0.0000	0.0000	89393.1300	4.1780	92807.1000	4.3376	13419.3600	0.6272	2803.0500	0.1310	706.4100	0.0330	2064.2400	0.0965	55120.6800	2.5762	942.6600	0.0441	130.8600	0.0061	1405.4400	0.0657	150194.4300	7.0197	171266.0400	8.0045	1426656.8700	66.6781	8006.0400	0.3742	124700.3100	5.8282	0.0000	0.0000	89942.9400	4.2037	92929.8600	4.3433	13535.4600	0.6326	2886.1200	0.1349	712.1700	0.0333	2087.7300	0.0976	54992.2500	2.5702	934.9200	0.0437	147.3300	0.0069	1665.0000	0.0778	150154.7400	7.0178	171132.2100	7.9983	1425790.7100	66.6377	8393.8500	0.3923	124311.3300	5.8100	0.0000	0.0000	95930.2800	4.4835	94497.7500	4.4166	11390.3100	0.5324	4178.2500	0.1953	963.4500	0.0450	2039.1300	0.0953	54206.5500	2.5335	905.6700	0.0423	150.3900	0.0070	1713.1500	0.0801	149046.4800	6.9660	170849.4300	7.9850	1424722.4100	66.5877	8037.8100	0.3757	120985.5600	5.6545	42005695.3013	19.6323	0.0000	58.4116	1.5745	2.2788	0.0000	13.2504	0.2198	0.3174
EDU_78	0	100	50.0962	36.9363	123	0.0000	0.0098	0.0000	0.0000	8673.6600	0.6941	14101.1100	1.1284	1221.7500	0.0978	6545.7000	0.5238	0.0000	0.0000	6941.7900	0.5555	7065.0000	0.5653	702989.2800	56.2537	34025.5800	2.7228	107838.0900	8.6293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	314642.8800	25.1780	40384.9800	3.2316	0.0000	0.0000	514.7100	0.0412	3232.2600	0.2586	1498.9500	0.1199	0.0000	0.0000	9672.0300	0.7740	65286.0000	5.2242	27830.5200	2.2270	6711.6600	0.5371	2262.0600	0.1810	4248.6300	0.3400	754282.0800	60.3582	36830.9700	2.9472	27912.0600	2.2335	0.0000	0.0000	0.0000	0.0000	236736.2700	18.9438	74499.4800	5.9615	2580.9300	0.2065	823.0500	0.0659	0.0000	0.0000	9506.5200	0.7607	66332.1600	5.3079	29213.3700	2.3377	7420.7700	0.5938	2446.6500	0.1958	5397.3000	0.4319	751452.3000	60.1318	36128.4300	2.8910	27975.0600	2.2386	10.5300	0.0008	1321.0200	0.1057	235236.7800	18.8238	73737.9000	5.9006	2543.6700	0.2035	953.2800	0.0763	0.0000	0.0000	9529.0200	0.7625	68864.1300	5.5106	29458.4400	2.3573	9184.6800	0.7350	3136.2300	0.2510	5954.9400	0.4765	747383.7600	59.8062	35310.1500	2.8255	27604.9800	2.2090	1895.3100	0.1517	3083.0400	0.2467	232360.2900	18.5936	72419.9400	5.7951	2522.2500	0.2018	968.5800	0.0775	40158022.8275	32.1347	0.0000	80.9762	9.6740	7.5729	0.0000	139.6044	1.3731	1.1039
EDU_79	0	100	67.2567	32.4657	38	0.0305	0.0020	0.3600	0.0399	53639.1000	2.8376	5464.7100	0.2891	242.4600	0.0128	5007.1500	0.2649	677.2500	0.0358	199.9800	0.0106	63079.8300	3.3371	454463.2800	24.0422	489300.6600	25.8852	632141.3700	33.4418	8886.9600	0.4701	36.7200	0.0019	0.0000	0.0000	6224.7600	0.3293	112507.8300	5.9519	92.3400	0.0049	3085.9200	0.1633	45940.7700	2.4304	9279.8100	0.4909	103.5000	0.0055	44862.2100	2.3733	15030.6300	0.7952	8141.1300	0.4307	2456.0100	0.1299	925.3800	0.0490	8932.8600	0.4726	306809.8200	16.2310	395863.0200	20.9421	620025.2100	32.8009	198039.9600	10.4768	14433.1200	0.7635	18761.2200	0.9925	91515.6000	4.8414	153111.5100	8.1000	11260.0800	0.5957	103.5000	0.0055	45100.6200	2.3859	15101.5500	0.7989	8196.1200	0.4336	2478.6000	0.1311	931.1400	0.0493	10653.0300	0.5636	301248.8100	15.9368	388117.4400	20.5324	603129.1500	31.9070	209199.5100	11.0672	33629.7600	1.7791	18582.6600	0.9831	89419.1400	4.7305	153151.9200	8.1021	11228.3100	0.5940	103.5000	0.0055	45875.9700	2.4270	14995.2600	0.7933	8177.4900	0.4326	2656.2600	0.1405	991.5300	0.0525	10731.6900	0.5677	290663.6400	15.3768	422957.7900	22.3755	582112.0800	30.7952	168796.3500	8.9297	25049.6100	1.3252	18493.6500	0.9784	91517.5800	4.8415	196691.0400	10.4054	10457.8200	0.5532	14315875.5737	7.5734	0.0000	75.9861	3.7375	3.6620	0.0000	30.8159	0.5087	0.5085
EDU_8	0	100	57.9408	39.3976	76	0.0001	0.0118	0.0000	0.0000	4860.2700	0.7535	2400.8400	0.3722	403.2000	0.0625	1670.2200	0.2589	90.2700	0.0140	468.9900	0.0727	259.2900	0.0402	383491.0800	59.4554	4308.0300	0.6679	54915.6600	8.5140	2.6100	0.0004	0.0000	0.0000	13155.1200	2.0395	128997.4500	19.9994	40042.8000	6.2081	2418.8400	0.3750	2164.9500	0.3356	4647.2400	0.7205	709.1100	0.1099	0.0000	0.0000	5735.9700	0.8893	20493.3600	3.1772	6303.6000	0.9773	865.3500	0.1342	214.4700	0.0333	786.4200	0.1219	401475.3300	62.2437	10688.4000	1.6571	15865.6500	2.4598	1286.2800	0.1994	9550.8000	1.4807	138095.3700	21.4099	27369.6300	4.2433	5459.1300	0.8464	816.2100	0.1265	0.0000	0.0000	5773.7700	0.8951	20637.6300	3.1996	6406.4700	0.9932	905.4900	0.1404	222.8400	0.0345	797.4900	0.1236	399416.3100	61.9244	10631.3400	1.6483	15772.5900	2.4453	2629.9800	0.4077	9912.1500	1.5368	138284.4600	21.4393	27354.6000	4.2410	5448.3300	0.8447	812.5200	0.1260	0.0000	0.0000	5819.6700	0.9023	20946.0600	3.2474	6522.2100	1.0112	1282.6800	0.1989	292.2300	0.0453	1202.4900	0.1864	397749.6900	61.6660	10556.5500	1.6367	15662.7000	2.4283	3214.4400	0.4984	9861.1200	1.5288	138356.2800	21.4504	27256.2300	4.2257	5469.2100	0.8479	814.4100	0.1263	9901224.6127	15.3506	0.0000	50.0211	6.5780	4.8258	0.0000	9.1970	0.9055	0.6663
EDU_80	0	100	54.7849	42.5602	299	0.0001	0.0121	0.0000	0.0000	23780.8800	0.9624	23114.1600	0.9354	4313.0700	0.1745	10522.7100	0.4258	0.0000	0.0000	1231.9200	0.0499	998.0100	0.0404	1034156.7900	41.8498	124658.9100	5.0446	529396.0200	21.4234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	586976.5800	23.7535	109190.7000	4.4187	0.0000	0.0000	9704.6100	0.3927	10361.4300	0.4193	2709.9900	0.1097	0.0000	0.0000	23863.3200	0.9657	96013.2600	3.8854	22167.4500	0.8971	7385.2200	0.2989	1762.7400	0.0713	2186.5500	0.0885	962863.2000	38.9647	153394.1100	6.2075	342332.8200	13.8534	56565.5400	2.2891	18949.7700	0.7669	473378.5800	19.1565	246884.2200	9.9908	52472.3400	2.1234	10896.6600	0.4410	0.0000	0.0000	24215.8500	0.9800	96374.0700	3.9000	22338.4500	0.9040	7580.7000	0.3068	1794.5100	0.0726	2553.0300	0.1033	963131.5800	38.9756	152436.4200	6.1687	341910.9900	13.8363	56301.7500	2.2784	18856.0800	0.7631	473356.3500	19.1556	246759.7500	9.9858	52380.9900	2.1197	11125.2600	0.4502	0.0000	0.0000	23922.9000	0.9681	95913.3600	3.8814	22212.1800	0.8989	8863.3800	0.3587	2138.1300	0.0865	3766.7700	0.1524	955740.1500	38.6765	154542.9600	6.2540	329551.1100	13.3361	53693.2800	2.1728	19640.8800	0.7948	466062.9300	18.8604	245947.3200	9.9529	68878.8000	2.7874	20241.6300	0.8191	57125904.4222	23.1175	0.0000	70.6978	7.5712	5.7558	0.0000	46.3385	1.0472	0.8239
EDU_81	0	98	8.6449	24.5839	33	0.0124	0.0024	0.0000	0.0000	12914.8200	0.9409	18380.2500	1.3391	2099.8800	0.1530	7707.6000	0.5615	0.0000	0.0000	694.8000	0.0506	256.5000	0.0187	91234.7100	6.6470	462.1500	0.0337	71.1000	0.0052	0.0000	0.0000	0.0000	0.0000	5.4900	0.0004	157177.5300	11.4514	1060690.4100	77.2779	0.0000	0.0000	6513.2100	0.4745	12729.4200	0.9274	1628.7300	0.1187	0.0000	0.0000	13998.7800	1.0199	91182.7800	6.6432	25352.0100	1.8471	6453.3600	0.4702	3083.6700	0.2247	565.2000	0.0412	111886.7400	8.1516	562.1400	0.0410	0.7200	0.0003	4892.0400	0.3564	13359.4200	0.9733	37615.5000	2.7405	1055352.0600	76.8889	5170.0500	0.3767	3092.1300	0.2253	0.0000	0.0000	14360.0400	1.0462	91548.5400	6.6699	25772.1300	1.8777	7085.1600	0.5162	3275.1900	0.2386	581.6700	0.0424	111642.1200	8.1338	574.7400	0.0419	2.6100	0.0002	4819.1400	0.3511	13328.4600	0.9711	37595.5200	2.7391	1053707.2200	76.7691	5166.6300	0.3764	3107.4300	0.2264	0.0000	0.0000	14403.8700	1.0494	85540.5900	6.2322	28053.9900	2.0439	9575.0100	0.6976	3776.0400	0.2751	859.8600	0.0626	111633.1200	8.1332	576.8100	0.0420	2.6100	0.0002	4828.6800	0.3518	13161.8700	0.9589	37364.6700	2.7222	1054482.6600	76.8256	5191.1100	0.3782	3115.7100	0.2270	41044745.1922	29.9035	0.0000	75.9913	1.2471	1.9073	0.0000	35.8681	0.1797	0.2826
EDU_82	0	100	13.4176	28.4047	90	0.0002	0.0053	0.0000	0.0000	12681.2700	0.7527	67942.2600	4.0330	8385.4800	0.4978	26884.7100	1.5958	0.0000	0.0000	766.8000	0.0455	861.7500	0.0512	202491.8100	12.0197	2703.9600	0.1605	514.3500	0.0305	0.0000	0.0000	0.0000	0.0000	37.7100	0.0022	317357.0100	18.8380	1012195.6200	60.0829	1.2600	0.0000	19837.0800	1.1775	11366.1000	0.6747	638.0100	0.0379	0.0000	0.0000	14132.3400	0.8389	138317.4000	8.2104	77521.5000	4.6016	27212.0400	1.6153	11998.0800	0.7122	297.4500	0.0177	272868.2100	16.1972	3344.0400	0.1985	122.8500	0.0073	2576.1600	0.1529	19111.0500	1.1344	90132.8400	5.3502	1023152.0400	60.7333	1628.7300	0.0967	2250.4500	0.1336	0.0000	0.0000	14591.3400	0.8661	142077.4200	8.4336	80630.2800	4.7861	30052.8000	1.7839	12695.4000	0.7536	647.6400	0.0384	271830.6000	16.1356	3333.1500	0.1979	181.3500	0.0108	2548.4400	0.1513	19000.1700	1.1278	89572.5900	5.3169	1013633.4600	60.1683	1612.8000	0.0957	2257.7400	0.1340	0.0000	0.0000	14672.5200	0.8709	137492.3700	8.1614	85860.0900	5.0966	36819.2700	2.1856	14766.2100	0.8765	690.3900	0.0410	270799.6500	16.0744	3319.4700	0.1970	178.1100	0.0106	2541.8700	0.1509	18853.4700	1.1191	87841.3500	5.2142	1006906.2300	59.7689	1679.4900	0.0997	2244.6900	0.1332	59024511.2748	35.0363	0.0000	73.8779	1.8479	3.0540	0.0000	39.5444	0.2683	0.4464
EDU_83	0	98	11.4488	26.2114	101	0.0006	0.0043	0.0000	0.0000	23393.1600	1.0059	15664.5000	0.6735	5437.6200	0.2338	10960.4700	0.4713	677.2500	0.0291	2368.8900	0.1019	129.7800	0.0056	290444.6700	12.4886	9897.3000	0.4256	10785.5100	0.4638	368.2800	0.0158	0.0000	0.0000	20979.7200	0.9021	744345.7200	32.0054	1075799.3400	46.2573	15849.5400	0.6815	13138.3800	0.5649	78793.6500	3.3880	6653.6100	0.2861	0.0000	0.0000	24535.3500	1.0550	139278.8700	5.9887	41454.0900	1.7824	6881.2200	0.2959	2223.8100	0.0956	663.1200	0.0285	387726.0300	16.6715	2491.1100	0.1071	32.6700	0.0014	100.6200	0.0043	16770.4200	0.7211	195554.9700	8.4085	1485926.4600	63.8919	20654.6400	0.8881	1394.0100	0.0599	0.0000	0.0000	24630.4800	1.0591	139570.1100	6.0012	41627.8800	1.7899	7017.7500	0.3017	2271.8700	0.0977	877.8600	0.0377	386564.1300	16.6215	2560.4100	0.1101	42.7500	0.0018	234.6300	0.0101	16822.3500	0.7233	195437.6100	8.4034	1485668.4300	63.8808	20623.6800	0.8868	1737.4500	0.0747	0.0000	0.0000	24820.2900	1.0672	136396.8000	5.8648	42897.1500	1.8445	8927.1900	0.3839	2881.8900	0.1239	1019.7000	0.0438	386122.1400	16.6025	2550.5100	0.1097	41.8500	0.0018	194.8500	0.0084	17176.6800	0.7386	195003.1800	8.3848	1485108.9000	63.8568	20790.2700	0.8939	1755.9900	0.0755	63547268.4987	27.3240	0.0000	78.1702	1.5869	2.4652	0.0000	63.9920	0.2348	0.3707
EDU_84	0	100	8.8261	24.7246	30	0.0081	0.0026	0.0000	0.0000	5437.9800	0.4751	6032.0700	0.5270	1805.9400	0.1578	16618.4100	1.4518	62.1000	0.0054	618.1200	0.0540	0.0000	0.0000	112377.2400	9.8177	401.1300	0.0350	2128.1400	0.1859	0.0000	0.0000	0.0000	0.0000	43464.0600	3.7972	160361.4600	14.0097	767747.5200	67.0732	2968.0200	0.2593	2202.3000	0.1924	14781.0600	1.2913	7636.0500	0.6671	0.0000	0.0000	4334.6700	0.3787	62136.5400	5.4285	12898.8900	1.1269	2512.2600	0.2195	574.4700	0.0502	629.9100	0.0550	72995.4000	6.3771	718.1100	0.0627	2.8800	0.0003	0.0000	0.0000	62638.6500	5.4723	111803.0400	9.7675	784688.2200	68.5532	24093.0900	2.1049	4615.4700	0.4032	0.0000	0.0000	4401.7200	0.3845	62313.4800	5.4439	12948.7500	1.1312	2558.2500	0.2235	578.6100	0.0505	630.9900	0.0551	72858.6900	6.3652	714.4200	0.0624	2.8800	0.0003	3.8700	0.0003	62495.3700	5.4598	111651.8400	9.7543	784394.1900	68.5275	24113.7000	2.1067	4974.8400	0.4346	0.0000	0.0000	4460.8500	0.3897	57621.3300	5.0340	14973.0300	1.3081	4835.3400	0.4224	742.9500	0.0649	608.0400	0.0531	72749.5200	6.3557	714.6900	0.0624	4.2300	0.0004	3.8700	0.0003	60484.3200	5.2841	111306.0600	9.7241	786913.6500	68.7476	24147.8100	2.1096	5075.9100	0.4434	20506907.4389	17.9156	0.0000	62.2093	2.9101	3.2193	0.0000	14.6525	0.4015	0.4506
