buffer500m_nhdid	lagoslakeid	buffer500m_ha
61759195	123518	173.7957
89363569	123519	148.1974
61773007	123521	204.5647
52849163	123524	226.4535
52853445	123526	130.3372
89362081	123528	137.9568
53542959	123529	233.0011
37098333	123530	142.3140
141007640	123533	196.7237
37098851	123534	178.5737
61770543	123537	170.4757
64663754	123543	136.5638
60452803	123545	275.1602
139725963	123547	248.3305
{5c89cf99-7ed6-4967-8fb1-7a080b73ecf3}	123548	156.2642
167745903	123553	121.3042
25991058	123554	170.9065
120023058	123556	142.1970
102001334	123559	182.9346
25941144	123560	133.6385
25981980	123561	147.9319
102005688	123565	205.4843
100522348	123569	154.3068
{55ACB13F-8A40-4C9C-A22D-105B2098BFA7}	123570	152.4093
25536048	123574	127.3450
26156448	123576	143.6615
25864780	123580	129.4376
43492227	123583	152.2503
43498890	123586	138.6159
61433350	123588	146.7056
{2446C6D0-4DB8-4C87-A73E-7A4FA49FB5ED}	123591	173.0811
66411715	123592	153.9263
43497182	123596	138.3701
107071546	123602	221.3822
114542109	123605	281.2408
107073702	123606	198.4849
114543767	123607	142.6006
120020455	123608	266.4181
114541177	123609	267.5565
117625607	123614	141.3340
83826241	123615	166.6358
109944944	123616	135.2807
83826235	123618	417.1993
86670799	123620	121.3930
83826219	123621	234.1863
123394855	123622	122.6409
75475623	123629	133.6397
110734759	123632	181.5415
76155503	123634	170.6444
75660297	123638	150.6902
75473279	123650	175.5704
75474945	123652	217.8096
155444505	123653	381.3729
75652821	123654	166.2155
155712132	123655	150.1152
76156873	123659	131.8389
121208346	123662	140.2584
155638411	123666	123.3717
155638818	123667	163.0918
155635762	123672	216.3828
152707763	123673	186.8782
155636920	123679	126.4407
152707987	123681	158.0291
152517755	123683	124.3240
152274838	123684	156.5501
155637106	123686	184.9514
155636751	123688	136.1326
155641346	123693	163.6473
60087708	123700	126.2955
60087558	123701	270.1718
121860882	123703	119.5638
44365006	123705	152.4014
82817110	123706	155.6197
44366106	123708	120.9402
60090034	123711	125.3355
44364448	123712	120.1877
82819848	123714	154.7551
44361360	123715	173.6382
82819306	123717	150.4223
111830431	123718	210.2679
155411152	123725	167.4830
123111233	123726	193.3359
83977125	123727	126.8261
155410941	123728	133.4717
149759102	123731	184.3680
147104099	123734	178.6796
149759277	123735	144.5093
147104826	123736	142.6531
118253421	123740	194.9766
145330552	123745	165.3839
145332499	123746	130.8948
149287021	123748	133.7947
145331717	123750	131.3699
145330833	123753	122.4534
146647212	123754	137.8392
151873998	123757	170.9227
152192830	123759	120.6545
151873839	123760	384.8612
151915165	123761	121.6828
150995182	123762	156.2151
123058929	123765	142.0764
123056465	123769	156.1682
87212536	123771	260.3354
42148935	123773	140.4063
43495496	123782	120.0124
129639056	123784	127.8879
87960356	123788	195.9939
113133929	123790	153.8440
131844516	123791	128.5684
131843716	123795	137.7635
132434053	123796	125.6649
131844990	123799	174.7487
133099277	123804	190.9088
132859648	123805	185.4950
167248056	123806	208.6172
133098576	123809	173.8829
132437309	123810	153.5115
133098281	123811	170.8125
167069468	123813	206.7137
{B1868718-7F9E-42D9-8D52-2618242963E2}	123816	157.8499
52532463	123821	125.2085
112382371	123825	132.5315
123716005	123835	137.3149
57421587	123842	154.6242
130034141	123843	132.8974
126219495	123853	129.9320
56942720	123862	167.4363
56938002	123864	186.8439
152017775	123866	137.1872
152856516	123871	142.2180
90147181	123884	151.3726
155858513	123887	154.7585
155471947	123916	142.8467
56135694	123923	148.4707
56134008	123924	248.2801
49236605	123925	159.3795
56133865	123927	461.7415
41058760	123929	194.7075
100325576	123931	680.9162
58123927	123940	127.7238
59750001	123945	128.3555
59748083	123948	128.5215
167256822	123950	205.8266
59722881	123951	145.2361
59720569	123955	174.5426
45724484	123959	156.5793
59810357	123962	295.4272
45362541	123967	192.8918
59805607	123968	169.5250
59806737	123969	203.4719
120020904	123970	271.4280
120019712	123972	300.3480
120020775	123973	146.6356
72862193	123974	142.9122
59806863	123978	175.7253
59811733	123980	295.6073
72862191	123981	123.1632
45381220	123982	123.7202
72863723	123983	131.1828
120019904	123985	130.2160
45359793	123986	129.9632
45357949	123988	142.8437
47720019	123990	204.2121
47729415	123993	120.4389
58122263	123995	155.9419
45729782	123996	134.9865
72863361	124000	393.1425
7e66c79f-e916-4a16-b36f-4fb2e704d0c4	124003	159.0191
59749871	124007	146.6018
58121731	124009	268.5857
45727466	124011	127.6537
120018005	124012	378.5160
45338945	124013	232.7477
59748141	124014	115.8572
34123335	124017	236.0188
81636929	124018	175.8166
86366491	124026	139.1123
{04219513-DC62-4BC9-B8E1-388A0042D52C}	124027	180.3236
120020208	124029	257.8490
122546988	124031	166.7712
86281503	124032	133.2822
91574477	124033	139.4221
82554732	124036	159.9419
91574479	124037	196.4294
86364111	124039	192.4529
86369475	124040	231.0536
86369699	124041	268.2537
86368785	124045	145.6397
122851759	124046	164.9093
{97D96EDA-3BD5-4DC7-B3D0-03B79722FE42}	124047	131.9267
86363701	124049	128.8684
91593573	124051	171.0284
91596911	124053	139.8449
120018737	124054	412.9834
82553328	124055	125.1160
82554194	124059	144.0993
91597845	124060	799.1644
122547449	124062	129.4206
120020077	124063	125.1893
82554110	124064	235.9209
69545541	124065	144.3917
91685097	124068	134.4733
91677121	124069	178.0206
91677171	124070	124.2770
91678325	124072	186.6357
86443965	124073	159.5809
91684039	124074	157.4854
47484729	124075	152.7923
91691695	124079	140.8713
69545185	124080	144.6614
91684401	124081	144.9150
69547621	124084	125.6896
91683257	124088	132.5537
32730557	124089	180.2059
74721425	124092	198.3766
74715961	124096	180.5296
74718931	124097	128.9025
77358560	124099	275.9486
69885242	124100	160.2525
69884278	124101	162.1840
74924197	124102	210.5400
69883760	124103	147.6860
69886670	124104	188.3607
69576324	124106	135.1317
69885772	124108	137.6038
76246360	124110	161.2656
151948680	124111	229.7691
151948208	124112	173.3057
74925729	124113	148.4365
122936048	124115	211.9857
155494223	124119	167.6428
70338031	124122	128.0162
70333869	124123	242.1091
152373125	124124	121.5585
152372781	124126	275.6430
157359285	124128	152.8797
154319412	124136	203.5711
155096535	124149	183.6907
145609038	124154	192.1062
66622111	124171	165.9829
105753970	124175	153.2545
109992150	124185	230.7811
109992064	124187	203.8706
121628480	124189	141.5278
90567713	124191	780.4424
90586776	124195	164.5251
123165861	124198	139.0767
152225018	124210	190.8802
152225898	124224	136.1456
48788528	124237	756.5017
48788564	124239	133.5815
98647348	124242	140.9327
49426772	124244	160.3291
48788282	124247	135.6026
79318742	124252	186.4823
48776288	124253	125.7581
49425568	124258	205.0178
48794796	124259	160.6892
155039268	124260	156.8268
141197511	124265	294.9281
91243269	124269	175.3628
83958875	124277	145.9613
86275283	124284	153.6969
123271048	124289	144.7492
121545659	124290	130.1847
123271904	124291	196.2479
126211750	124293	162.6339
86282451	124294	151.5988
123271519	124296	140.4057
123271198	124302	127.2958
126210899	124305	207.7575
86276021	124306	185.8411
121838377	124309	118.0198
123272657	124313	143.9435
121545660	124315	128.3162
80996281	124323	241.8936
81002085	124324	123.3291
120018876	124325	178.6805
106374244	124326	223.6623
106373940	124328	151.5094
81001545	124329	137.9902
106350811	124333	134.0935
80994015	124334	138.1060
105953099	124335	145.6027
80997095	124337	205.9918
80996331	124338	191.4153
81002047	124340	278.9689
105954843	124343	134.2722
90769761	124345	128.4897
90770843	124346	122.5397
81002339	124347	386.7179
106374056	124348	134.6561
81004009	124351	144.7174
80996329	124352	173.5448
{C8669922-9FD3-47D1-856A-CABDB52E6075}	124354	167.8416
80994723	124355	129.2933
123210953	124357	126.8798
132549329	124359	214.1512
132542960	124365	212.5925
148674886	124384	148.9839
75812304	124385	134.0771
88434285	124392	137.7891
36914439	124396	193.5051
42480601	124399	182.5566
105466225	124402	160.4131
130994600	124421	142.6870
62053592	124425	140.8161
104500686	124426	168.2612
145049659	124437	235.2884
150612171	124440	145.5196
149808155	124442	148.0588
150612882	124444	128.3107
152433425	124446	152.8974
152430256	124448	333.8230
150569829	124450	129.2846
152429786	124451	138.1917
106571951	124452	175.2054
151715439	124456	337.7196
151715377	124460	249.1010
{BB3B758A-9ECB-4269-A855-40168AE40511}	124462	133.7772
129965744	124465	122.8272
129966112	124466	156.4036
141033796	124469	163.4753
135910712	124472	271.6622
129738535	124476	196.8291
135909783	124480	142.8941
135911001	124482	138.1032
{6D41F858-090C-48A2-84C0-F469B8E52098}	124484	126.6631
{3D1E45CD-3474-4A9A-A655-34D34D01BBCB}	124486	360.4312
141007598	124489	182.2933
136902217	124492	127.5437
91154407	124493	255.9482
120804650	124494	255.3870
135694741	124499	202.7985
136686762	124504	197.7591
136690139	124506	124.4914
136682187	124508	135.0503
136694021	124510	140.0663
136683596	124512	130.5902
127647625	124516	155.3183
135694882	124518	277.0882
122374200	124520	149.7672
122155520	124521	137.2953
116131620	124524	165.6054
122239026	124528	138.2450
122373588	124531	143.3509
89365765	124537	230.6307
167263022	124542	196.0535
47724773	124548	217.5835
61786045	124552	184.0071
60436193	124562	163.3753
167762275	124563	320.9160
64658578	124566	985.8747
60437611	124568	160.0576
132168545	124577	124.6552
60459977	124580	134.4050
25594753	124585	166.7851
167401280	124591	147.0952
25474266	124597	155.6091
{25941986-B036-43C1-9DC5-1019E0E4D857}	124598	444.8149
26057880	124599	174.6188
100597340	124600	233.4134
25942772	124602	161.6885
25870308	124605	183.1329
120022970	124607	749.7093
26138166	124611	139.2978
66542449	124618	135.1027
46467273	124619	244.8217
46468717	124620	143.5907
65649223	124621	152.7568
62635310	124623	155.5141
66420111	124624	132.4922
66923041	124625	250.5018
43497912	124629	148.5211
66415121	124631	135.2151
43499506	124637	147.6186
57486421	124638	177.5496
107070882	124646	205.5792
120020570	124647	223.0147
107073258	124649	148.2074
111725459	124651	129.0271
73028105	124654	316.9715
114541959	124657	169.2949
114545677	124658	221.1366
120020637	124663	210.9452
107073478	124664	152.6631
86671305	124666	185.9394
123147792	124667	151.0404
123397174	124670	797.5874
86672081	124672	139.1824
86670773	124673	161.5926
70330171	124678	203.0184
116542589	124685	161.7095
75472799	124686	402.7138
75652585	124690	164.0675
76156561	124692	150.1178
155444484	124694	201.6166
75475289	124695	168.4872
75473277	124696	122.2294
75474987	124698	124.6635
110734811	124700	307.7606
110734609	124701	154.8768
110734485	124703	200.3074
75472759	124709	127.6691
152512288	124711	337.3539
110734167	124712	284.1053
68838765	124713	139.4883
110736553	124714	126.3782
155444541	124715	175.5570
121207736	124719	151.0665
152707663	124721	160.0725
155638505	124722	189.4256
155639457	124723	145.9133
155642640	124724	141.3717
152518136	124725	118.2592
152518375	124726	261.3839
157068204	124727	129.1173
152517693	124731	142.6206
152517903	124732	136.7081
155635805	124737	132.7699
152707204	124738	140.9883
152518265	124740	120.5214
155636281	124742	121.5700
151870730	124747	153.8945
152518554	124748	208.6596
82817644	124751	178.3120
121859570	124756	119.5118
121857646	124761	159.1448
122383175	124769	139.5496
123110501	124770	159.4882
122382823	124771	125.2169
113471443	124772	136.4593
162099509	124773	161.2296
152234177	124777	128.6515
149758983	124778	142.9518
147104251	124779	137.7822
149759430	124781	133.0951
147104366	124783	137.4716
147104753	124786	163.9776
118253191	124787	176.7916
150436919	124790	134.9835
146646998	124791	244.8317
145333764	124793	136.5721
146646542	124795	138.2237
146647123	124798	174.7047
155404877	124799	133.7747
149286854	124800	170.5771
146647024	124801	202.2236
145332346	124809	228.9026
152335490	124812	123.3194
151873973	124816	124.1011
151874001	124819	306.2886
150994093	124823	228.6998
129639060	124840	169.0307
129640348	124847	262.1866
149919188	124850	195.7218
131846715	124857	134.4016
{643A3747-2B5A-4DEA-98AD-D0758A625D85}	124860	128.4951
115353893	124863	163.3251
129690919	124866	140.7033
123972867	124874	127.2024
102672279	124876	1727.6442
152013474	124901	157.7860
152019566	124909	128.3916
152116892	124916	119.7098
152113540	124919	159.4653
108596965	124921	139.9925
152840236	124923	281.3113
90353256	124935	164.0541
155474145	124944	213.4533
90346506	124945	192.6643
155470266	124947	138.3782
155219381	124948	162.5296
155857897	124959	128.1971
155291507	124964	165.8455
90120149	124971	194.5661
155469990	124973	220.1478
69928959	124978	122.7844
49321093	124988	147.8538
49306509	124993	152.6037
47730149	125001	132.3968
120018995	125004	157.0653
59747075	125005	145.0462
59803549	125009	267.1579
45380000	125011	129.8292
120020015	125013	368.0715
59751815	125016	136.8485
81640061	125019	144.6250
45361145	125023	210.6159
120020013	125026	186.8777
58121541	125029	144.0721
58126031	125030	135.3907
34131078	125033	167.7351
81632524	125036	295.7103
59720203	125039	160.2138
100330232	125041	176.6622
59750753	125043	121.6439
45729530	125049	210.9408
120018312	125055	187.3442
120018069	125058	402.3086
59746671	125059	165.4286
80001865	125060	126.6812
80005949	125063	197.0116
45379502	125067	172.0154
59811837	125068	150.8511
59745883	125070	121.5453
59719561	125073	133.3453
80004439	125079	314.2499
120019894	125081	169.0728
45363209	125082	153.6250
59807163	125083	188.6505
45386418	125084	197.5171
59721149	125087	209.4784
72861525	125088	237.5258
120019537	125089	192.9500
120019951	125090	207.5271
47723717	125091	243.7791
86370293	125092	255.0332
86364169	125093	154.8329
86369585	125096	130.7491
86366595	125097	123.0237
86368873	125098	225.5914
82552586	125102	250.2906
118874453	125104	200.3533
86365919	125105	200.8460
145087873	125106	242.4036
122546302	125108	119.1472
120018771	125110	491.6138
86363857	125112	134.8028
122547539	125114	198.3398
82553078	125115	195.2882
82552690	125119	131.4714
91597987	125121	145.7358
82553268	125122	190.1793
91599563	125124	204.0506
82552886	125125	171.9352
47481165	125129	157.3042
86444775	125131	189.8863
91688565	125133	149.6246
47479891	125135	135.6841
82985907	125136	120.8424
47478781	125137	157.2846
69547583	125139	229.0564
82982635	125140	139.5588
69549253	125142	141.9517
91685371	125143	181.6641
91685475	125146	156.6888
69548621	125148	147.5582
74718939	125152	118.3178
45726632	125158	180.7480
74928773	125165	128.9388
151948627	125167	168.0937
151950000	125169	168.9659
151949796	125170	196.9455
74926339	125173	166.5252
74925341	125174	140.7075
151949317	125178	128.2527
77357794	125179	130.9597
151948544	125183	151.5156
77358240	125184	167.3276
151949160	125186	157.1675
77357624	125188	151.5582
157359079	125197	166.9003
157359072	125200	161.3037
70337769	125202	141.2835
70331135	125203	139.1632
152373762	125204	126.9803
157355530	125210	140.1577
152591204	125212	131.2133
137059753	125221	128.1333
143249395	125222	144.5299
144569516	125232	130.9092
106631175	125236	177.2007
b2460cd5-2736-463e-a803-479fd4e6ba2b	125242	137.2873
109985012	125254	239.1534
121628433	125258	136.8722
154317947	125272	158.5212
156099339	125273	361.7903
154315535	125281	205.9796
156106375	125288	267.5656
156100291	125291	166.2423
156106102	125292	205.8061
152224842	125295	123.3694
79320268	125312	141.4805
48798470	125319	197.2586
54366256	125324	202.5006
91246425	125326	215.3132
55352591	125327	160.2726
55352565	125328	380.1297
91240667	125329	145.0278
86279221	125336	271.6710
120017979	125339	148.7819
86281311	125341	118.2733
123271461	125343	121.0146
123272538	125344	154.4025
114335983	125347	205.9721
126590825	125350	305.7572
86279387	125357	206.2308
121838647	125359	191.4388
121545892	125361	132.5649
123271942	125362	127.4214
114336567	125363	216.5632
121544811	125365	146.9614
105569332	125366	159.4301
86278535	125369	274.7816
105569686	125370	123.6609
121544647	125374	134.2481
{C78D5278-F3EA-473D-872D-1B7BBD95B509}	125375	157.9839
{E5714FDC-78A6-4562-AD39-5F0B03AAE5BD}	125377	135.3091
121837737	125381	118.5390
86278969	125382	124.9862
86276631	125383	149.5277
106373984	125384	273.3371
80994293	125387	186.3332
120019410	125390	214.5955
80998249	125391	127.5777
90771061	125392	286.4914
81001795	125393	191.7199
106374070	125394	116.9973
80992955	125395	126.8553
106374642	125398	157.1440
120019178	125399	279.7109
81001227	125400	135.1581
90771167	125401	368.0267
90770579	125407	240.0749
{43556051-ED3A-48D2-92B3-58D267A27950}	125408	153.5276
121836537	125409	118.1783
88307428	125415	467.0435
88308566	125416	220.3814
92009424	125419	576.1385
49804334	125427	130.3837
49804318	125428	3121.7303
75807276	125438	134.7579
120031659	125443	130.7256
d246cb9e-f7a4-48aa-92da-0254d8b05703	125451	144.0551
107425017	125465	144.2712
107414537	125467	170.0261
80312711	125469	122.8997
140848059	125484	147.3051
150059161	125488	152.0276
86165121	125490	334.7956
142825576	125499	140.8893
145051117	125502	150.4381
142827180	125503	219.7544
149808115	125507	342.3993
150611249	125510	155.9068
145081335	125512	224.0960
103457818	125514	163.3950
150099206	125515	274.3693
150612592	125516	129.4450
152430525	125522	149.0713
106570441	125524	134.8233
152430549	125525	159.2332
152429616	125526	259.1676
150569655	125527	124.8191
106452659	125528	125.7992
151718000	125536	329.0373
152243961	125537	232.5338
129967099	125538	130.0449
141034120	125542	147.6256
129969202	125545	169.6710
135910436	125548	195.6889
135909750	125552	395.1180
135908472	125554	143.3951
129731596	125555	214.1510
{2A6E9BFB-EA28-4712-997C-4C0911E2643E}	125559	127.6051
50565171	125560	160.3985
123017222	125562	152.7709
123632599	125564	119.7875
141008340	125572	168.2682
123625374	125573	138.5666
123913033	125582	134.2078
135695867	125583	122.8431
135696772	125585	142.0579
136693250	125586	188.1971
135695775	125587	158.3938
136211755	125588	190.2018
135694664	125589	217.0716
136663846	125591	175.6382
135696198	125592	140.8017
127647582	125596	148.0908
121935856	125598	147.5628
121942386	125600	242.4659
122980264	125601	128.9289
122232785	125602	162.3074
122964825	125603	140.1338
6126f05c-4969-46dd-aa52-92f3c4e50fb0	125607	117.1910
53540419	125612	123.5349
167103365	125615	182.8784
167263448	125618	139.7418
47726207	125619	227.8768
89363417	125620	150.8490
{33CBEEAD-E49F-45A1-9AFD-E6A1BB016693}	125621	143.7881
122956499	125622	154.0324
47726925	125623	139.6819
61762223	125627	144.4910
52851159	125630	179.1498
89364221	125631	180.0677
89361901	125632	251.6242
89365051	125633	129.9325
33528891	125638	161.6367
{2D951E58-1741-47E7-A39D-468202EDEAB4}	125640	137.7131
{180D8DD3-C557-44F3-AC82-E1DB5D3B71F5}	125646	147.0495
167762641	125650	361.7733
{47123D75-A837-440F-A5B0-C9381D8E2236}	125652	204.4488
25942620	125662	129.7598
167295491	125664	210.3293
{FD0FDAAB-43B3-4BFF-A10A-81952BA46029}	125666	129.6544
25483568	125670	141.2605
25925300	125671	138.5392
{D0ED5C60-A78C-46BB-9ABB-3777BE224D83}	125674	154.8721
25870918	125679	125.6923
120022693	125682	146.1577
25534030	125685	134.5494
62635734	125690	155.1777
57479437	125691	374.4514
26138362	125703	200.5463
{37C656F7-180C-4B19-9FAD-8D65BF3939BA}	125706	130.1719
45655739	125716	144.9487
{AE30D4B4-EA39-47CB-A9E5-3E86E6CAE0A2}	125717	178.0750
114545137	125723	212.5036
111724989	125727	123.6709
114540513	125728	219.6690
107070854	125730	130.5079
49497628	125736	601.5641
123392716	125738	142.4540
117626459	125741	130.4969
117627381	125743	159.8594
105233339	125744	929.9309
109943336	125748	174.0467
117626893	125753	201.5921
86670789	125757	134.8852
123148260	125759	137.2223
123147592	125761	135.6025
75475945	125762	276.6383
75472901	125765	130.2055
110734461	125769	198.1809
75656927	125770	120.6359
111859847	125771	164.5840
75656975	125773	160.3576
75658899	125775	208.9231
75472861	125780	123.1068
111861787	125782	162.2935
110734475	125783	480.1206
139261041	125784	269.9573
121207230	125785	126.5466
152707030	125788	171.4753
155635930	125791	141.5719
155642299	125792	138.8633
152708005	125793	178.5706
152707018	125795	126.8337
155637047	125796	140.6619
155638354	125797	137.0596
152707565	125798	199.3228
155638552	125800	146.2477
155636182	125802	150.1322
155639420	125803	133.1404
82818864	125814	137.6065
82819312	125815	312.1434
118045633	125819	150.8413
155417363	125820	189.7090
121857744	125823	495.0366
82818054	125824	119.8819
44366586	125825	169.8192
82819228	125826	141.0102
155417417	125828	190.6977
121857721	125829	177.0554
118045457	125835	155.6690
82817678	125836	123.1566
60091174	125837	216.4168
123110935	125839	232.2664
111830687	125840	156.0200
123110616	125845	134.1022
118255245	125848	182.3901
148710287	125850	136.5831
147103982	125852	165.9858
148710380	125853	138.5889
145333656	125856	181.1878
146646861	125857	389.5622
145330935	125861	188.0350
155427635	125871	133.0225
149425825	125877	139.6725
151060350	125882	128.4250
151060037	125883	127.5755
123060697	125885	139.8688
123926194	125887	145.9173
166436949	125889	210.0351
124618720	125891	149.0974
159048362	125893	126.8345
124500595	125901	290.0745
129640256	125905	123.8441
131841734	125908	259.6399
132436864	125909	156.2047
132433493	125913	605.3412
133099147	125916	368.4874
135271567	125920	134.8378
132435261	125921	161.4828
135270922	125922	123.3228
131845578	125926	156.3179
131845275	125927	136.4185
92083559	125934	142.8087
115353625	125935	265.3305
165086725	125937	162.0476
112382157	125940	194.1219
123721434	125942	121.2902
99424660	125944	150.0087
57119577	125949	150.0005
58373163	125950	186.1658
99702194	125952	183.6880
58368505	125953	191.9064
125565248	125955	168.3119
155152255	125957	143.7756
56942000	125970	156.2897
80596739	125982	168.5914
80604815	125990	527.1511
155281313	126007	132.3626
155208024	126012	137.4140
56130315	126020	156.0818
49232881	126025	393.5476
41059832	126026	213.3527
56135861	126031	126.2162
{CB4FC4B1-C100-4B99-9D0B-08E94D29B5EB}	126035	134.4134
31920164	126036	178.8025
45338807	126037	260.5026
80002071	126039	180.7651
59746689	126040	179.8583
120018205	126042	244.5593
45724910	126045	132.1393
120020743	126047	1165.6301
120018007	126049	145.5554
120019003	126050	302.2407
34121935	126051	144.1661
58125063	126054	121.6965
59747487	126056	296.6235
59806233	126058	136.8464
45731178	126059	206.7372
80005965	126060	142.7835
120019629	126062	193.1599
167257280	126064	124.0714
47731893	126067	138.5316
45729636	126069	149.6673
72859167	126070	136.6471
34123368	126072	121.1899
59747961	126073	172.3733
166866603	126084	202.2469
59745739	126088	169.9990
107117810	126089	150.2920
45722626	126091	155.4917
59745809	126092	192.1380
59748373	126095	185.3452
72863393	126096	169.2169
80004969	126100	210.2358
59807345	126102	169.5356
34132129	126103	132.3955
58122895	126105	283.5544
59810937	126107	134.3714
72861759	126109	318.4558
86364577	126111	157.1018
82955751	126113	286.8918
82553726	126114	127.0369
120020099	126115	154.4930
86367641	126117	142.1091
120018759	126118	183.8289
91598089	126120	147.8461
82956441	126122	141.9747
82554116	126128	116.2033
120020176	126129	186.0403
122851613	126133	481.1771
86366765	126135	200.4354
120020197	126136	168.9679
82554282	126138	122.3973
82555668	126139	187.5363
120020271	126146	139.3815
69544335	126148	150.6993
47486724	126151	157.8267
86444633	126153	131.4761
69544661	126155	114.8821
69546631	126158	131.1968
47488150	126160	142.2126
69546683	126162	129.6290
74721015	126164	155.7675
74715075	126167	172.8233
76243916	126169	127.4450
69883750	126172	136.1276
74924137	126173	126.0381
74926565	126176	292.5374
122934417	126184	142.9523
141286932	126187	271.5591
141287102	126188	155.0846
152372219	126189	139.2777
70336037	126190	217.3061
157358534	126197	134.7096
70333399	126199	118.3478
70330471	126202	139.6256
157360784	126207	308.8426
70336885	126210	116.4668
70334913	126211	152.8768
145757251	126214	146.7934
143247687	126229	183.3350
144570554	126247	408.3370
106630021	126251	190.0378
90568641	126253	136.1239
121626404	126260	119.0382
109985716	126264	122.9456
121629745	126267	141.5078
123167287	126269	123.4164
154247372	126273	153.1750
154317156	126281	174.0262
154351103	126296	202.4026
48803422	126311	124.2959
141198480	126326	422.1334
141198523	126327	258.3806
141196768	126328	344.4601
91244599	126333	128.9750
110821794	126334	129.9227
91243613	126335	234.1781
{D3CC28BD-08C4-4156-B0A3-585A0E1AD760}	126339	145.8142
126211592	126341	132.0093
86282699	126344	210.5653
121544019	126349	294.1005
120018503	126354	218.5887
105568584	126355	122.6325
86273609	126357	192.2277
{D7E4C138-F8AB-4806-B33D-2DBB0403069B}	126358	141.0656
86281367	126362	188.5623
121837040	126364	166.1536
86276435	126366	156.9002
86274659	126368	139.1842
86278561	126371	161.2338
121839714	126375	155.6987
120019206	126379	205.9291
81004791	126380	181.3202
80992755	126388	151.6676
80999159	126389	136.0172
81001783	126391	262.6379
80992875	126392	249.7708
106374086	126394	175.3086
80996437	126396	133.7118
90768605	126397	126.3308
80993075	126400	136.7351
80994575	126401	416.1083
122495765	126403	128.1095
80996723	126404	128.0176
127585487	126408	136.3591
132542837	126409	130.7357
88305720	126410	161.8427
132542958	126411	239.0368
132549608	126412	139.5090
132542977	126414	352.9218
126590945	126417	164.7546
129557811	126421	136.8491
153931655	126423	218.1546
147258194	126441	206.8873
43269467	126443	212.2676
50469516	126444	184.7839
50469566	126445	139.8177
42477887	126446	183.1874
162147860	126448	123.3784
50825945	126456	202.6677
36919136	126457	186.1232
36918180	126464	128.8862
107428375	126465	301.6187
45497573	126477	357.7819
77025677	126478	329.1069
45502567	126484	129.7650
104507042	126490	168.2582
104517248	126492	141.4206
80606141	126500	185.5715
152841275	126506	155.5130
108590623	126508	149.5225
152840613	126510	228.2590
152841756	126511	132.9115
152114949	126514	124.9644
152133317	126518	121.7181
73887220	126530	142.2470
99421170	126541	146.7278
99424654	126543	140.5811
129442624	126545	124.7080
{AFA05FFD-007D-469E-A53D-FA1003E3C922}	126547	151.5440
115353799	126549	136.7314
129690967	126550	205.6999
129690795	126552	164.9835
{E58B0880-28CD-45D5-B92B-27B699578483}	126553	193.2635
92083835	126558	146.2534
132437183	126560	816.9227
167302847	126563	191.5393
133099032	126565	186.3377
132432982	126567	150.6429
167303057	126568	153.5233
167069443	126569	137.8533
124500798	126573	126.6055
87959216	126576	127.5393
166906730	126578	129.9070
84200165	126582	154.6697
84199847	126584	161.3079
124616958	126585	143.4988
123062956	126593	135.6738
152342348	126601	129.3796
149425936	126604	152.3478
150994977	126606	167.5672
151873994	126608	131.7093
150994555	126612	135.6532
146646477	126617	155.8026
145331735	126621	174.9957
145334284	126623	174.1339
148709903	126626	153.7044
118254585	126635	146.6888
118253321	126636	137.1050
118254959	126639	541.8634
118253021	126640	130.0618
148709883	126641	135.4275
118252953	126643	146.5681
122383147	126646	143.9450
122383083	126647	166.2129
83976883	126648	148.3254
155408608	126649	146.9365
83977157	126650	129.9487
83977771	126652	128.8178
155411241	126653	126.8311
155411286	126654	210.7597
155417410	126656	128.5993
82819484	126657	152.7930
82818428	126658	182.2566
121860018	126660	135.4815
129225363	126661	158.1687
82815324	126662	126.2461
121861039	126664	162.2218
44365590	126665	128.1642
82820122	126667	157.8165
121860131	126673	119.1827
82820212	126674	153.4507
151870582	126675	154.1211
152518034	126676	167.1007
152707671	126678	147.4423
152517703	126680	164.7005
155636013	126682	127.3048
155636075	126683	165.0530
152707303	126688	183.5422
152517590	126690	302.8518
155636516	126691	296.8403
152517790	126692	241.6014
155637054	126693	240.2755
152274865	126696	156.5988
121206677	126699	156.6084
121207299	126702	225.2427
139269989	126703	224.9972
75660403	126706	144.3294
75657765	126710	130.6455
68839193	126712	140.6796
155442255	126725	302.4295
75657497	126729	174.4018
110736421	126730	163.9526
75473565	126736	132.0023
f885fec2-c04f-4f4c-93b3-512c129d7493	126739	126.0835
116543817	126742	168.7635
109944202	126743	141.7331
80002773	126747	183.7983
73027747	126751	179.5579
114542193	126752	165.6885
73026543	126753	173.2417
114542327	126754	303.4118
120020619	126755	211.9403
107072180	126756	184.9745
107073092	126757	137.9683
107074348	126759	182.2103
107071592	126761	227.7818
114542859	126762	151.0172
114545645	126763	159.0648
114540817	126764	216.0629
73028981	126765	161.5050
65653383	126770	199.2810
65648211	126773	178.8111
62634790	126778	206.0521
54975731	126781	169.6919
26147002	126789	162.1736
26145026	126790	177.2303
26140734	126792	131.3549
25537258	126793	197.7215
c5f65649-4190-4b1e-81a1-5a375514ce79	126794	141.4941
29845273	126796	263.6859
25623818	126803	222.3083
25935548	126806	343.5825
{19F275DF-641E-4E0A-AACA-71E94F4FC7F1}	126807	152.6763
{1AE2ECD3-F516-4EF7-B459-ED561C336008}	126811	157.6280
25923074	126817	285.2174
