hu4_zoneid	hu4_canopy2001_min	hu4_canopy2001_max	hu4_canopy2001_mean	hu4_canopy2001_std	hu4_damdensity_pointcount	hu4_damdensity_pointsperha	hu4_damdensity_pointspersqkm	hu4_nlcd1992_ha_0	hu4_nlcd1992_pct_0	hu4_nlcd1992_ha_11	hu4_nlcd1992_pct_11	hu4_nlcd1992_ha_21	hu4_nlcd1992_pct_21	hu4_nlcd1992_ha_22	hu4_nlcd1992_pct_22	hu4_nlcd1992_ha_23	hu4_nlcd1992_pct_23	hu4_nlcd1992_ha_31	hu4_nlcd1992_pct_31	hu4_nlcd1992_ha_32	hu4_nlcd1992_pct_32	hu4_nlcd1992_ha_33	hu4_nlcd1992_pct_33	hu4_nlcd1992_ha_41	hu4_nlcd1992_pct_41	hu4_nlcd1992_ha_42	hu4_nlcd1992_pct_42	hu4_nlcd1992_ha_43	hu4_nlcd1992_pct_43	hu4_nlcd1992_ha_51	hu4_nlcd1992_pct_51	hu4_nlcd1992_ha_61	hu4_nlcd1992_pct_61	hu4_nlcd1992_ha_71	hu4_nlcd1992_pct_71	hu4_nlcd1992_ha_81	hu4_nlcd1992_pct_81	hu4_nlcd1992_ha_82	hu4_nlcd1992_pct_82	hu4_nlcd1992_ha_83	hu4_nlcd1992_pct_83	hu4_nlcd1992_ha_85	hu4_nlcd1992_pct_85	hu4_nlcd1992_ha_91	hu4_nlcd1992_pct_91	hu4_nlcd1992_ha_92	hu4_nlcd1992_pct_92	hu4_nlcd2001_ha_0	hu4_nlcd2001_pct_0	hu4_nlcd2001_ha_11	hu4_nlcd2001_pct_11	hu4_nlcd2001_ha_21	hu4_nlcd2001_pct_21	hu4_nlcd2001_ha_22	hu4_nlcd2001_pct_22	hu4_nlcd2001_ha_23	hu4_nlcd2001_pct_23	hu4_nlcd2001_ha_24	hu4_nlcd2001_pct_24	hu4_nlcd2001_ha_31	hu4_nlcd2001_pct_31	hu4_nlcd2001_ha_41	hu4_nlcd2001_pct_41	hu4_nlcd2001_ha_42	hu4_nlcd2001_pct_42	hu4_nlcd2001_ha_43	hu4_nlcd2001_pct_43	hu4_nlcd2001_ha_52	hu4_nlcd2001_pct_52	hu4_nlcd2001_ha_71	hu4_nlcd2001_pct_71	hu4_nlcd2001_ha_81	hu4_nlcd2001_pct_81	hu4_nlcd2001_ha_82	hu4_nlcd2001_pct_82	hu4_nlcd2001_ha_90	hu4_nlcd2001_pct_90	hu4_nlcd2001_ha_95	hu4_nlcd2001_pct_95	hu4_nlcd2006_ha_0	hu4_nlcd2006_pct_0	hu4_nlcd2006_ha_11	hu4_nlcd2006_pct_11	hu4_nlcd2006_ha_21	hu4_nlcd2006_pct_21	hu4_nlcd2006_ha_22	hu4_nlcd2006_pct_22	hu4_nlcd2006_ha_23	hu4_nlcd2006_pct_23	hu4_nlcd2006_ha_24	hu4_nlcd2006_pct_24	hu4_nlcd2006_ha_31	hu4_nlcd2006_pct_31	hu4_nlcd2006_ha_41	hu4_nlcd2006_pct_41	hu4_nlcd2006_ha_42	hu4_nlcd2006_pct_42	hu4_nlcd2006_ha_43	hu4_nlcd2006_pct_43	hu4_nlcd2006_ha_52	hu4_nlcd2006_pct_52	hu4_nlcd2006_ha_71	hu4_nlcd2006_pct_71	hu4_nlcd2006_ha_81	hu4_nlcd2006_pct_81	hu4_nlcd2006_ha_82	hu4_nlcd2006_pct_82	hu4_nlcd2006_ha_90	hu4_nlcd2006_pct_90	hu4_nlcd2006_ha_95	hu4_nlcd2006_pct_95	hu4_nlcd2011_ha_0	hu4_nlcd2011_pct_0	hu4_nlcd2011_ha_11	hu4_nlcd2011_pct_11	hu4_nlcd2011_ha_21	hu4_nlcd2011_pct_21	hu4_nlcd2011_ha_22	hu4_nlcd2011_pct_22	hu4_nlcd2011_ha_23	hu4_nlcd2011_pct_23	hu4_nlcd2011_ha_24	hu4_nlcd2011_pct_24	hu4_nlcd2011_ha_31	hu4_nlcd2011_pct_31	hu4_nlcd2011_ha_41	hu4_nlcd2011_pct_41	hu4_nlcd2011_ha_42	hu4_nlcd2011_pct_42	hu4_nlcd2011_ha_43	hu4_nlcd2011_pct_43	hu4_nlcd2011_ha_52	hu4_nlcd2011_pct_52	hu4_nlcd2011_ha_71	hu4_nlcd2011_pct_71	hu4_nlcd2011_ha_81	hu4_nlcd2011_pct_81	hu4_nlcd2011_ha_82	hu4_nlcd2011_pct_82	hu4_nlcd2011_ha_90	hu4_nlcd2011_pct_90	hu4_nlcd2011_ha_95	hu4_nlcd2011_pct_95	hu4_roaddensity_sum_lengthm	hu4_roaddensity_density_mperha	hu4_slope_min	hu4_slope_max	hu4_slope_mean	hu4_slope_std	hu4_tri_min	hu4_tri_max	hu4_tri_mean	hu4_tri_std
HU4_38	0	100	14.9025	29.7375	428	0.0003	0.0050	0.0000	0.0000	82277.3700	0.9640	128799.8100	1.5090	23022.4500	0.2697	60004.6200	0.7030	754.5600	0.0088	8017.6500	0.0939	8645.0400	0.1013	1277776.3500	14.9704	44352.0900	0.5196	15388.2000	0.1803	747.6300	0.0088	0.0000	0.0000	31008.6900	0.3633	1779576.8400	20.8495	4846394.2500	56.7804	16763.4000	0.1964	48302.0100	0.5659	148668.0300	1.7418	14829.0300	0.1737	0.0000	0.0000	88090.4700	1.0321	520307.0100	6.0959	194947.5600	2.2840	51363.6300	0.6018	22067.6400	0.2585	4075.5600	0.0477	1647306.9000	19.2999	22383.9000	0.2623	613.5300	0.0072	14056.8300	0.1647	95697.2700	1.1212	545200.0200	6.3876	5276617.7400	61.8209	40947.2100	0.4797	11652.7500	0.1365	0.0000	0.0000	90394.5600	1.0591	525653.5500	6.1586	199367.2800	2.3358	55539.8100	0.6507	23186.6100	0.2717	5405.9400	0.0633	1642352.5800	19.2418	22377.1500	0.2622	696.1500	0.0082	14207.6700	0.1665	95828.5800	1.1227	544058.3700	6.3742	5262825.7800	61.6593	40853.8800	0.4786	12580.1100	0.1474	0.0000	0.0000	91186.4700	1.0683	510891.4800	5.9856	210384.5400	2.4649	70247.3400	0.8230	27794.8800	0.3256	6033.3300	0.0707	1637293.2300	19.1825	22207.3200	0.2602	691.1100	0.0081	14294.5200	0.1675	96592.0500	1.1317	539619.1200	6.3222	5253939.8100	61.5552	41537.7900	0.4867	12615.0300	0.1478	240977273.0370	28.2329	0.0000	79.4917	2.1516	3.4829	0.0000	120.5256	0.3121	0.5101
HU4_39	0	100	18.7587	30.5884	77	0.0000	0.0075	140.8500	0.0138	72825.1200	7.1284	95368.8600	9.3350	57246.3000	5.6035	55980.4500	5.4796	0.0000	0.0000	1095.0300	0.1072	2637.0000	0.2581	194949.5400	19.0823	8845.8300	0.8659	1293.4800	0.1266	0.0000	0.0000	0.0000	0.0000	189.2700	0.0185	110552.9400	10.8213	328681.4400	32.1724	0.0000	0.0000	26452.3500	2.5892	55385.8200	5.4214	9979.8300	0.9769	265.9500	0.0260	67115.9700	6.5695	121196.4300	11.8631	126869.5800	12.4184	99714.9600	9.7604	39047.8500	3.8221	3252.4200	0.3184	147351.0600	14.4232	4270.1400	0.4180	4685.8500	0.4587	1757.2500	0.1720	11821.5900	1.1571	96490.6200	9.4448	205494.7500	20.1145	79624.9800	7.7940	12664.7100	1.2397	265.9500	0.0260	67134.0600	6.5713	122266.7100	11.9679	128163.5100	12.5451	101189.4300	9.9048	39580.0200	3.8742	4290.6600	0.4200	145381.5900	14.2304	4252.8600	0.4163	4662.9900	0.4564	1719.0900	0.1683	11360.7000	1.1120	95828.4900	9.3800	203780.7000	19.9467	79251.5700	7.7574	12495.7800	1.2231	265.9500	0.0260	67888.6200	6.6452	119616.5700	11.7085	125145.5400	12.2497	105785.6400	10.3547	42034.2300	4.1145	5154.4800	0.5045	143614.9800	14.0575	4276.2600	0.4186	4688.7300	0.4589	2136.6000	0.2091	11483.1900	1.1240	95691.1500	9.3666	202754.7900	19.8463	78456.2400	7.6796	12631.1400	1.2364	45928989.8379	44.9568	0.0000	63.1711	1.4619	2.2622	0.0000	15.6902	0.2189	0.3224
HU4_4	0	100	63.9069	34.1926	106	0.0001	0.0069	0.0000	0.0000	100065.1500	6.5553	9331.7400	0.6113	1298.0700	0.0850	7994.5200	0.5237	760.5900	0.0498	221.2200	0.0145	43846.5600	2.8724	437822.3700	28.6818	345105.0000	22.6079	415954.4400	27.2493	5666.5800	0.3712	480.4200	0.0315	0.0000	0.0000	29738.6100	1.9482	68706.9900	4.5010	0.0000	0.0000	4181.8500	0.2740	40200.6600	2.6336	15105.2400	0.9895	9.6300	0.0006	93808.4400	6.1454	31785.0300	2.0822	15502.0500	1.0155	4750.2900	0.3112	1385.4600	0.0908	7331.5800	0.4803	342787.0500	22.4560	301916.0700	19.7786	406970.0100	26.6607	132716.7000	8.6943	13875.7500	0.9090	37918.6200	2.4841	22242.2400	1.4571	98331.6600	6.4417	15149.4300	0.9924	9.6300	0.0006	93789.8100	6.1442	31938.7500	2.0923	15641.1000	1.0247	4843.6200	0.3173	1424.5200	0.0933	7853.4000	0.5145	336405.9600	22.0380	300214.7100	19.6671	403949.3400	26.4628	132560.0100	8.6840	24152.1300	1.5822	37983.4200	2.4883	22415.1300	1.4684	97899.8400	6.4134	15398.6400	1.0088	9.6300	0.0006	94614.1200	6.1982	32064.3000	2.1005	15779.7000	1.0337	5334.9300	0.3495	1530.0000	0.1002	7823.1600	0.5125	326754.3600	21.4057	293739.0300	19.2429	386827.8300	25.3412	138183.1200	9.0524	14014.8000	0.9181	36757.4400	2.4080	22095.1800	1.4475	135707.5800	8.8902	15244.8300	0.9987	20026686.5655	13.1195	0.0000	81.5308	5.1238	5.1788	0.0000	51.8250	0.7061	0.7363
HU4_40	0	100	24.9791	34.6639	135	0.0002	0.0057	0.0000	0.0000	32097.4200	1.3563	43457.3100	1.8364	11705.0400	0.4946	20533.5900	0.8677	32.9400	0.0014	872.5500	0.0369	1168.0200	0.0494	462963.2400	19.5636	62188.1100	2.6279	42183.6300	1.7826	0.0000	0.0000	0.0000	0.0000	16721.5500	0.7066	258101.6400	10.9067	1138696.8300	48.1182	0.0000	0.0000	5965.0200	0.2521	254157.4800	10.7400	15611.4000	0.6597	0.0000	0.0000	26606.6100	1.1243	127958.8500	5.4072	102638.8800	4.3372	23933.7900	1.0114	8624.4300	0.3644	7682.8500	0.3247	445040.7300	18.8062	63149.9400	2.6685	22830.0300	0.9647	17385.3900	0.7347	72603.9900	3.0680	294327.5400	12.4375	828939.2400	35.0287	297725.7600	12.5811	27007.7400	1.1413	0.0000	0.0000	27206.3700	1.1497	128573.0100	5.4331	103357.9800	4.3676	24494.4900	1.0351	8832.8700	0.3733	7007.4900	0.2961	444395.9700	18.7790	62462.0700	2.6395	22756.9500	0.9616	17449.5600	0.7374	72907.0200	3.0809	294070.5000	12.4266	828329.4000	35.0029	297737.7300	12.5816	26874.3600	1.1356	0.0000	0.0000	27681.3900	1.1697	128335.3200	5.4231	102037.3200	4.3118	27176.4000	1.1484	10158.4800	0.4293	5869.0800	0.2480	437964.5700	18.5072	60114.5100	2.5403	22350.9600	0.9445	27748.8000	1.1726	67533.7500	2.8538	293493.6000	12.4022	831151.9800	35.1222	296336.7000	12.5224	28502.9100	1.2045	53419025.8582	22.5735	0.0000	51.1981	1.2204	1.9042	0.0000	9.8656	0.1721	0.2654
HU4_41	0	100	9.1779	24.9098	92	0.0042	0.0030	0.0000	0.0000	28966.0500	0.9421	57535.7400	1.8713	14581.7100	0.4742	28200.4200	0.9172	10.1700	0.0003	2713.0500	0.0882	936.5400	0.0305	287427.3300	9.3481	3706.0200	0.1205	626.4000	0.0204	0.0000	0.0000	0.0000	0.0000	196.8300	0.0064	440748.0900	14.3346	2150206.2000	69.9317	0.0000	0.0000	9289.9800	0.3021	39221.6400	1.2756	10354.3200	0.3368	0.0000	0.0000	27795.3300	0.9040	209263.3200	6.8059	112839.6600	3.6699	31408.0200	1.0215	14942.8800	0.4860	5739.6600	0.1867	250574.1300	8.1495	2815.9200	0.0916	1488.3300	0.0484	3125.4300	0.1016	29428.2900	0.9571	179057.5200	5.8235	2119359.1500	68.9285	63262.8000	2.0575	23620.0500	0.7682	0.0000	0.0000	27905.7600	0.9076	210638.3400	6.8506	114900.2100	3.7369	33460.0200	1.0882	15596.1900	0.5072	6146.7300	0.1999	249828.0300	8.1252	2804.4000	0.0912	1531.1700	0.0498	3055.5900	0.0994	29290.4100	0.9526	178838.1900	5.8164	2113740.5400	68.7458	63308.7000	2.0590	23676.2100	0.7700	0.0000	0.0000	28535.7600	0.9281	198958.2300	6.4708	117734.9400	3.8291	41700.0600	1.3562	18466.4700	0.6006	8858.4300	0.2881	248140.4400	8.0703	2691.9000	0.0875	1535.4900	0.0499	3050.3700	0.0992	29483.1900	0.9589	179383.5900	5.8341	2108950.1100	68.5900	62791.5600	2.0422	24439.9500	0.7949	99390145.3480	32.3249	0.0000	74.0453	1.1172	1.7636	0.0000	27.0774	0.1676	0.2591
HU4_42	0	100	42.5035	41.6936	48	0.0001	0.0063	17.1000	0.0023	7444.4400	0.9805	42514.5600	5.5993	10144.6200	1.3361	13213.6200	1.7403	3.4200	0.0005	1302.1200	0.1715	116.0100	0.0153	186106.0500	24.5109	7653.4200	1.0080	137704.6800	18.1362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	262979.3700	34.6354	69122.8800	9.1037	0.0000	0.0000	12445.2900	1.6391	6859.2600	0.9034	1653.0300	0.2177	34.6500	0.0046	7262.7300	0.9565	52128.4500	6.8655	43573.3200	5.7388	17145.4500	2.2581	8130.7800	1.0709	1777.7700	0.2341	259228.7100	34.1414	21861.3600	2.8792	26060.1300	3.4322	17403.5700	2.2921	7768.7100	1.0232	133853.4900	17.6290	127084.9500	16.7376	32922.0900	4.3360	3043.7100	0.4009	34.6500	0.0046	7265.5200	0.9569	53186.2200	7.0048	44488.8900	5.8594	17723.8800	2.3343	8335.1700	1.0978	1835.4600	0.2417	257500.2600	33.9137	21805.0200	2.8718	25944.9300	3.4170	17344.7100	2.2844	7750.5300	1.0208	133282.0800	17.5537	126784.0800	16.6979	32900.0400	4.3331	3098.4300	0.4081	34.6500	0.0046	7426.6200	0.9781	54406.7100	7.1656	44615.9700	5.8761	19615.0500	2.5834	8837.5500	1.1639	2362.1400	0.3111	244063.1700	32.1440	22565.7900	2.9720	20692.1700	2.7252	14545.4400	1.9157	7547.4000	0.9940	128718.3600	16.9527	124561.1700	16.4052	52919.9100	6.9697	6367.7700	0.8387	23756007.8169	31.2877	0.0000	71.7234	3.2116	4.2718	0.0000	34.7166	0.4508	0.6167
HU4_43	0	99	34.3938	39.2348	131	0.0002	0.0166	0.0000	0.0000	10078.0200	1.2803	79376.4000	10.0836	18437.5800	2.3422	31059.0900	3.9456	0.0000	0.0000	801.9000	0.1019	1124.7300	0.1429	285594.7500	36.2806	9055.7100	1.1504	3845.7900	0.4886	0.0000	0.0000	0.0000	0.0000	277.2900	0.0352	156197.4300	19.8426	122207.7600	15.5247	0.0000	0.0000	9634.5900	1.2239	49472.4600	6.2848	10019.0700	1.2728	0.0000	0.0000	10164.6900	1.2913	110848.6800	14.0817	101492.1000	12.8931	30320.1900	3.8517	10252.9800	1.3025	453.6000	0.0576	254623.9500	32.3462	4404.8700	0.5596	245.9700	0.0312	5099.4000	0.6478	22551.8400	2.8649	68417.0100	8.6914	134108.1000	17.0365	33757.2000	4.2884	441.9900	0.0561	0.0000	0.0000	10036.3500	1.2750	114456.6900	14.5400	104569.2000	13.2840	31871.3400	4.0488	10624.5000	1.3497	924.4800	0.1174	249574.3200	31.7048	4311.3600	0.5477	244.0800	0.0310	5320.3500	0.6759	21974.8500	2.7916	67193.3700	8.5359	132074.5500	16.7781	33364.2600	4.2384	642.8700	0.0817	0.0000	0.0000	9991.8000	1.2693	112511.3400	14.2929	103383.1800	13.1333	35034.6600	4.4506	11585.2500	1.4717	891.8100	0.1133	245234.6100	31.1535	4454.4600	0.5659	238.7700	0.0303	6574.5000	0.8352	23278.6800	2.9572	68124.9600	8.6543	131825.5200	16.7465	32745.0600	4.1598	1307.9700	0.1662	35621131.7980	45.2514	0.0000	82.2148	2.4783	3.5689	0.0000	109.7210	0.3662	0.5241
HU4_44	0	99	38.5799	41.4542	211	0.0001	0.0101	0.0000	0.0000	30279.5100	1.4523	54591.5700	2.6184	6053.9400	0.2904	16063.2900	0.7704	0.0000	0.0000	4154.5800	0.1993	1967.0400	0.0943	838673.6400	40.2253	40035.7800	1.9202	15135.4800	0.7259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	671936.4900	32.2281	380550.5100	18.2523	0.0000	0.0000	6472.0800	0.3104	12139.7400	0.5823	6888.9600	0.3304	0.0000	0.0000	25744.1400	1.2348	162024.5700	7.7712	58331.5200	2.7978	18221.4000	0.8740	8214.1200	0.3940	1656.9000	0.0795	908698.2300	43.5838	21000.6000	1.0073	287.2800	0.0138	3723.5700	0.1786	33247.3500	1.5946	368519.7600	17.6753	464516.5500	22.2796	10070.1900	0.4830	686.4300	0.0329	0.0000	0.0000	25636.5900	1.2296	163437.3900	7.8389	59665.3200	2.8617	18818.4600	0.9026	8409.1500	0.4033	5846.5800	0.2804	903029.3100	43.3119	20832.7500	0.9992	277.8300	0.0133	4116.8700	0.1975	33416.4600	1.6028	367764.7500	17.6391	463049.4600	22.2092	9930.8700	0.4763	710.8200	0.0341	0.0000	0.0000	25651.4400	1.2303	163159.0200	7.8256	60284.1600	2.8914	21791.0700	1.0452	9159.8400	0.4393	6224.4900	0.2985	898615.4400	43.1002	20752.2000	0.9953	288.5400	0.0138	4164.2100	0.1997	35390.4300	1.6974	367205.9400	17.6123	461442.6900	22.1321	9928.1700	0.4762	884.9700	0.0424	74929327.1190	35.9383	0.0000	63.8484	6.7964	5.9238	0.0000	16.6249	0.9639	0.8400
HU4_45	0	100	23.6287	37.6418	81	0.0004	0.0048	0.0000	0.0000	12881.3400	0.7637	41175.5400	2.4412	9295.0200	0.5511	22714.9200	1.3467	0.0000	0.0000	1665.0900	0.0987	745.4700	0.0442	436869.6300	25.9012	9871.4700	0.5853	2845.7100	0.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	306852.0300	18.1927	822173.7600	48.7452	0.0000	0.0000	14104.6200	0.8362	3615.3000	0.2143	1864.8000	0.1106	0.0000	0.0000	14147.1900	0.8388	103710.0600	6.1488	65335.3200	3.8736	28072.5300	1.6644	11928.2400	0.7072	1918.1700	0.1137	422300.6100	25.0375	11619.6300	0.6889	3367.1700	0.1996	12385.2600	0.7343	23775.7500	1.4096	154669.3200	9.1701	830766.9600	49.2547	1565.5500	0.0928	1112.9400	0.0660	0.0000	0.0000	14241.3300	0.8443	106863.3000	6.3357	67550.8500	4.0050	29473.1100	1.7474	12455.2800	0.7385	1821.0600	0.1080	419642.8200	24.8799	11798.7300	0.6995	3292.2900	0.1952	12916.5300	0.7658	23379.7500	1.3861	153040.6800	9.0735	827494.3800	49.0607	1541.6100	0.0914	1162.9800	0.0690	0.0000	0.0000	14411.2500	0.8544	104590.5300	6.2010	70044.4800	4.1528	35151.0300	2.0840	14751.9900	0.8746	2119.4100	0.1257	413978.1300	24.5440	10813.5000	0.6411	3251.3400	0.1928	13462.2000	0.7982	27481.1400	1.6293	152669.6100	9.0515	821153.8800	48.6848	1532.7000	0.0909	1263.5100	0.0749	49927912.1581	29.6014	0.0000	66.2462	3.9595	5.8675	0.0000	17.7176	0.5711	0.8384
HU4_46	0	100	14.4953	29.8029	77	0.0002	0.0055	0.0000	0.0000	11078.0100	0.7970	48884.7600	3.5168	9154.7100	0.6586	19296.9900	1.3882	0.0000	0.0000	605.0700	0.0435	396.9900	0.0286	200154.9600	14.3993	3903.4800	0.2808	355.6800	0.0256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	238350.1500	17.1471	839263.0500	60.3772	0.0000	0.0000	13183.6500	0.9484	4395.5100	0.3162	1010.4300	0.0727	0.0000	0.0000	13529.1600	0.9733	118583.1000	8.5310	60710.4000	4.3676	19838.9700	1.4272	7403.2200	0.5326	364.4100	0.0262	223259.6700	16.0615	3577.5000	0.2574	2422.0800	0.1742	917.4600	0.0660	18556.2000	1.3349	142409.2500	10.2450	775232.9100	55.7708	606.0600	0.0436	2623.0500	0.1887	0.0000	0.0000	13580.1900	0.9770	119751.5700	8.6150	62260.8300	4.4791	20938.2300	1.5063	7751.6100	0.5577	543.6000	0.0391	222471.7200	16.0048	3565.6200	0.2565	2433.9600	0.1751	914.6700	0.0658	18498.6000	1.3308	141802.0200	10.2013	772295.4900	55.5595	603.5400	0.0434	2621.7900	0.1886	0.0000	0.0000	13961.1600	1.0044	116169.5700	8.3573	63760.7700	4.5870	23067.2700	1.6595	8427.6000	0.6063	1078.2900	0.0776	222192.3600	15.9847	3469.0500	0.2496	2425.8600	0.1745	992.5200	0.0714	18079.3800	1.3006	138887.7300	9.9917	774296.0100	55.7034	652.5000	0.0469	2573.3700	0.1851	44404441.8638	31.9450	0.0000	58.8027	2.4587	3.3345	0.0000	13.2620	0.3513	0.4688
HU4_47	0	100	53.9372	40.9571	346	0.0001	0.0121	0.0000	0.0000	51477.4800	1.7933	92327.6700	3.2164	6648.4800	0.2316	32681.2500	1.1385	0.0000	0.0000	11144.7900	0.3882	5574.6000	0.1942	1464209.0100	51.0080	94267.2600	3.2839	146374.7400	5.0992	0.0000	0.0000	0.0000	0.0000	18.6300	0.0006	737479.8900	25.6913	183550.8600	6.3943	0.0000	0.0000	6389.6400	0.2226	30200.2200	1.0521	8202.0600	0.2857	0.0000	0.0000	51720.2100	1.8018	244085.7600	8.5031	94832.2800	3.3036	29739.4200	1.0360	13732.3800	0.4784	2892.8700	0.1008	1670076.1800	58.1797	26810.5500	0.9340	3010.3200	0.1049	7741.3500	0.2697	44720.6400	1.5579	390761.6400	13.6128	270362.9700	9.4185	19227.4200	0.6698	832.5900	0.0290	0.0000	0.0000	51130.1700	1.7812	247854.3300	8.6344	97965.2700	3.4128	31308.9300	1.0907	14159.3400	0.4933	6824.8800	0.2378	1660963.1400	57.8623	26762.0400	0.9323	3002.8500	0.1046	8073.2700	0.2812	44352.0900	1.5451	389402.9100	13.5655	268485.6600	9.3531	19179.4500	0.6681	1082.2500	0.0377	0.0000	0.0000	51101.9100	1.7802	241257.3300	8.4046	96987.3300	3.3787	36858.5100	1.2840	15561.7200	0.5421	8629.2000	0.3006	1650954.6000	57.5136	26582.1300	0.9260	2918.9700	0.1017	10584.4500	0.3687	49748.3100	1.7331	390602.8800	13.6073	268112.7900	9.3401	18960.6600	0.6605	1685.7900	0.0587	104778391.4730	36.5012	0.0000	75.9327	9.7106	7.9201	0.0000	42.1830	1.3915	1.1457
HU4_48	0	100	41.0234	41.2180	128	0.0001	0.0064	0.0000	0.0000	32263.1100	1.6104	63141.9300	3.1518	10123.5600	0.5053	25870.5000	1.2913	4.5000	0.0002	3111.4800	0.1553	3025.9800	0.1510	920347.3800	45.9397	51399.3600	2.5656	47784.4200	2.3852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	459319.7700	22.9272	366992.0100	18.3186	0.0000	0.0000	12730.7700	0.6355	5627.8800	0.2809	1640.1600	0.0819	0.0000	0.0000	31677.3000	1.5812	140723.0100	7.0243	70532.2800	3.5207	27759.9600	1.3857	9363.1500	0.4674	3298.7700	0.1647	946325.9700	47.2364	37759.9500	1.8848	11429.8200	0.5705	15346.0800	0.7660	51022.1700	2.5468	309208.4100	15.4343	346565.6100	17.2990	1296.6300	0.0647	1073.7000	0.0536	0.0000	0.0000	31918.7700	1.5932	141817.8600	7.0789	72428.0400	3.6153	29053.4400	1.4502	10066.3200	0.5025	3352.2300	0.1673	943293.6000	47.0850	37499.3100	1.8718	11378.3400	0.5680	16112.4300	0.8043	50864.4900	2.5389	309078.0900	15.4278	344155.6800	17.1787	1290.6000	0.0644	1073.6100	0.0536	0.0000	0.0000	31901.3100	1.5924	137629.9800	6.8699	76279.5900	3.8075	32323.5900	1.6135	11832.2100	0.5906	4014.5400	0.2004	937791.2700	46.8104	36571.0500	1.8255	11329.7400	0.5655	16099.6500	0.8036	54725.4000	2.7316	307166.4900	15.3324	343375.1100	17.1398	1332.0000	0.0665	1010.8800	0.0505	58840966.8837	29.3709	0.0000	86.8969	8.0401	7.7129	0.0000	192.7550	1.1492	1.1065
HU4_49	0	100	28.8097	35.7790	126	0.0002	0.0056	0.0000	0.0000	69192.9000	3.0571	43069.3200	1.9029	11512.1700	0.5086	17539.1100	0.7749	126.7200	0.0056	6353.1000	0.2807	3367.8900	0.1488	693635.6700	30.6465	58538.0700	2.5864	59284.7100	2.6193	0.0000	0.0000	0.0900	0.0003	5436.0000	0.2402	616553.4600	27.2408	591046.2000	26.1139	3872.9700	0.1711	11565.9000	0.5110	65007.5400	2.8722	7240.7700	0.3199	0.0000	0.0000	67759.8300	2.9938	124414.0200	5.4969	42976.5300	1.8988	16950.8700	0.7489	8079.0300	0.3570	2915.3700	0.1288	890288.9100	39.3351	41519.9700	1.8345	2679.2100	0.1184	1524.1500	0.0673	37011.1500	1.6352	385067.0700	17.0132	604772.3700	26.7203	28281.1500	1.2495	9102.9600	0.4022	0.0000	0.0000	68240.1600	3.0150	126798.9300	5.6023	44605.3500	1.9708	17836.7400	0.7881	8344.1700	0.3687	3281.3100	0.1450	887329.9800	39.2044	41313.3300	1.8253	2674.9800	0.1182	1669.2300	0.0738	37896.3900	1.6744	383808.6900	16.9576	602120.0700	26.6031	28167.1200	1.2445	9256.1400	0.4090	0.0000	0.0000	68533.9200	3.0280	125094.0600	5.5270	46436.7600	2.0517	20891.8800	0.9231	9668.4300	0.4272	3977.1000	0.1757	884080.9800	39.0609	40648.6800	1.7960	2668.3200	0.1179	1845.8100	0.0816	39215.1600	1.7326	381638.2500	16.8617	601149.5100	26.5603	28282.9500	1.2496	9210.7800	0.4070	54171955.0784	23.9346	0.0000	68.8290	4.5289	5.0251	0.0000	21.0598	0.6345	0.7122
HU4_5	0	100	63.8564	41.8647	353	0.0000	0.0084	1618.6500	0.0386	261479.1600	6.2330	28470.6000	0.6787	10797.3900	0.2574	26876.8800	0.6407	2059.7400	0.0491	2813.0400	0.0671	13724.4600	0.3272	1861734.9600	44.3791	397434.3300	9.4738	618664.5900	14.7474	1510.9200	0.0360	206.1900	0.0049	0.0000	0.0000	420788.2500	10.0305	309182.4000	7.3701	20.7000	0.0005	6175.1700	0.1472	199607.7600	4.7581	31906.8900	0.7606	387.8100	0.0092	270332.6400	6.4441	98651.0700	2.3516	43077.6000	1.0269	15078.6000	0.3594	4052.3400	0.0966	4376.8800	0.1043	1604391.1200	38.2447	585031.5900	13.9457	384645.6900	9.1690	120797.3700	2.8795	47168.2800	1.1244	424107.0900	10.1096	163447.6500	3.8962	396457.6500	9.4506	33068.7000	0.7883	387.8100	0.0092	268353.7200	6.3969	99119.0700	2.3628	43593.1200	1.0392	15338.6100	0.3656	4143.0600	0.0988	5420.7000	0.1292	1603507.9500	38.2236	584522.9100	13.9336	383643.8100	9.1451	121296.2400	2.8914	48310.4700	1.1516	423937.4400	10.1056	162875.9700	3.8826	397230.1200	9.4690	33391.0800	0.7960	387.8100	0.0092	269784.1800	6.4310	98405.7300	2.3457	44732.2500	1.0663	19281.2400	0.4596	5107.1400	0.1217	5780.6100	0.1378	1634571.7200	38.9641	612671.9400	14.6046	397708.6500	9.4804	131740.6500	3.1404	47595.6900	1.1346	415662.0300	9.9083	163385.0100	3.8947	308490.4800	7.3536	39766.9500	0.9479	56747808.9492	13.5272	0.0000	78.4374	5.8420	6.4232	0.0000	36.6524	0.8152	0.9256
