edu_zoneid	edu_baseflowindex_min	edu_baseflowindex_max	edu_baseflowindex_mean	edu_baseflowindex_std	edu_dep_no3_1985_min	edu_dep_no3_1985_max	edu_dep_no3_1985_mean	edu_dep_no3_1985_std	edu_dep_no3_1990_min	edu_dep_no3_1990_max	edu_dep_no3_1990_mean	edu_dep_no3_1990_std	edu_dep_no3_1995_min	edu_dep_no3_1995_max	edu_dep_no3_1995_mean	edu_dep_no3_1995_std	edu_dep_no3_2000_min	edu_dep_no3_2000_max	edu_dep_no3_2000_mean	edu_dep_no3_2000_std	edu_dep_no3_2005_min	edu_dep_no3_2005_max	edu_dep_no3_2005_mean	edu_dep_no3_2005_std	edu_dep_no3_2010_min	edu_dep_no3_2010_max	edu_dep_no3_2010_mean	edu_dep_no3_2010_std	edu_dep_so4_1985_min	edu_dep_so4_1985_max	edu_dep_so4_1985_mean	edu_dep_so4_1985_std	edu_dep_so4_1990_min	edu_dep_so4_1990_max	edu_dep_so4_1990_mean	edu_dep_so4_1990_std	edu_dep_so4_1995_min	edu_dep_so4_1995_max	edu_dep_so4_1995_mean	edu_dep_so4_1995_std	edu_dep_so4_2000_min	edu_dep_so4_2000_max	edu_dep_so4_2000_mean	edu_dep_so4_2000_std	edu_dep_so4_2005_min	edu_dep_so4_2005_max	edu_dep_so4_2005_mean	edu_dep_so4_2005_std	edu_dep_so4_2010_min	edu_dep_so4_2010_max	edu_dep_so4_2010_mean	edu_dep_so4_2010_std	edu_dep_totaln_1985_min	edu_dep_totaln_1985_max	edu_dep_totaln_1985_mean	edu_dep_totaln_1985_std	edu_dep_totaln_1990_min	edu_dep_totaln_1990_max	edu_dep_totaln_1990_mean	edu_dep_totaln_1990_std	edu_dep_totaln_1995_min	edu_dep_totaln_1995_max	edu_dep_totaln_1995_mean	edu_dep_totaln_1995_std	edu_dep_totaln_2000_min	edu_dep_totaln_2000_max	edu_dep_totaln_2000_mean	edu_dep_totaln_2000_std	edu_dep_totaln_2005_min	edu_dep_totaln_2005_max	edu_dep_totaln_2005_mean	edu_dep_totaln_2005_std	edu_dep_totaln_2010_min	edu_dep_totaln_2010_max	edu_dep_totaln_2010_mean	edu_dep_totaln_2010_std	edu_groundwaterrecharge_min	edu_groundwaterrecharge_max	edu_groundwaterrecharge_mean	edu_groundwaterrecharge_std	edu_prism_ppt_30yr_normal_800mm2_annual_min	edu_prism_ppt_30yr_normal_800mm2_annual_max	edu_prism_ppt_30yr_normal_800mm2_annual_mean	edu_prism_ppt_30yr_normal_800mm2_annual_std	edu_prism_tmax_30yr_normal_800mm2_annual_min	edu_prism_tmax_30yr_normal_800mm2_annual_max	edu_prism_tmax_30yr_normal_800mm2_annual_mean	edu_prism_tmax_30yr_normal_800mm2_annual_std	edu_prism_tmean_30yr_normal_800mm2_annual_min	edu_prism_tmean_30yr_normal_800mm2_annual_max	edu_prism_tmean_30yr_normal_800mm2_annual_mean	edu_prism_tmean_30yr_normal_800mm2_annual_std	edu_prism_tmin_30yr_normal_800mm2_annual_min	edu_prism_tmin_30yr_normal_800mm2_annual_max	edu_prism_tmin_30yr_normal_800mm2_annual_mean	edu_prism_tmin_30yr_normal_800mm2_annual_std	edu_runoff_min	edu_runoff_max	edu_runoff_mean	edu_runoff_std	edu_surficialgeology_alluv_ha	edu_surficialgeology_alluv_pct	edu_surficialgeology_beach_ha	edu_surficialgeology_beach_pct	edu_surficialgeology_colluv_ha	edu_surficialgeology_colluv_pct	edu_surficialgeology_dec_resid_ha	edu_surficialgeology_dec_resid_pct	edu_surficialgeology_eolian_ha	edu_surficialgeology_eolian_pct	edu_surficialgeology_gf_out_ha	edu_surficialgeology_gf_out_pct	edu_surficialgeology_grus_ha	edu_surficialgeology_grus_pct	edu_surficialgeology_ice_ha	edu_surficialgeology_ice_pct	edu_surficialgeology_lac_ha	edu_surficialgeology_lac_pct	edu_surficialgeology_lac_clay_ha	edu_surficialgeology_lac_clay_pct	edu_surficialgeology_marine_ha	edu_surficialgeology_marine_pct	edu_surficialgeology_open_water_ha	edu_surficialgeology_open_water_pct	edu_surficialgeology_other_ha	edu_surficialgeology_other_pct	edu_surficialgeology_peat_mrsh_ha	edu_surficialgeology_peat_mrsh_pct	edu_surficialgeology_saprol_ha	edu_surficialgeology_saprol_pct	edu_surficialgeology_solif_ha	edu_surficialgeology_solif_pct	edu_surficialgeology_solut_ha	edu_surficialgeology_solut_pct	edu_surficialgeology_till_clay_ha	edu_surficialgeology_till_clay_pct	edu_surficialgeology_till_loam_ha	edu_surficialgeology_till_loam_pct	edu_surficialgeology_till_oth_ha	edu_surficialgeology_till_oth_pct	edu_surficialgeology_till_sand_ha	edu_surficialgeology_till_sand_pct
65	EDU_68	38	77	57.5044	5.7366	8.0199	12.7761	10.3555	0.9934	7.8842	11.5952	9.6968	0.7762	7.1155	12.0675	9.6654	0.9076	8.1548	13.3756	9.7448	0.8022	7.3575	11.9748	9.5344	1.1538	6.1051	8.2894	7.5331	0.3671	10.0615	16.5263	13.1765	1.284	7.3151	12.3556	9.8175	1.0115	5.6064	10.4961	8.401	0.9185	6.3299	9.9236	7.5098	0.5258	6.5908	11.2704	8.7432	1.1517	4.2348	6.0981	5.3727	0.3109	3.7824	6.0011	4.9293	0.4752	4.4143	6.4934	5.4375	0.4417	3.5285	6.077	4.9631	0.474	4.2871	7.091	5.1184	0.4353	4.1855	7.0472	5.4874	0.722	3.8191	5.3243	4.781	0.2847	79	252	142.3866	43.5807	721.7283	889.4468	792.9928	25.1829	10.1561	13.4388	11.6681	0.6082	4.2305	8.0663	5.6925	0.7726	-2.0686	2.6994	-0.288	0.9831	5.3533	14.224	9.7548	2.2928	13698.5864	0.6851	0	0	0	0	0	0	0	0	498977.6445	24.9566	0	0	214410.5285	10.7238	1659.9858	0.083	19872.0254	0.9939	0	0	2875.6424	0.1438	0	0	105575.2547	5.2804	0	0	0	0	0	0	16739.3493	0.8372	1125575.1015	56.2961	0	0	0	0
66	EDU_69	43	58	48.9568	2.4392	6.5386	9.8375	7.6588	0.6203	6.0085	10.6201	7.633	1.0565	5.9503	9.358	7.2636	0.7668	7.6335	10.0121	8.7086	0.3662	6.3981	9.7747	7.7982	0.7125	4.234	7.1593	5.3659	0.5823	8.0935	12.5408	9.6307	0.8447	5.9249	10.5029	7.3295	1.0629	4.7843	7.9236	5.9078	0.7291	5.8161	8.5632	7.1118	0.4567	5.3782	8.7449	6.7676	0.7311	3.2662	5.2474	4.0466	0.3975	3.032	4.6023	3.5347	0.2992	3.0285	5.7449	3.9615	0.6279	2.7828	4.6145	3.4965	0.4147	3.8103	4.7562	4.3581	0.1809	3.5154	5.5261	4.302	0.4364	2.2333	4.3944	3.1325	0.4448	91	187	123.9871	21.7899	690.8589	821.5618	735.4376	24.871	8.8202	10.9266	9.8961	0.4109	2.8679	5.0258	3.7861	0.5125	-3.6984	0.4952	-2.3288	0.7441	8.1696	14.3872	10.1867	1.5681	0	0	0	0	0	0	0	0	0	0	166401.0683	17.2887	0	0	0	0	52678.412	5.4732	30356.215	3.1539	0	0	0	0	0	0	146403.3331	15.211	0	0	0	0	0	0	269206.8561	27.97	214612.0329	22.2977	0	0	82825.8652	8.6054
67	EDU_7	51	74	58.2363	3.1192	9.5538	17.2048	13.4055	1.7903	8.8979	14.97	12.2992	1.697	10.3853	13.9576	12.7192	0.8951	10.1782	16.1139	13.7539	1.629	7.017	11.7723	9.9419	1.0536	5.7397	8.0252	7.1658	0.4276	19.4469	28.681	23.9759	1.949	14.7608	22.555	19.2745	2.0086	12.6539	16.4393	14.9322	0.7684	13.0596	19.8298	16.9997	1.7249	9.8772	16.279	13.7759	1.3817	6.1261	8.2863	7.4871	0.428	3.2747	5.7131	4.4961	0.5612	2.9317	5.0504	4.1095	0.6019	3.4974	4.8353	4.3497	0.3446	3.2974	5.3301	4.5449	0.5826	2.5519	4.2882	3.6278	0.3859	2.4031	3.337	2.9836	0.178	289	430	339.0748	23.5871	1022.5266	1323.8561	1229.0214	65.755	13.2981	15.787	14.7406	0.5062	9.6523	11.1093	10.2669	0.2264	4.3278	7.3181	5.7882	0.6551	19.3483	28.9482	23.0523	2.5915	0	0	4331.0627	1.429	0	0	0	0	3127.0154	1.0317	123121.9178	40.6229	0	0	114500.0588	37.7782	0	0	0	0	0	0	835.6236	0.2757	3540.8298	1.1683	706.6037	0.2331	0	0	0	0	0	0	196.8244	0.0649	0	0	0	0	52725.1383	17.3962
68	EDU_70	38	63	47.4447	6.4727	13.5226	17.0322	15.8651	0.7181	16.3968	21.8827	18.6656	1.2049	13.4659	19.0664	16.8888	1.299	11.9765	15.953	14.0467	1.1001	11.5881	14.1783	13.0065	0.5499	8.3318	10.392	9.6183	0.4967	24.0127	29.5982	27.5491	1.1089	28.445	37.2989	31.9923	1.9455	17.2518	23.9735	21.1602	1.4611	14.2807	18.9984	17.1065	1.1148	13.9374	19.6744	16.6649	1.3592	9.1897	12.8462	11.1959	0.8791	5.2155	6.7021	6.198	0.3008	7.0882	9.292	7.9643	0.482	5.7674	8.1473	7.2112	0.5288	5.0167	6.7081	5.949	0.4391	5.2377	6.8682	6.0502	0.3625	4.1976	5.2813	4.8909	0.2753	109	201	145.7117	21.8713	953.3638	1036.5596	998.8973	16.797	15.1038	16.8251	15.5533	0.3196	9.7771	11.1491	10.0609	0.2071	4.2614	5.4716	4.5635	0.1684	11.3678	12.4953	12.094	0.1882	3728.1137	0.7383	0	0	0	0	0	0	103520.0592	20.5012	80939.9184	16.0294	0	0	4500.0883	0.8912	9463.4752	1.8742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26934.4184	5.3341	275859.1006	54.6315	0	0	0	0
69	EDU_71	29	51	39.9784	2.9837	16.2222	32.0841	22.0825	2.6594	17.1416	28.5395	22.8986	1.7834	11.6266	23.0176	16.6841	1.5715	15.6645	24.573	19.5279	1.691	9.75	16.3089	12.0041	1.1355	7.1518	11.1051	8.2284	0.6353	25.6305	50.7398	35.4647	4.218	27.7201	46.0308	37.3775	2.7728	14.6552	27.7883	20.2704	1.6523	20.1164	31.0927	25.9778	1.9825	12.8283	19.4121	15.4406	0.7954	9.4531	14.5466	11.1138	0.7911	5.6249	11.4796	7.6668	1.0183	6.0499	10.2097	8.0982	0.6604	4.1743	8.1779	5.9106	0.5205	5.4725	8.9203	7.0463	0.635	3.7179	6.1225	4.6174	0.4045	3.1792	5.559	3.7652	0.4255	143	322	241.3254	32.7547	942.1598	1318.2592	1139.9069	55.0836	11.7864	17.0918	13.7932	1.047	6.2428	11.6503	8.104	0.9926	0.2199	6.2022	2.4099	1.0106	15.898	26.6005	23.7669	1.9529	56092.5352	2.2013	0	0	373517.387	14.6586	0	0	0	0	63000.3102	2.4724	0	0	98621.4143	3.8704	5210.8248	0.2045	34319.3375	1.3468	0	0	10873.7506	0.4267	0	0	0	0	0	0	1241943.2333	48.7396	0	0	0	0	664540.7267	26.0797	0	0	0	0
70	EDU_72	40	56	47.6793	1.8333	10.5129	35.5065	14.8455	2.6144	11.9132	30.4412	16.7026	2.4711	10.1427	30.9889	14.0665	2.539	9.3684	26.2901	14.4795	2.9378	8.1221	19.1927	10.6905	1.5118	4.3565	10.3358	6.3712	0.8571	14.9362	51.2974	20.953	3.7786	16.1135	41.5172	22.6443	3.3994	10.5155	32.1158	14.7224	2.4947	9.732	29.8038	15.4981	3.4395	10.371	25.4569	13.5616	1.9438	4.6468	10.9477	6.8136	0.9358	3.5286	11.9038	4.9431	0.8433	3.9748	10.2264	5.6935	0.8641	3.5675	10.8465	4.971	0.8816	3.15	9.1713	4.9776	1.0291	3.1386	7.4039	4.0913	0.5399	1.8779	4.2837	2.7705	0.3992	206	489	286.2075	58.9474	915.3254	2348.1384	1169.881	151.3892	2.9563	14.9025	11.185	1.3921	-0.6536	8.5525	5.2859	1.1417	-4.2603	2.3022	-0.6181	0.9874	17.2036	41.2823	23.7653	4.7877	0	0	0	0	0	0	0	0	0	0	1103.7466	0.0884	0	0	39613.0853	3.171	4589.6588	0.3674	25567.9534	2.0467	0	0	5801.2338	0.4644	0	0	0	0	0	0	0	0	0	0	0	0	20082.274	1.6076	0	0	1152464.1465	92.2545
71	EDU_73	35	56	44.6954	3.8444	14.4492	26.8946	19.2552	1.6032	15.1596	25.3368	19.6852	1.7076	11.6846	19.8423	14.6883	1.0578	17.51	24.3001	19.9549	1.2025	8.3258	16.0987	10.504	1.0126	6.7672	11.9865	8.5611	1.0393	21.1345	38.753	28.6596	2.5862	21.7913	36.2832	27.9235	2.3151	12.718	21.6115	15.8949	1.1937	20.3709	30.9534	23.7309	2.0439	11.7282	23.5152	14.1096	1.4266	7.1401	10.9117	8.5614	0.7043	4.9356	8.9056	6.4776	0.5195	5.3113	8.6084	6.7184	0.5216	4.2185	7.1914	5.1856	0.4006	5.9895	8.3202	6.85	0.448	3.2259	6.3117	3.9633	0.3822	2.8663	4.5662	3.5099	0.3397	203	516	293.641	57.5362	1027.29	1772.7804	1204.3525	78.9142	9.0684	16.6866	13.4296	1.1083	4.3301	10.587	7.5925	1.0721	-1.3464	4.5845	1.7504	1.1322	21.3755	41.4984	25.8025	3.3879	0	0	0	0	0	0	2473.0644	0.2296	0	0	0	0	0	0	8272.2774	0.768	0	0	0	0	0	0	2259.6685	0.2098	0	0	0	0	0	0	0	0	0	0	0	0	1064070.3403	98.7926	0	0	0	0
72	EDU_74	33	74	46.9251	4.7886	5.7714	9.4663	7.9843	0.6398	6.9076	13.9752	10.5468	1.5913	9.6601	14.7077	11.742	0.7091	7.6629	12.1463	9.8828	1.0451	7.3877	12.1733	9.7837	1.1686	8.3507	11.448	9.1546	0.6505	8.0248	12.5486	10.3432	0.6549	5.7617	15.8831	11.0592	2.4726	7.7089	12.5099	10.2801	0.9938	5.7262	9.6733	7.5019	0.8863	7.3357	11.9711	9.554	0.9063	6.2902	10.4541	7.5317	0.9084	2.5006	4.8113	3.7991	0.4952	4.2525	7.6024	5.9555	0.7132	5.1687	7.7797	6.1649	0.3703	4.0541	6.6602	5.3423	0.6822	4.2719	8.5396	6.1962	1.062	5.8373	8.2694	6.5866	0.5054	15	93	58.2662	11.1182	689.3483	928.7895	836.4209	52.8689	12.1433	15.6925	14.0785	0.9216	6.5735	10.0769	8.3628	0.799	0.8471	4.5946	2.642	0.6882	1.9293	6.6424	4.9835	0.9398	20292.1658	0.7937	0	0	47992.9764	1.8771	0	0	0	0	256726.4178	10.0413	0	0	0	0	0	0	27256.5406	1.0661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204427.232	86.2217	0	0	0	0
73	EDU_75	31	64	46.6725	5.6922	8.5831	31.3832	16.7451	3.3224	13.8137	34.5163	20.0741	3.3533	10.0556	27.6269	15.3213	2.4711	13.9778	30.2038	19.6622	2.4305	7.2041	18.8309	10.8718	1.3937	5.3355	10.8639	6.9472	0.7598	12.235	41.1774	23.2627	4.3744	18.8393	45.0246	27.2566	4.1313	10.4582	28.0266	16.154	2.4529	13.9172	34.0227	21.8646	3.3034	9.9544	23.4605	13.8314	1.7986	5.7578	11.3233	7.469	0.8573	2.8045	10.9892	5.5901	1.1727	4.7135	12.2672	6.9132	1.1917	3.5875	9.5738	5.4708	0.8841	4.8427	10.5271	6.867	0.927	2.7717	6.7843	4.1198	0.5523	2.3775	4.5189	3.0879	0.3409	146	545	283.9626	83.7172	922.6886	1881.0189	1167.3781	137.9555	6.9516	16.5544	12.8418	1.4963	1.9304	10.4044	7.0948	1.4548	-3.0968	4.7101	1.3427	1.4801	17.56	39.2302	23.7503	4.8152	21381.3862	0.7838	0	0	0	0	0	0	30879.4288	1.132	17534.1276	0.6428	0	0	264044.4655	9.6795	241823.0067	8.8649	51638.8021	1.893	0	0	25614.0492	0.939	0	0	0	0	0	0	0	0	0	0	43633.5001	1.5995	1210171.6596	44.3631	0	0	821159.6464	30.1025
74	EDU_76	22	75	39.4425	10.0147	11.0853	17.9729	14.6988	1.2951	11.9429	21.1801	16.8231	1.5283	13.0299	20.4998	16.0557	1.5118	10.54	17.2268	13.7917	1.3492	7.7366	14.014	10.511	1.5769	7.8217	12.2044	9.7118	0.7268	18.8476	30.8836	24.6008	2.7982	16.3373	37.8693	26.8425	4.102	14.9609	26.0503	19.9269	2.3408	11.2702	18.2964	15.1136	1.1666	9.169	18.4463	12.8625	2.4151	8.4687	15.333	10.9345	1.2585	4.2477	7.1268	5.8098	0.51	5.2613	9.0945	7.5684	0.6315	6.0147	8.7444	7.1165	0.543	4.6112	7.4924	6.0218	0.6255	3.8995	6.4584	5.0608	0.6392	4.0954	6.4467	5.1691	0.4239	49	249	104.1156	40.0538	850.6786	1035.1166	948.6005	36.5336	12.8782	16.6682	15.3779	0.7113	7.6985	11.0932	9.8627	0.5927	2.4311	6.7161	4.3425	0.5843	7.908	13.2759	10.304	1.3911	191764.8258	5.2055	0	0	0	0	0	0	183109.262	4.9706	495665.5214	13.4551	0	0	17220.1665	0.4674	30447.5767	0.8265	392536.863	10.6556	0	0	12353.9394	0.3354	0	0	0	0	0	0	0	0	0	0	1419503.7267	38.5331	941251.6417	25.5507	0	0	0	0
75	EDU_77	29	65	40.214	8.2032	5.2703	9.979	7.4222	0.8642	5.0586	9.5835	6.895	1.0781	7.3933	11.9512	9.9357	0.9133	7.4292	9.6186	8.1839	0.4343	6.2604	11.5719	9.3799	1.0859	5.5438	8.8912	7.0308	0.7985	5.7362	11.9762	8.6276	1.1453	4.0876	8.4367	5.8082	0.9922	5.3565	8.7234	7.3022	0.6949	5.052	6.7502	5.7525	0.3135	5.1799	10.164	8.1081	1.0743	3.8026	6.4726	5.0289	0.6498	2.7274	5.1215	3.8473	0.4801	3.0058	5.7579	4.1457	0.681	3.8806	6.4892	5.3029	0.525	4.1201	5.7602	4.7387	0.303	4.3472	7.6586	6.2297	0.73	4.1008	7.5234	5.4429	0.867	6	74	23.9232	14.7838	594.8298	760.4255	657.0207	33.6163	10.1502	13.1097	12.199	0.4902	4.8049	7.303	6.4596	0.4184	-0.5478	1.5104	0.7151	0.3959	0.8707	4.545	2.3366	0.8987	46335.1267	2.1656	0	0	0	0	0	0	0	0	433178.6377	20.2456	0	0	0	0	0	0	7531.9099	0.352	0	0	2148.1394	0.1004	0	0	0	0	0	0	0	0	0	0	0	0	1650428.4576	77.1364	0	0	0	0
76	EDU_78	29	64	42.6231	6.97	12.9832	26.8577	16.716	2.007	10.0038	23.9692	15.1374	2.0639	11.9856	21.8907	14.2376	1.3597	9.1956	18.6295	13.7082	1.7632	6.1318	13.7781	8.5464	1.3704	4.4728	11.9071	6.598	1.094	21.1264	52.0908	28.0612	4.4121	17.3475	36.8838	24.6452	2.9394	14.5566	25.939	17.4259	1.6306	12.8883	25.9171	18.7517	2.2355	9.8216	23.4706	13.6251	2.2026	5.1299	13.5072	7.6192	1.2333	4.3506	8.9904	5.6305	0.6765	3.7747	8.4444	5.4262	0.6756	4.3234	7.9682	5.1448	0.4972	3.4584	7.144	5.0624	0.6625	2.51	6.2738	3.5342	0.6467	2.0076	5.6207	2.9893	0.6087	106	305	175.6681	45.4812	886.976	1440.3684	1018.6425	73.988	12.3879	18.7448	16.9518	1.2697	7.1944	12.258	10.8363	1.029	1.5555	6.6772	4.7157	0.9303	11.4854	29.6639	16.5478	4.2836	24238.6933	1.9396	0	0	972474.469	77.8181	39257.4672	3.1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.0264	0.0145	0	0	213525.5778	17.0865	0	0	0	0	0	0	0	0
77	EDU_79	42	59	51.5325	2.4111	7.2171	10.0448	7.9366	0.3868	8.6804	13.1927	10.7976	0.7806	6.6534	10.1429	8.0398	0.5229	6.4171	10.4829	7.8802	0.6296	7.0904	9.8456	8.0816	0.3784	3.3496	4.9021	4.049	0.3036	11.9833	16.0905	13.1431	0.5145	12.3675	18.6718	15.1134	0.9482	6.4142	10.4642	8.1355	0.757	7.4226	11.346	8.8828	0.5753	8.5467	12.2231	9.8023	0.5345	3.6627	5.2713	4.4256	0.3173	2.53	3.4999	2.7768	0.1299	3.0141	4.586	3.7653	0.2841	2.2133	3.4634	2.7209	0.2062	2.2311	3.607	2.7261	0.2107	2.6068	3.7345	3.032	0.1428	1.4791	2.1268	1.7825	0.1215	242	339	295.6302	20.7658	930.1087	1328.1416	1058.3433	54.221	6.7209	10.9734	9.2418	0.7933	2.1422	5.2461	3.6599	0.5437	-3.8013	0.6269	-1.927	0.6255	21.0837	25.088	22.633	0.9169	17434.9435	0.9239	0	0	0	0	0	0	0	0	14117.5255	0.7481	0	0	15736.1145	0.8339	0	0	0	0	0	0	23905.4289	1.2667	0	0	22185.7613	1.1756	0	0	0	0	0	0	0	0	1129645.9145	59.8595	0	0	664135.2668	35.1923
78	EDU_8	19	40	28.5428	3.7171	11.7413	17.6846	14.7326	1.254	12.8589	15.9407	13.9047	0.46	11.6393	13.4883	12.5651	0.4162	9.1769	12.0106	10.5927	0.5461	9.0332	10.7301	9.8502	0.34	6.8063	8.0589	7.307	0.2543	19.4045	32.5172	26.8506	3.0672	20.811	25.0901	22.7513	0.8108	14.6873	17.4522	15.8059	0.589	10.2421	14.4947	12.1464	0.8155	11.8687	14.9935	13.4187	0.662	7.402	9.384	8.3563	0.38	4.4369	6.7566	5.5694	0.4889	5.3633	6.5947	5.8524	0.2073	5.0303	5.7914	5.3602	0.1699	3.7492	4.9134	4.2648	0.2225	4.0127	4.8568	4.473	0.1749	3.2518	3.9676	3.5595	0.1318	69	158	103.667	17.8801	1132.9387	1256.4017	1190.2843	23.0749	18.2365	20.52	19.695	0.4788	12.502	14.292	13.2977	0.4179	5.9253	8.6416	6.8954	0.5597	11.3805	16.1118	14.3556	0.9987	75181.4142	11.656	0	0	6390.3266	0.9907	309131.9034	47.9271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4111.8847	0.6375	0	0	0	0	73139.5272	11.3394	0	0	177048.9003	27.4493	0	0	0	0	0	0	0	0
79	EDU_80	31	59	41.1689	4.5589	9.2244	24.2912	16.7225	2.5185	13.2797	27.1048	19.2203	2.6917	8.2448	17.6085	13.4045	1.6012	12.725	25.5845	18.729	2.8942	7.9678	12.973	10.4192	0.9746	6.1591	9.3442	7.2122	0.4521	14.79	36.5697	24.7135	3.1617	21.5723	40.3556	28.369	3.1053	10.8582	19.7877	15.4357	1.3639	15.7134	29.2413	22.9403	3.081	10.6421	19.8035	14.3863	1.6174	7.0056	11.3242	8.7369	0.7124	3.2575	8.2864	5.8135	0.8572	4.712	9.7921	6.7918	0.9676	3.0288	6.5544	4.8709	0.5761	4.2984	9.1149	6.7414	1.1294	3.0368	5.6783	4.1665	0.4772	2.8059	4.6394	3.4036	0.2941	110	314	200.1179	50.3648	796.883	1411.4159	1030.811	90.0601	11.3599	15.4924	13.3728	0.7089	5.9339	9.971	7.6605	0.4769	-0.4372	4.4463	1.9432	0.5227	10.1609	24.6495	18.929	3.1129	65709.3977	2.6591	0	0	0	0	0	0	0	0	31561.8695	1.2772	0	0	152504.8083	6.1715	2136.8419	0.0865	0	0	0	0	0	0	0	0	1680.2479	0.068	0	0	0	0	0	0	0	0	2217516.4025	89.7377	0	0	0	0
80	EDU_81	21	48	30.0375	6.107	13.2698	18.7946	16.2068	1.2468	16.0139	20.0067	18.2077	0.5833	12.9812	19.1592	16.5015	1.4547	12.419	16.5949	15.1925	1	11.5787	15.3925	13.7842	0.837	8.3508	10.8526	9.8032	0.4746	23.6057	33.636	28.9242	2.2165	27.0024	34.3223	31.5524	1.2913	16.6644	24.1648	20.5944	1.6591	16.2307	20.9986	18.5918	0.962	13.7673	21.013	17.3294	2.0335	9.5242	12.488	10.9304	0.762	5.111	7.1876	6.2027	0.4955	6.7629	8.4673	7.6439	0.2273	5.5424	7.8906	6.9768	0.5798	5.3948	7.0585	6.3912	0.4033	5.1901	7.2024	6.2516	0.446	4.1009	5.4989	4.9169	0.2711	61	142	89.8755	18.5257	942.2089	1051.2317	1003.5679	21.4512	15.0957	16.896	15.9026	0.2475	9.7472	11.2367	10.4246	0.2073	4.1044	5.5891	4.9416	0.2049	10.8994	12.4202	11.7857	0.3141	48802.7338	3.5556	0	0	0	0	0	0	8248.0865	0.6009	27926.2883	2.0346	0	0	0	0	0	0	0	0	0	0	5038.9417	0.3671	0	0	0	0	0	0	0	0	0	0	929042.3185	67.6862	353515.3043	25.7557	0	0	0	0
81	EDU_82	20	42	29.9579	5.0363	14.3166	18.5942	17.2417	0.6849	14.697	19.6775	17.0974	1.2478	12.6127	20.0837	15.6994	1.3046	13.6505	19.8561	16.3223	1.1301	12.4026	17.5556	15.061	0.8275	8.3115	10.522	9.4294	0.496	26.3903	34.6273	32.2218	1.4585	27.9657	37.5311	31.8198	2.2727	17.5561	27.993	20.9565	1.7176	17.3417	26.7448	21.2879	1.8804	18.6466	24.8019	21.5931	0.906	10.1246	12.3814	11.2265	0.4334	5.2216	6.9069	6.3527	0.2695	5.9773	8.0859	7.0652	0.5014	5.5879	8.4594	6.6613	0.4846	5.7444	7.8669	6.6674	0.3947	5.8712	7.9178	6.8591	0.4246	4.0722	5.2985	4.7167	0.2633	72	142	100.7228	15.8248	983.0989	1182.9325	1091.2257	37.0283	15.475	18.2903	16.7067	0.5271	9.9188	12.3878	11.1871	0.4798	4.275	6.816	5.6625	0.4759	12.1742	15.4935	13.4607	0.697	190904.1629	11.3319	0	0	33290.6965	1.9761	0	0	11876.0617	0.7049	42030.2804	2.4949	0	0	18785.6856	1.1151	23879.7578	1.4175	7519.9489	0.4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48039.8947	2.8516	1308341.5339	77.6617	0	0	0	0
82	EDU_83	8	37	20.7138	7.9318	13.3162	17.7258	15.8325	0.6639	12.8928	17.3125	14.7831	1.0457	11.2188	14.999	13.3645	0.6189	12.4274	18.214	15.0435	0.9729	9.1804	14.8753	10.8159	1.0207	7.2868	9.6278	8.7309	0.6478	25.2264	35.6338	31.5015	1.6437	23.1568	32.7062	27.3388	2.4059	17.3674	23.3967	19.5081	1.17	14.8594	22.5292	19.1913	1.5829	13.9682	24.2407	16.5742	1.5738	9.1004	12.7084	10.9383	0.8648	4.8716	6.7377	6.0585	0.2746	5.3874	7.7703	6.3238	0.5591	5.0625	6.6956	5.9078	0.2676	5.3075	7.7157	6.2777	0.4086	4.2638	7.0915	5.1499	0.5554	3.658	4.9092	4.4293	0.3491	21	108	59.2763	22.8155	994.5295	1193.702	1097.0773	41.515	16.3974	19.6113	18.1671	0.6276	10.73	13.9877	12.4929	0.6085	5.06	8.3883	6.8136	0.5992	9.4725	14.8168	11.5158	1.5474	200041.8882	8.6014	0	0	24981.5754	1.0742	0	0	48661.6268	2.0923	125267.2965	5.3862	0	0	10057.8457	0.4325	244784.8475	10.5252	34194.0422	1.4703	0	0	9496.2519	0.4083	0	0	0	0	0	0	0	0	0	0	0	0	1628209.945	70.0096	0	0	0	0
