hu4_zoneid	hu4_baseflowindex_min	hu4_baseflowindex_max	hu4_baseflowindex_mean	hu4_baseflowindex_std	hu4_dep_no3_1985_min	hu4_dep_no3_1985_max	hu4_dep_no3_1985_mean	hu4_dep_no3_1985_std	hu4_dep_no3_1990_min	hu4_dep_no3_1990_max	hu4_dep_no3_1990_mean	hu4_dep_no3_1990_std	hu4_dep_no3_1995_min	hu4_dep_no3_1995_max	hu4_dep_no3_1995_mean	hu4_dep_no3_1995_std	hu4_dep_no3_2000_min	hu4_dep_no3_2000_max	hu4_dep_no3_2000_mean	hu4_dep_no3_2000_std	hu4_dep_no3_2005_min	hu4_dep_no3_2005_max	hu4_dep_no3_2005_mean	hu4_dep_no3_2005_std	hu4_dep_no3_2010_min	hu4_dep_no3_2010_max	hu4_dep_no3_2010_mean	hu4_dep_no3_2010_std	hu4_dep_so4_1985_min	hu4_dep_so4_1985_max	hu4_dep_so4_1985_mean	hu4_dep_so4_1985_std	hu4_dep_so4_1990_min	hu4_dep_so4_1990_max	hu4_dep_so4_1990_mean	hu4_dep_so4_1990_std	hu4_dep_so4_1995_min	hu4_dep_so4_1995_max	hu4_dep_so4_1995_mean	hu4_dep_so4_1995_std	hu4_dep_so4_2000_min	hu4_dep_so4_2000_max	hu4_dep_so4_2000_mean	hu4_dep_so4_2000_std	hu4_dep_so4_2005_min	hu4_dep_so4_2005_max	hu4_dep_so4_2005_mean	hu4_dep_so4_2005_std	hu4_dep_so4_2010_min	hu4_dep_so4_2010_max	hu4_dep_so4_2010_mean	hu4_dep_so4_2010_std	hu4_dep_totaln_1985_min	hu4_dep_totaln_1985_max	hu4_dep_totaln_1985_mean	hu4_dep_totaln_1985_std	hu4_dep_totaln_1990_min	hu4_dep_totaln_1990_max	hu4_dep_totaln_1990_mean	hu4_dep_totaln_1990_std	hu4_dep_totaln_1995_min	hu4_dep_totaln_1995_max	hu4_dep_totaln_1995_mean	hu4_dep_totaln_1995_std	hu4_dep_totaln_2000_min	hu4_dep_totaln_2000_max	hu4_dep_totaln_2000_mean	hu4_dep_totaln_2000_std	hu4_dep_totaln_2005_min	hu4_dep_totaln_2005_max	hu4_dep_totaln_2005_mean	hu4_dep_totaln_2005_std	hu4_dep_totaln_2010_min	hu4_dep_totaln_2010_max	hu4_dep_totaln_2010_mean	hu4_dep_totaln_2010_std	hu4_groundwaterrecharge_min	hu4_groundwaterrecharge_max	hu4_groundwaterrecharge_mean	hu4_groundwaterrecharge_std	hu4_prism_ppt_30yr_normal_800mm2_annual_min	hu4_prism_ppt_30yr_normal_800mm2_annual_max	hu4_prism_ppt_30yr_normal_800mm2_annual_mean	hu4_prism_ppt_30yr_normal_800mm2_annual_std	hu4_prism_tmax_30yr_normal_800mm2_annual_min	hu4_prism_tmax_30yr_normal_800mm2_annual_max	hu4_prism_tmax_30yr_normal_800mm2_annual_mean	hu4_prism_tmax_30yr_normal_800mm2_annual_std	hu4_prism_tmean_30yr_normal_800mm2_annual_min	hu4_prism_tmean_30yr_normal_800mm2_annual_max	hu4_prism_tmean_30yr_normal_800mm2_annual_mean	hu4_prism_tmean_30yr_normal_800mm2_annual_std	hu4_prism_tmin_30yr_normal_800mm2_annual_min	hu4_prism_tmin_30yr_normal_800mm2_annual_max	hu4_prism_tmin_30yr_normal_800mm2_annual_mean	hu4_prism_tmin_30yr_normal_800mm2_annual_std	hu4_runoff_min	hu4_runoff_max	hu4_runoff_mean	hu4_runoff_std	hu4_surficialgeology_alluv_ha	hu4_surficialgeology_alluv_pct	hu4_surficialgeology_beach_ha	hu4_surficialgeology_beach_pct	hu4_surficialgeology_colluv_ha	hu4_surficialgeology_colluv_pct	hu4_surficialgeology_dec_resid_ha	hu4_surficialgeology_dec_resid_pct	hu4_surficialgeology_eolian_ha	hu4_surficialgeology_eolian_pct	hu4_surficialgeology_gf_out_ha	hu4_surficialgeology_gf_out_pct	hu4_surficialgeology_grus_ha	hu4_surficialgeology_grus_pct	hu4_surficialgeology_ice_ha	hu4_surficialgeology_ice_pct	hu4_surficialgeology_lac_ha	hu4_surficialgeology_lac_pct	hu4_surficialgeology_lac_clay_ha	hu4_surficialgeology_lac_clay_pct	hu4_surficialgeology_marine_ha	hu4_surficialgeology_marine_pct	hu4_surficialgeology_open_water_ha	hu4_surficialgeology_open_water_pct	hu4_surficialgeology_other_ha	hu4_surficialgeology_other_pct	hu4_surficialgeology_peat_mrsh_ha	hu4_surficialgeology_peat_mrsh_pct	hu4_surficialgeology_saprol_ha	hu4_surficialgeology_saprol_pct	hu4_surficialgeology_solif_ha	hu4_surficialgeology_solif_pct	hu4_surficialgeology_solut_ha	hu4_surficialgeology_solut_pct	hu4_surficialgeology_till_clay_ha	hu4_surficialgeology_till_clay_pct	hu4_surficialgeology_till_loam_ha	hu4_surficialgeology_till_loam_pct	hu4_surficialgeology_till_oth_ha	hu4_surficialgeology_till_oth_pct	hu4_surficialgeology_till_sand_ha	hu4_surficialgeology_till_sand_pct
47	HU4_54	17	72	40.7452	11.7985	3.9905	9.3222	6.5318	0.8428	3.2525	6.2433	4.6161	0.6291	4.389	9.8806	6.1169	1.064	6.255	10.5598	7.9834	0.7892	4.2635	9.9676	7.2888	1.0685	4.7745	7.1155	5.9565	0.4626	4.4057	11.2089	7.747	1.1009	2.8619	5.3649	3.9824	0.5105	3.5122	7.2842	4.6638	0.6887	3.9028	7.5941	5.7358	0.7206	3.1292	8.2374	5.8944	1.0011	3.5727	5.0008	4.2604	0.2865	2.2096	4.6266	3.289	0.3792	2.0252	3.6487	2.6835	0.3365	2.5268	5.2602	3.3295	0.4869	3.8753	5.9938	4.4855	0.3421	2.8866	6.2867	4.5026	0.648	3.0957	4.8974	4.1702	0.3292	3	91	29.0816	19.6774	509.5801	676.1035	606.6129	33.5975	8.5973	12.4584	10.4068	0.7854	2.9926	6.48	4.5836	0.8438	-2.9261	0.5497	-1.2445	0.9229	0.6196	6.3299	2.8033	1.3895	188292.7323	3.6168	0	0	366.7586	0.007	0	0	20345.7937	0.3908	303184.7931	5.8236	0	0	2959.6952	0.0569	811822.9897	15.5936	1010722.8234	19.4141	0	0	143266.1141	2.7519	0	0	419668.7325	8.0611	0	0	0	0	0	0	504680.2341	9.694	1791197.0408	34.4056	9616.2486	0.1847	0	0
48	HU4_55	27	75	58.3755	11.2889	7.4339	13.139	9.4919	1.3002	8.1323	13.8075	11.5008	1.0568	8.4863	14.0963	11.0481	0.9522	10.3725	14.7859	12.3227	0.8609	7.8485	12.3518	10.2699	1.0005	7.3293	9.824	8.532	0.4269	10.1675	18.8254	12.9795	2.2249	9.0557	16.1468	13.0633	1.5488	7.6545	13.525	10.2953	1.1278	7.9825	12.407	10.0754	0.9319	7.6164	12.3543	10.0449	0.9631	5.7251	8.3521	6.9499	0.4738	3.3788	6.2465	4.4032	0.628	4.4276	7.4812	6.2456	0.5497	4.1922	6.7701	5.3984	0.4111	5.4678	7.5718	6.3604	0.3901	4.4661	7.6192	5.9324	0.6476	4.4647	6.1755	5.4091	0.3434	59	168	105.4804	24.7047	780.8983	914.1928	850.4951	24.767	10.2969	13.9168	12.6981	0.5087	4.4191	8.6558	7.0914	0.5178	-1.4595	3.4158	1.4797	0.6798	5.0113	11.4733	7.2626	1.4744	103606.48	3.7172	0	0	1061481.521	38.0835	0	0	0	0	371314.9907	13.3219	0	0	0	0	7497.0215	0.269	1191.396	0.0427	0	0	26230.145	0.9411	0	0	22249.5938	0.7983	0	0	0	0	0	0	59938.9453	2.1505	1133740.7461	40.6759	0	0	0	0
49	HU4_56	14	74	40.0772	11.842	5.7714	13.7059	8.3065	1.1469	6.9076	14.3727	11.1249	1.6187	9.6601	17.1507	12.0762	1.1361	7.6629	12.9916	10.2408	1.1297	6.346	12.1733	9.1302	1.4101	8.3507	13.2992	9.969	1.387	8.0248	23.0435	11.393	2.3845	5.7617	20.4624	12.4105	3.0024	7.7089	19.714	11.0559	1.9036	5.7262	11.3641	7.9333	1.155	6.9265	11.9711	9.2186	1.0236	6.2902	13.8931	8.632	1.9238	2.5006	5.6126	3.737	0.5626	4.2525	7.6024	6.1243	0.6618	5.1687	8.2521	6.2714	0.49	4.0541	6.6602	5.3087	0.6024	3.5524	8.5396	5.5975	1.2575	5.8373	8.2694	6.7635	0.5258	15	93	53.995	12.9781	689.3483	999.2748	867.1776	64.7	12.1433	17.2859	14.6759	1.1852	6.5735	11.6641	8.9783	1.1455	0.8471	6.278	3.2757	1.1251	1.9293	8.4587	5.7013	1.3529	122032.6313	3.2594	0	0	47992.9764	1.2819	0	0	1038.3576	0.0277	268136.29	7.1617	0	0	0	0	0	0	27256.5407	0.728	0	0	3.2658	0	0	0	0	0	0	0	0	0	791.0366	0.0211	0	0	3276768.9054	87.5201	0	0	0	0
50	HU4_57	14	72	39.1048	8.001	7.1334	14.1828	9.6409	1.1757	10.4785	18.0513	13.9161	1.1356	9.9844	17.1856	12.7693	1.3039	8.9816	15.5896	12.302	1.0301	6.326	13.3172	9.315	1.8289	8.4062	12.9297	10.2117	1.1032	9.7982	23.1978	14.4024	2.8747	11.5062	25.9661	17.6528	2.9128	9.6988	19.6821	13.2592	2.357	7.1655	15.3407	10.9014	1.3973	7.254	13.7439	10.0067	1.4681	6.7092	13.7594	9.7233	1.847	2.9656	5.8343	4.1287	0.4164	5.816	8.829	7.2923	0.4364	5.0153	8.3026	6.2858	0.5522	4.5289	7.5448	5.9989	0.5508	3.3775	7.8108	5.2147	1.2254	5.3949	7.5212	6.3165	0.4809	30	116	74.8056	13.2437	819.8582	1011.4379	913.1328	29.594	11.9422	17.0178	14.7306	1.093	6.8043	11.6536	9.1413	1.1019	1.2536	6.2794	3.5469	1.1277	5.4801	9.0965	7.7396	0.9641	559880.4785	9.4252	0	0	25701.559	0.4327	0	0	190199.606	3.2019	410559.5058	6.9115	0	0	96.6708	0.0016	1744.0061	0.0294	24636.6346	0.4147	0	0	33599.8849	0.5656	0	0	0	0	0	0	0	0	2507.1504	0.0422	0	0	4691348.544	78.9753	0	0	0	0
51	HU4_58	26	47	35.0045	5.3302	5.9926	10.0092	7.97	0.8933	5.8456	10.0561	7.4908	0.6207	8.6093	12.6259	10.9286	0.5611	8.0348	10.5256	9.4593	0.3728	7.8936	11.1733	9.6951	0.7595	7.1394	8.9476	8.1396	0.39	6.3317	11.7333	9.1945	1.2209	4.8642	9.0846	6.3227	0.6846	6.1497	9.8186	8.1277	0.5633	5.5266	7.1186	6.4805	0.2541	6.7047	10.0748	8.621	0.7777	5.2846	6.7932	5.9445	0.3837	2.9965	5.0215	4.0739	0.4611	3.5147	5.901	4.514	0.35	4.7645	6.8449	5.9777	0.2898	4.7429	6.4343	5.6226	0.2698	5.3475	8.0251	6.7485	0.5562	5.5098	7.6503	6.584	0.3651	5	41	14.6414	8.0558	640.4031	760.3794	697.3217	25.4349	11.8385	15.9348	13.5353	0.8073	6.1991	9.4449	7.5592	0.6458	0.5385	3.2258	1.578	0.5033	0.8228	3.3952	1.6702	0.5894	94342.4537	7.1454	0	0	6515.6523	0.4935	0	0	491.0518	0.0372	166867.899	12.6384	0	0	0	0	4962.5779	0.3759	18652.7188	1.4127	0	0	1598.2993	0.1211	0	0	0	0	0	0	0	0	0	0	0	0	1026893.375	77.7759	0	0	0	0
52	HU4_59	39	73	53.5557	6.3389	7.9648	14.2979	10.8406	1.0868	10.2442	16.0396	12.5069	1.191	10.6849	15.3199	12.6979	0.8597	12.337	16.008	13.9885	0.6654	7.4069	12.8747	10.2776	1.2184	8.6163	11.2997	9.9965	0.6004	10.5713	21.4291	15.0936	2.2278	11.5428	22.7049	15.3202	2.3096	10.2041	17.6638	12.8147	1.3645	10.49	15.3885	12.4802	0.6913	8.4405	13.3997	10.8781	1.0893	7.1839	11.1624	9.0899	0.9332	3.6325	6.0388	4.6779	0.3933	5.7502	7.9032	6.652	0.4909	5.2678	7.1199	6.1536	0.3739	6.0784	7.9585	6.8522	0.4045	3.8327	7.2746	5.6832	0.7973	5.2629	7.2388	6.1774	0.3746	85	166	116.9246	16.7153	849.6978	986.9584	906.6399	22.5154	11.934	15.1384	13.6726	0.6254	6.7939	9.5786	8.1347	0.5383	1.2503	4.0146	2.5917	0.5091	7.0439	9.0874	8.6298	0.4573	116811.036	5.2484	0	0	948536.9823	42.6183	0	0	45275.2881	2.0342	6226.306	0.2798	0	0	0	0	2578.6803	0.1159	0	0	0	0	45319.5781	2.0362	0	0	0	0	0	0	0	0	0	0	190139.0961	8.5431	870767.2908	39.1241	0	0	0	0
53	HU4_6	44	60	49.9942	3.7201	9.2011	35.0396	11.9575	2.3921	12.2258	30.1773	15.0679	1.9312	10.6462	30.7597	13.2859	2.2201	9.0016	22.0897	11.4886	1.5666	8.2079	19.2405	9.9333	1.2069	4.6121	10.3597	6.0547	0.8508	14.3175	50.7212	18.0065	3.3551	16.5649	41.2116	20.6559	2.5913	11.3666	31.9769	14.2771	2.2411	9.1302	23.1084	12.3209	1.6796	10.5813	25.462	13.1913	1.6116	4.8671	10.9546	6.4633	0.9931	3.0873	11.7536	4.0379	0.8064	4.2385	10.1775	5.1774	0.6597	3.7671	10.7768	4.6655	0.7804	2.9859	7.4437	3.8855	0.5399	3.1818	7.4384	3.8419	0.4687	1.9033	4.2737	2.5117	0.3283	279	479	339.8371	21.2388	983.4905	2401.627	1218.6781	135.6903	1.7791	13.1041	10.7365	1.6792	-1.6788	7.5663	5.0378	1.5315	-5.1363	2.3317	-0.6659	1.4567	24.022	40.302	26.9537	2.0558	1187.5478	0.1301	0	0	0	0	0	0	963.3756	0.1056	39771.9619	4.3583	0	0	14273.1859	1.5641	0	0	0	0	96181.4816	10.5397	25786.1119	2.8257	0	0	500.0807	0.0548	0	0	0	0	0	0	0	0	5757.5427	0.6309	0	0	728144.4755	79.7909
54	HU4_60	6	25	14.181	4.318	9.5773	14.6739	13.191	0.8218	9.9348	14.5688	12.3973	0.7242	10.3325	17.126	13.7453	1.3928	9.9033	14.5989	11.8989	0.8466	7.3991	10.1748	8.5813	0.5068	8.1869	13.28	11.1309	1.2109	14.5946	28.089	22.5818	2.178	13.3277	22.527	17.7719	1.7626	12.0399	19.6836	15.7507	1.4211	9.1131	16.7164	11.6917	1.4704	8.7698	15.6547	10.7278	1.1081	10.1597	13.9611	12.262	0.8265	3.7724	5.9134	5.3216	0.3201	4.9385	6.972	5.782	0.3572	4.8046	8.2412	6.5468	0.7685	4.5102	6.0541	5.2599	0.2482	3.7446	5.1888	4.4112	0.265	4.1125	7.7886	6.1721	0.9046	12	51	29.4082	8.7571	941.2176	1099.7452	1014.5344	34.2831	16.0238	19.0217	17.5866	0.6236	10.3658	13.4404	11.8677	0.5527	4.6987	8.072	6.1438	0.519	7.627	9.0566	8.397	0.2562	469519.7596	17.9822	0	0	0	0	81315.3169	3.1143	97344.9281	3.7282	4376.3542	0.1676	0	0	0	0	1069.847	0.041	1806.1688	0.0692	0	0	55774.7148	2.1361	0	0	0	0	0	0	0	0	252669.0103	9.677	0	0	1647152.2243	63.0844	0	0	0	0
55	HU4_61	35	84	45.4145	4.9847	6.922	9.8833	8.3717	0.5628	7.3639	11.9156	9.2966	1.0395	8.7813	12.7345	10.9831	0.6579	7.7931	11.1174	9.1463	0.5662	7.2041	11.4323	8.973	0.8749	6.4349	9.3032	8.0791	0.6072	8.5539	11.6176	10.0979	0.6818	6.2831	12.1154	8.8344	1.2549	7.2077	10.512	9.1052	0.5035	5.8342	8.7052	6.8058	0.4622	7.0235	10.5455	8.4802	0.7247	5.0883	7.3012	6.4105	0.4492	3.341	5.0071	4.193	0.319	4.5197	6.8421	5.4287	0.5444	4.93	6.9267	6.076	0.3289	4.2865	6.3092	5.1338	0.3888	4.5649	7.9552	5.9162	0.6885	4.9617	7.3894	6.1921	0.5252	17	83	44.5353	10.4806	706.278	851.2571	777.634	31.8598	12.1273	16.648	14.7777	1.041	6.8664	10.634	8.8699	0.9169	1.327	4.9949	2.9572	0.8389	1.8663	5.4122	3.9262	0.8	386110.941	15.916	0	0	40920.3817	1.6868	0	0	0	0	160771.9011	6.6272	0	0	0	0	0	0	20799.9272	0.8574	0	0	24470.6137	1.0087	0	0	0	0	0	0	0	0	0	0	0	0	1792849.5291	73.9038	0	0	0	0
56	HU4_62	11	45	17.0006	4.2959	7.7534	14.2987	10.6526	1.5263	9.6833	14.4212	11.7629	0.9029	11.6861	15.8395	13.6705	0.833	8.9265	12.6288	11.418	0.5536	7.1633	10.8845	8.9315	0.6692	8.961	12.9298	10.831	0.884	11.0207	23.147	16.3072	2.9997	11.1158	17.771	14.6334	1.3091	11.1412	16.1279	13.8171	1.1449	6.9721	11.4473	9.475	0.8631	7.7833	12.0759	9.9744	0.8715	8.2439	12.4543	10.3751	0.8402	3.1596	5.8798	4.3283	0.6424	5.0416	7.6202	5.9912	0.5572	5.9154	7.9837	6.9081	0.4276	4.3498	6.0727	5.3446	0.2307	4.0262	5.9125	4.9201	0.3499	5.5462	7.8231	6.5191	0.5526	20	82	33.2026	7.8108	877.7642	1093.5514	991.3312	44.8334	15.7155	18.1328	16.8377	0.6294	9.846	12.38	10.9742	0.6142	3.8627	6.8694	5.1056	0.6165	6.2117	9.1179	7.8921	0.6924	544774.98	19.1942	0	0	0	0	232660.8301	8.1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16370.3705	0.5768	0	0	0	0	0	0	0	0	0	0	0	0	2044419.5389	72.0316	0	0	0	0
57	HU4_63	15	54	30.5566	10.4616	7.3614	13.8934	9.6869	1.792	8.0691	12.4316	10.3088	0.7603	9.7135	14.2336	11.732	0.8321	7.9	13.2243	10.3601	1.0326	7.1926	12.7032	9.5954	1.1711	7.2058	10.5792	8.7223	0.6895	9.1658	19.7535	12.731	2.8267	7.6331	14.4122	11.1214	1.2606	8.4454	13.7475	10.8822	1.1305	6.0817	11.1842	8.2308	1.0081	7.2822	13.7388	9.8508	1.4743	6.1042	9.6356	7.7959	0.8071	3.4038	5.9129	4.4094	0.6901	4.352	6.6248	5.5836	0.3962	5.3157	7.4526	6.2899	0.348	4.1574	6.3101	5.2562	0.413	4.2511	6.8707	5.7178	0.5002	5.0506	6.8461	5.8904	0.501	25	76	48.19	11.6302	790.5748	1028.4513	899.1031	43.6464	14.5018	18.8238	16.7047	0.935	9.0585	13.3138	10.7581	0.903	3.3966	7.7938	4.8065	0.8944	4.5141	8.9993	6.5801	1.0907	495204.6312	17.7172	0	0	49081.0815	1.756	133561.0875	4.7785	48563.481	1.7375	0	0	0	0	0	0	3679.9337	0.1317	0	0	0	0	40778.4525	1.459	0	0	0	0	0	0	0	0	0	0	0	0	2024185.0629	72.4203	0	0	0	0
58	HU4_64	6	29	14.7993	4.6846	10.9129	15.886	13.3508	0.6793	10.3835	14.7561	12.7856	0.7379	10.1792	14.9388	12.5526	0.9065	9.4669	14.881	11.9549	1.1146	8.2636	12.278	10.1263	0.7091	8.1573	11.2527	9.6904	0.5482	15.8427	28.0535	21.9046	1.9988	12.548	22.1204	16.9239	1.6967	10.5059	18.681	13.9086	1.2769	8.2065	15.1457	11.02	1.4318	9.9983	15.4417	11.997	0.8793	8.6842	12.7619	10.4742	0.7265	4.5774	6.551	5.4985	0.2467	5.0481	6.5675	5.8151	0.2167	4.8086	7.0133	6.024	0.4399	4.3162	6.4048	5.2587	0.3919	4.2794	6.5489	5.2877	0.422	4.1078	6.0572	5.3593	0.4101	12	62	31.3574	11.1514	991.0201	1176.7062	1074.9712	30.1392	17.2441	19.5803	18.4175	0.3796	11.3304	13.8353	12.5481	0.3667	5.3936	8.8438	6.6737	0.4475	7.7142	9.7149	8.4705	0.4352	511147.4272	19.0743	0	0	0	0	762247.5079	28.4445	133848.6913	4.9948	0	0	0	0	0	0	0	0	4279.8517	0.1597	0	0	56040.2449	2.0912	0	0	0	0	0	0	0	0	749688.5143	27.9758	0	0	462520.4159	17.2597	0	0	0	0
59	HU4_65	12	55	25.6707	8.3687	12.8009	17.4017	14.4583	0.7993	10.1079	16.2379	13.3383	1.511	9.0098	13.9247	11.5699	0.8566	7.023	14.1041	9.4473	0.8688	8.2295	12.1023	9.9957	0.7692	6.8318	10.1361	8.4599	0.5172	18.1811	30.4136	22.9465	2.3354	12.5413	22.5489	18.002	2.7655	9.5305	16.4359	13.0723	1.2865	6.1273	13.6643	8.8844	0.919	9.2989	13.7454	11.597	0.8656	7.558	11.7741	9.2975	0.6254	5.1975	6.9567	5.8505	0.301	4.705	7.4633	6.0776	0.6077	4.4295	6.5691	5.5156	0.3521	3.1864	6.045	4.1236	0.3846	4.1161	6.3046	5.0084	0.4202	3.3698	5.4428	4.5053	0.3582	25	150	65.7108	25.7097	1011.8642	1197.2761	1123.9496	29.3633	18.0067	19.9453	19.1662	0.3094	12.3191	13.9491	13.0604	0.264	5.3155	8.083	6.9496	0.3177	7.9988	13.2159	10.0378	0.9342	553008.5041	12.9914	0	0	0	0	2205767.596	51.8184	1817.9592	0.0427	0	0	0	0	0	0	0	0	0	0	0	0	111676.7115	2.6235	0	0	0	0	0	0	0	0	1384458.8894	32.524	0	0	0	0	0	0	0	0
60	HU4_66	22	48	32.1687	5.7875	9.0317	17.6846	11.8834	1.8889	11.5239	15.9407	13.4342	0.75	8.7611	13.4883	11.0845	0.9378	8.1679	13.6359	10.739	0.9591	7.0835	10.5446	8.6797	0.8808	5.7819	8.0589	6.5373	0.515	15.7362	32.5172	21.3948	3.8087	18.1106	25.4755	21.6947	1.4223	10.7408	16.8166	13.7458	1.318	10.0575	16.7583	12.4934	1.2017	9.4694	15.2488	11.7723	1.3086	6.6249	9.3115	7.4777	0.6141	3.4234	6.7566	4.4897	0.7224	4.8804	6.5947	5.6505	0.2858	3.7223	5.7914	4.6673	0.4142	3.2615	5.5184	4.2932	0.3901	3.052	4.7764	3.8844	0.4241	2.7522	3.9676	3.1397	0.2737	74	219	140.8967	30.9011	1132.9387	1343.0576	1233.5538	42.2909	18.2365	22.387	20.7835	0.7913	12.502	16.6515	14.9619	1.0289	5.9253	10.9141	9.1353	1.3119	11.3805	20.4602	17.3597	1.7956	1545290.6955	73.021	0	0	52247.2239	2.4689	289062.2615	13.6593	14484.6577	0.6845	83977.8548	3.9683	0	0	0	0	0	0	0	0	0	0	5971.7785	0.2822	0	0	0	0	68384.8817	3.2315	0	0	56809.1585	2.6845	0	0	0	0	0	0	0	0
61	HU4_67	23	69	42.0474	7.9436	9.8849	17.7732	13.0572	1.1793	11.1991	15.255	13.2415	0.6944	8.7857	15.0034	10.9825	1.0501	8.5357	12.6061	9.9261	0.6019	5.8738	10.1704	8.2707	1.011	5.6358	8.5203	6.7361	0.4582	15.6312	31.9602	21.2982	2.7918	16.6218	24.3766	19.6895	1.6152	10.6771	18.6964	13.4553	1.3184	8.8262	14.2362	10.7152	0.8974	7.3691	13.6709	10.5268	1.5833	5.6114	9.2699	7.3118	0.6382	3.7962	6.8132	5.2598	0.5605	4.8019	7.3991	5.9211	0.4366	4.1084	6.5108	5.0161	0.4475	3.4548	5.1466	4.0703	0.2901	2.6552	5.1707	3.9171	0.4464	2.5916	4.3556	3.326	0.2731	69	262	148.666	36.8255	1080.175	1530.334	1185.7592	44.5076	18.2722	21.9436	20.2355	0.6453	12.4497	15.856	13.864	0.662	5.4286	10.1446	7.4875	0.8557	10.7557	17.7719	13.9289	1.287	532076.3781	12.6586	0	0	281499.7283	6.6971	897051.6984	21.3417	50202.692	1.1944	24374.413	0.5799	0	0	0	0	0	0	0	0	0	0	73970.4299	1.7598	0	0	0	0	28909.7105	0.6878	0	0	2315202.5505	55.0808	0	0	0	0	0	0	0	0
62	HU4_68	27	54	44.786	4.9802	13.1816	16.203	14.8271	0.7386	10.9918	15.5562	13.3065	0.9162	8.337	12.7554	10.7035	0.7129	9.124	11.6469	10.2663	0.4553	6.874	10.9665	8.7854	0.862	5.6893	8.4741	7.0522	0.6823	18.2403	23.8055	21.3503	1.4296	14.3626	20.3714	17.4317	1.2205	9.4155	14.0278	12.2193	0.815	9.174	11.1683	9.9222	0.4118	7.8661	11.5871	9.8561	0.7311	5.6584	9.6609	7.5593	0.9464	5.5312	6.7178	6.2147	0.192	5.2627	7.2599	6.3301	0.3757	4.0603	6.1994	5.2231	0.3443	3.9921	5.2297	4.5606	0.2245	3.5245	5.3359	4.424	0.3571	3.0971	4.5767	3.794	0.3692	61	150	114.949	17.9941	1104.0334	1198.8593	1154.3722	16.7711	19.0638	21.4993	20.1456	0.5453	12.9338	15.186	13.9783	0.484	6.7447	8.906	7.8061	0.4472	8.9426	12.3446	10.1867	0.7457	156050.2804	13.3157	0	0	4470.7561	0.3815	225408.5677	19.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22680.6562	1.9353	0	0	0	0	0	0	0	0	763318.1907	65.1335	0	0	0	0	0	0	0	0
63	HU4_7	40	59	47.925	2.5276	10.5129	35.5065	17.0078	3.0212	11.9132	30.4412	17.209	2.3642	10.1427	30.9889	14.9617	2.569	9.3684	28.2108	16.054	2.8707	8.1221	19.1927	11.0704	1.4245	4.3565	10.3358	6.798	0.8396	14.9362	51.2974	24.2351	4.4715	16.1135	41.5172	23.6	3.3677	10.5155	32.1158	15.5671	2.4737	9.732	32.321	17.6141	3.4948	10.371	25.4569	14.4416	1.8228	4.6468	11.2125	7.0426	0.8879	3.5286	11.9038	5.5401	0.9051	3.9748	10.2264	5.8813	0.8157	3.5675	10.8465	5.2992	0.8876	3.15	9.8828	5.4713	0.9825	3.0928	7.4039	4.1216	0.5051	1.8779	4.3685	2.8731	0.3581	206	489	292.401	50.1358	915.3254	2348.1384	1205.8622	126.1465	2.9563	16.132	12.6466	1.8915	-0.6536	10.8124	6.8017	1.847	-4.2603	5.9664	0.9519	1.8739	17.2036	41.2823	24.1792	4.0111	53137.8263	1.8414	0	0	0	0	0	0	0	0	7098.6336	0.246	0	0	272229.0602	9.4338	12055.8093	0.4178	121164.033	4.1988	0	0	18468.8913	0.64	0	0	0	0	0	0	0	0	0	0	0	0	20082.274	0.6959	0	0	2381452.2692	82.5263
64	HU4_8	38	64	53.7978	4.1871	10.1739	38.1698	13.3951	2.1875	11.6553	31.9825	15.0511	2.0117	11.6946	32.8166	14.8578	2.0132	9.3927	23.9513	12.7628	1.5638	7.9851	20.0996	10.592	1.2061	5.4709	10.5322	6.8925	0.7945	15.3391	55.3136	20.1807	3.0124	16.1764	43.6872	20.8376	2.6508	12.4026	34.0452	15.7656	1.9302	9.696	25.1357	14.1518	1.6455	10.7695	26.7022	14.4774	1.5388	5.7071	11.1398	7.4319	0.9798	3.4136	12.7986	4.4634	0.7307	4.0069	10.7724	5.1076	0.6447	4.0966	11.4874	5.2038	0.6991	3.1446	8.0829	4.3291	0.5346	3.1395	7.7685	4.0616	0.4437	2.211	4.3421	2.8177	0.3339	196	520	343.2651	57.3615	0	2416.3491	1215.8701	245.2597	0	14.7861	12.6022	2.6116	-1.7805	8.9968	7.2854	1.1479	-5.2231	5.3072	1.4604	1.4664	19.8063	41.581	25.0599	3.6344	1608.9667	0.1488	665.4313	0.0615	0	0	0	0	0	0	31749.7678	2.9367	0	0	77508.9065	7.1693	0	0	0	0	343498.0686	31.7722	16615.3227	1.5368	0	0	6758.3796	0.6251	0	0	0	0	0	0	0	0	0	0	0	0	602724.4784	55.7495
