attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo1965	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2364	Number of reads of a specific OTU XXX	numeric	number			
value_denovo847	Number of reads of a specific OTU XXX	numeric	number			
value_denovo593	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2450	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1795	Number of reads of a specific OTU XXX	numeric	number			
value_denovo274	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1658	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1432	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2511	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2215	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2441	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1562	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1760	Number of reads of a specific OTU XXX	numeric	number			
value_denovo487	Number of reads of a specific OTU XXX	numeric	number			
value_denovo924	Number of reads of a specific OTU XXX	numeric	number			
value_denovo373	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1984	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2740	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2746	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2218	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2599	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2225	Number of reads of a specific OTU XXX	numeric	number			
value_denovo939	Number of reads of a specific OTU XXX	numeric	number			
value_denovo18	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1910	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2557	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1716	Number of reads of a specific OTU XXX	numeric	number			
value_denovo644	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1056	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1605	Number of reads of a specific OTU XXX	numeric	number			
value_denovo444	Number of reads of a specific OTU XXX	numeric	number			
